# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896472
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.039,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.039,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.006,     3,Finish(2),before,   1,   0,   0,   0,   1
      21.006,     3,Finish(2), after,   1,   0,   0,   0,   0
      28.475,     1,  Arrival,before,   0,   0,   0,   0,   0
      28.475,     1,  Arrival, after,   2,   0,   0,   1,   0
      36.515,     5,Finish(1),before,   1,   0,   0,   1,   0
      36.515,     5,Finish(1), after,   2,   0,   0,   0,   1
      54.125,     6,Finish(2),before,   1,   0,   0,   0,   1
      54.125,     6,Finish(2), after,   1,   0,   0,   0,   0
      79.475,     4,  Arrival,before,   0,   0,   0,   0,   0
      79.475,     4,  Arrival, after,   2,   0,   0,   1,   0
      90.445,     8,Finish(1),before,   1,   0,   0,   1,   0
      90.445,     8,Finish(1), after,   2,   0,   0,   0,   1
     104.200,     7,  Arrival,before,   1,   0,   0,   0,   1
     104.200,     7,  Arrival, after,   3,   0,   0,   1,   1
     105.963,     9,Finish(2),before,   2,   0,   0,   1,   1
     105.963,     9,Finish(2), after,   2,   0,   0,   1,   0
     110.763,    11,Finish(1),before,   1,   0,   0,   1,   0
     110.763,    11,Finish(1), after,   2,   0,   0,   0,   1
     124.743,    12,Finish(2),before,   1,   0,   0,   0,   1
     124.743,    12,Finish(2), after,   1,   0,   0,   0,   0
     162.682,    10,  Arrival,before,   0,   0,   0,   0,   0
     162.682,    10,  Arrival, after,   2,   0,   0,   1,   0
     168.949,    14,Finish(1),before,   1,   0,   0,   1,   0
     168.949,    14,Finish(1), after,   2,   0,   0,   0,   1
     183.085,    15,Finish(2),before,   1,   0,   0,   0,   1
     183.085,    15,Finish(2), after,   1,   0,   0,   0,   0
     201.825,    13,  Arrival,before,   0,   0,   0,   0,   0
     201.825,    13,  Arrival, after,   2,   0,   0,   1,   0
     203.110,    17,Finish(1),before,   1,   0,   0,   1,   0
