# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:42
# parameter: seed = 1896567
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     166.818,    17,Finish(1), after,   2,   0,   0,   0,   1
     184.284,    18,Finish(2),before,   1,   0,   0,   0,   1
     184.284,    18,Finish(2), after,   1,   0,   0,   0,   0
     194.173,    16,  Arrival,before,   0,   0,   0,   0,   0
     194.173,    16,  Arrival, after,   2,   0,   0,   1,   0
     211.591,    20,Finish(1),before,   1,   0,   0,   1,   0
     211.591,    20,Finish(1), after,   2,   0,   0,   0,   1
     226.633,    21,Finish(2),before,   1,   0,   0,   0,   1
     226.633,    21,Finish(2), after,   1,   0,   0,   0,   0
     239.768,    19,  Arrival,before,   0,   0,   0,   0,   0
     239.768,    19,  Arrival, after,   2,   0,   0,   1,   0
     242.041,    23,Finish(1),before,   1,   0,   0,   1,   0
     242.041,    23,Finish(1), after,   2,   0,   0,   0,   1
     259.216,    24,Finish(2),before,   1,   0,   0,   0,   1
     259.216,    24,Finish(2), after,   1,   0,   0,   0,   0
     288.110,    22,  Arrival,before,   0,   0,   0,   0,   0
     288.110,    22,  Arrival, after,   2,   0,   0,   1,   0
     290.672,    26,Finish(1),before,   1,   0,   0,   1,   0
     290.672,    26,Finish(1), after,   2,   0,   0,   0,   1
     313.985,    27,Finish(2),before,   1,   0,   0,   0,   1
     313.985,    27,Finish(2), after,   1,   0,   0,   0,   0
     332.670,    25,  Arrival,before,   0,   0,   0,   0,   0
     332.670,    25,  Arrival, after,   2,   0,   0,   1,   0
     338.451,    29,Finish(1),before,   1,   0,   0,   1,   0
     338.451,    29,Finish(1), after,   2,   0,   0,   0,   1
     352.968,    30,Finish(2),before,   1,   0,   0,   0,   1
     352.968,    30,Finish(2), after,   1,   0,   0,   0,   0
     391.127,    28,  Arrival,before,   0,   0,   0,   0,   0
     391.127,    28,  Arrival, after,   2,   0,   0,   1,   0
     398.304,    32,Finish(1),before,   1,   0,   0,   1,   0
     398.304,    32,Finish(1), after,   2,   0,   0,   0,   1
     415.442,    33,Finish(2),before,   1,   0,   0,   0,   1
     415.442,    33,Finish(2), after,   1,   0,   0,   0,   0
     443.961,    31,  Arrival,before,   0,   0,   0,   0,   0
     443.961,    31,  Arrival, after,   2,   0,   0,   1,   0
     450.023,    35,Finish(1),before,   1,   0,   0,   1,   0
     450.023,    35,Finish(1), after,   2,   0,   0,   0,   1
     456.788,    34,  Arrival,before,   1,   0,   0,   0,   1
     456.788,    34,  Arrival, after,   3,   0,   0,   1,   1
     463.912,    36,Finish(2),before,   2,   0,   0,   1,   1
     463.912,    36,Finish(2), after,   2,   0,   0,   1,   0
     483.317,    37,  Arrival,before,   1,   0,   0,   1,   0
     483.317,    37,  Arrival, after,   2,   1,   0,   1,   0
     484.776,    38,Finish(1),before,   1,   1,   0,   1,   0
     484.776,    38,Finish(1), after,   3,   0,   0,   1,   1
     491.618,    40,Finish(1),before,   2,   0,   0,   1,   1
     491.618,    40,Finish(1), after,   2,   0,   1,   0,   1
     494.908,    41,Finish(2),before,   1,   0,   1,   0,   1
     494.908,    41,Finish(2), after,   2,   0,   0,   0,   1
     511.101,    42,Finish(2),before,   1,   0,   0,   0,   1
     511.101,    42,Finish(2), after,   1,   0,   0,   0,   0
     529.057,    39,  Arrival,before,   0,   0,   0,   0,   0
     529.057,    39,  Arrival, after,   2,   0,   0,   1,   0
     554.266,    44,Finish(1),before,   1,   0,   0,   1,   0
     554.266,    44,Finish(1), after,   2,   0,   0,   0,   1
     569.294,    43,  Arrival,before,   1,   0,   0,   0,   1
     569.294,    43,  Arrival, after,   3,   0,   0,   1,   1
     570.570,    45,Finish(2),before,   2,   0,   0,   1,   1
     570.570,    45,Finish(2), after,   2,   0,   0,   1,   0
     573.063,    47,Finish(1),before,   1,   0,   0,   1,   0
     573.063,    47,Finish(1), after,   2,   0,   0,   0,   1
     588.262,    48,Finish(2),before,   1,   0,   0,   0,   1
     588.262,    48,Finish(2), after,   1,   0,   0,   0,   0
     592.097,    46,  Arrival,before,   0,   0,   0,   0,   0
     592.097,    46,  Arrival, after,   2,   0,   0,   1,   0
     615.988,    50,Finish(1),before,   1,   0,   0,   1,   0
     615.988,    50,Finish(1), after,   2,   0,   0,   0,   1
     619.277,    49,  Arrival,before,   1,   0,   0,   0,   1
     619.277,    49,  Arrival, after,   3,   0,   0,   1,   1
     629.037,    51,Finish(2),before,   2,   0,   0,   1,   1
     629.037,    51,Finish(2), after,   2,   0,   0,   1,   0
     638.921,    52,  Arrival,before,   1,   0,   0,   1,   0
     638.921,    52,  Arrival, after,   2,   1,   0,   1,   0
     653.761,    53,Finish(1),before,   1,   1,   0,   1,   0
     653.761,    53,Finish(1), after,   3,   0,   0,   1,   1
     666.306,    55,Finish(1),before,   2,   0,   0,   1,   1
     666.306,    55,Finish(1), after,   2,   0,   1,   0,   1
     670.413,    56,Finish(2),before,   1,   0,   1,   0,   1
     670.413,    56,Finish(2), after,   2,   0,   0,   0,   1
     677.525,    54,  Arrival,before,   1,   0,   0,   0,   1
     677.525,    54,  Arrival, after,   3,   0,   0,   1,   1
     682.503,    57,Finish(2),before,   2,   0,   0,   1,   1
     682.503,    57,Finish(2), after,   2,   0,   0,   1,   0
     683.679,    59,Finish(1),before,   1,   0,   0,   1,   0
     683.679,    59,Finish(1), after,   2,   0,   0,   0,   1
     697.848,    60,Finish(2),before,   1,   0,   0,   0,   1
     697.848,    60,Finish(2), after,   1,   0,   0,   0,   0
     722.780,    58,  Arrival,before,   0,   0,   0,   0,   0
     722.780,    58,  Arrival, after,   2,   0,   0,   1,   0
     730.545,    62,Finish(1),before,   1,   0,   0,   1,   0
     730.545,    62,Finish(1), after,   2,   0,   0,   0,   1
     750.242,    63,Finish(2),before,   1,   0,   0,   0,   1
     750.242,    63,Finish(2), after,   1,   0,   0,   0,   0
     752.379,    61,  Arrival,before,   0,   0,   0,   0,   0
     752.379,    61,  Arrival, after,   2,   0,   0,   1,   0
     755.472,    65,Finish(1),before,   1,   0,   0,   1,   0
     755.472,    65,Finish(1), after,   2,   0,   0,   0,   1
     772.290,    66,Finish(2),before,   1,   0,   0,   0,   1
     772.290,    66,Finish(2), after,   1,   0,   0,   0,   0
     801.230,    64,  Arrival,before,   0,   0,   0,   0,   0
     801.230,    64,  Arrival, after,   2,   0,   0,   1,   0
     801.392,    68,Finish(1),before,   1,   0,   0,   1,   0
     801.392,    68,Finish(1), after,   2,   0,   0,   0,   1
     812.103,    69,Finish(2),before,   1,   0,   0,   0,   1
     812.103,    69,Finish(2), after,   1,   0,   0,   0,   0
     849.226,    67,  Arrival,before,   0,   0,   0,   0,   0
     849.226,    67,  Arrival, after,   2,   0,   0,   1,   0
     869.769,    71,Finish(1),before,   1,   0,   0,   1,   0
     869.769,    71,Finish(1), after,   2,   0,   0,   0,   1
     871.548,    70,  Arrival,before,   1,   0,   0,   0,   1
     871.548,    70,  Arrival, after,   3,   0,   0,   1,   1
     880.747,    74,Finish(1),before,   2,   0,   0,   1,   1
     880.747,    74,Finish(1), after,   2,   0,   1,   0,   1
     884.517,    72,Finish(2),before,   1,   0,   1,   0,   1
     884.517,    72,Finish(2), after,   2,   0,   0,   0,   1
     897.366,    75,Finish(2),before,   1,   0,   0,   0,   1
     897.366,    75,Finish(2), after,   1,   0,   0,   0,   0
     918.620,    73,  Arrival,before,   0,   0,   0,   0,   0
     918.620,    73,  Arrival, after,   2,   0,   0,   1,   0
     925.154,    77,Finish(1),before,   1,   0,   0,   1,   0
     925.154,    77,Finish(1), after,   2,   0,   0,   0,   1
     939.580,    78,Finish(2),before,   1,   0,   0,   0,   1
     939.580,    78,Finish(2), after,   1,   0,   0,   0,   0
     955.831,    76,  Arrival,before,   0,   0,   0,   0,   0
     955.831,    76,  Arrival, after,   2,   0,   0,   1,   0
     977.957,    80,Finish(1),before,   1,   0,   0,   1,   0
     977.957,    80,Finish(1), after,   2,   0,   0,   0,   1
     994.931,    81,Finish(2),before,   1,   0,   0,   0,   1
     994.931,    81,Finish(2), after,   1,   0,   0,   0,   0
    1000.760,    79,  Arrival,before,   0,   0,   0,   0,   0
    1000.760,    79,  Arrival, after,   2,   0,   0,   1,   0
    1001.706,    83,Finish(1),before,   1,   0,   0,   1,   0
    1001.706,    83,Finish(1), after,   2,   0,   0,   0,   1
    1020.444,    84,Finish(2),before,   1,   0,   0,   0,   1
    1020.444,    84,Finish(2), after,   1,   0,   0,   0,   0
    1030.162,    82,  Arrival,before,   0,   0,   0,   0,   0
    1030.162,    82,  Arrival, after,   2,   0,   0,   1,   0
    1031.862,    86,Finish(1),before,   1,   0,   0,   1,   0
    1031.862,    86,Finish(1), after,   2,   0,   0,   0,   1
    1046.802,    87,Finish(2),before,   1,   0,   0,   0,   1
    1046.802,    87,Finish(2), after,   1,   0,   0,   0,   0
    1062.793,    85,  Arrival,before,   0,   0,   0,   0,   0
    1062.793,    85,  Arrival, after,   2,   0,   0,   1,   0
    1064.279,    89,Finish(1),before,   1,   0,   0,   1,   0
    1064.279,    89,Finish(1), after,   2,   0,   0,   0,   1
    1079.278,    90,Finish(2),before,   1,   0,   0,   0,   1
    1079.278,    90,Finish(2), after,   1,   0,   0,   0,   0
    1088.746,    88,  Arrival,before,   0,   0,   0,   0,   0
    1088.746,    88,  Arrival, after,   2,   0,   0,   1,   0
    1089.578,    92,Finish(1),before,   1,   0,   0,   1,   0
    1089.578,    92,Finish(1), after,   2,   0,   0,   0,   1
    1101.514,    93,Finish(2),before,   1,   0,   0,   0,   1
    1101.514,    93,Finish(2), after,   1,   0,   0,   0,   0
    1145.135,    91,  Arrival,before,   0,   0,   0,   0,   0
    1145.135,    91,  Arrival, after,   2,   0,   0,   1,   0
    1146.255,    95,Finish(1),before,   1,   0,   0,   1,   0
    1146.255,    95,Finish(1), after,   2,   0,   0,   0,   1
    1164.097,    94,  Arrival,before,   1,   0,   0,   0,   1
    1164.097,    94,  Arrival, after,   3,   0,   0,   1,   1
    1167.050,    96,Finish(2),before,   2,   0,   0,   1,   1
    1167.050,    96,Finish(2), after,   2,   0,   0,   1,   0
    1174.743,    98,Finish(1),before,   1,   0,   0,   1,   0
    1174.743,    98,Finish(1), after,   2,   0,   0,   0,   1
    1185.080,    99,Finish(2),before,   1,   0,   0,   0,   1
    1185.080,    99,Finish(2), after,   1,   0,   0,   0,   0
    1204.221,    97,  Arrival,before,   0,   0,   0,   0,   0
    1204.221,    97,  Arrival, after,   2,   0,   0,   1,   0
    1221.674,   101,Finish(1),before,   1,   0,   0,   1,   0
    1221.674,   101,Finish(1), after,   2,   0,   0,   0,   1
    1233.494,   100,  Arrival,before,   1,   0,   0,   0,   1
    1233.494,   100,  Arrival, after,   3,   0,   0,   1,   1
    1233.702,   104,Finish(1),before,   2,   0,   0,   1,   1
    1233.702,   104,Finish(1), after,   2,   0,   1,   0,   1
    1237.106,   102,Finish(2),before,   1,   0,   1,   0,   1
    1237.106,   102,Finish(2), after,   2,   0,   0,   0,   1
    1249.825,   105,Finish(2),before,   1,   0,   0,   0,   1
    1249.825,   105,Finish(2), after,   1,   0,   0,   0,   0
    1279.035,   103,  Arrival,before,   0,   0,   0,   0,   0
    1279.035,   103,  Arrival, after,   2,   0,   0,   1,   0
    1292.968,   106,  Arrival,before,   1,   0,   0,   1,   0
    1292.968,   106,  Arrival, after,   2,   1,   0,   1,   0
    1299.050,   107,Finish(1),before,   1,   1,   0,   1,   0
    1299.050,   107,Finish(1), after,   3,   0,   0,   1,   1
    1301.599,   109,Finish(1),before,   2,   0,   0,   1,   1
    1301.599,   109,Finish(1), after,   2,   0,   1,   0,   1
    1315.850,   110,Finish(2),before,   1,   0,   1,   0,   1
    1315.850,   110,Finish(2), after,   2,   0,   0,   0,   1
    1331.742,   111,Finish(2),before,   1,   0,   0,   0,   1
    1331.742,   111,Finish(2), after,   1,   0,   0,   0,   0
    1340.119,   108,  Arrival,before,   0,   0,   0,   0,   0
    1340.119,   108,  Arrival, after,   2,   0,   0,   1,   0
    1349.153,   113,Finish(1),before,   1,   0,   0,   1,   0
    1349.153,   113,Finish(1), after,   2,   0,   0,   0,   1
    1367.044,   114,Finish(2),before,   1,   0,   0,   0,   1
    1367.044,   114,Finish(2), after,   1,   0,   0,   0,   0
    1367.641,   112,  Arrival,before,   0,   0,   0,   0,   0
    1367.641,   112,  Arrival, after,   2,   0,   0,   1,   0
    1373.827,   116,Finish(1),before,   1,   0,   0,   1,   0
    1373.827,   116,Finish(1), after,   2,   0,   0,   0,   1
    1381.534,   115,  Arrival,before,   1,   0,   0,   0,   1
    1381.534,   115,  Arrival, after,   3,   0,   0,   1,   1
    1389.509,   119,Finish(1),before,   2,   0,   0,   1,   1
    1389.509,   119,Finish(1), after,   2,   0,   1,   0,   1
    1390.732,   117,Finish(2),before,   1,   0,   1,   0,   1
    1390.732,   117,Finish(2), after,   2,   0,   0,   0,   1
    1401.318,   118,  Arrival,before,   1,   0,   0,   0,   1
    1401.318,   118,  Arrival, after,   3,   0,   0,   1,   1
    1405.640,   122,Finish(1),before,   2,   0,   0,   1,   1
    1405.640,   122,Finish(1), after,   2,   0,   1,   0,   1
    1410.065,   120,Finish(2),before,   1,   0,   1,   0,   1
    1410.065,   120,Finish(2), after,   2,   0,   0,   0,   1
    1426.718,   123,Finish(2),before,   1,   0,   0,   0,   1
    1426.718,   123,Finish(2), after,   1,   0,   0,   0,   0
    1431.684,   121,  Arrival,before,   0,   0,   0,   0,   0
    1431.684,   121,  Arrival, after,   2,   0,   0,   1,   0
    1437.570,   125,Finish(1),before,   1,   0,   0,   1,   0
    1437.570,   125,Finish(1), after,   2,   0,   0,   0,   1
    1461.729,   126,Finish(2),before,   1,   0,   0,   0,   1
    1461.729,   126,Finish(2), after,   1,   0,   0,   0,   0
    1466.500,   124,  Arrival,before,   0,   0,   0,   0,   0
    1466.500,   124,  Arrival, after,   2,   0,   0,   1,   0
    1482.105,   128,Finish(1),before,   1,   0,   0,   1,   0
    1482.105,   128,Finish(1), after,   2,   0,   0,   0,   1
    1493.473,   129,Finish(2),before,   1,   0,   0,   0,   1
    1493.473,   129,Finish(2), after,   1,   0,   0,   0,   0
    1514.447,   127,  Arrival,before,   0,   0,   0,   0,   0
    1514.447,   127,  Arrival, after,   2,   0,   0,   1,   0
    1517.175,   131,Finish(1),before,   1,   0,   0,   1,   0
    1517.175,   131,Finish(1), after,   2,   0,   0,   0,   1
    1533.941,   132,Finish(2),before,   1,   0,   0,   0,   1
    1533.941,   132,Finish(2), after,   1,   0,   0,   0,   0
    1534.545,   130,  Arrival,before,   0,   0,   0,   0,   0
    1534.545,   130,  Arrival, after,   2,   0,   0,   1,   0
    1561.124,   134,Finish(1),before,   1,   0,   0,   1,   0
    1561.124,   134,Finish(1), after,   2,   0,   0,   0,   1
    1573.234,   135,Finish(2),before,   1,   0,   0,   0,   1
    1573.234,   135,Finish(2), after,   1,   0,   0,   0,   0
    1575.846,   133,  Arrival,before,   0,   0,   0,   0,   0
    1575.846,   133,  Arrival, after,   2,   0,   0,   1,   0
    1606.910,   137,Finish(1),before,   1,   0,   0,   1,   0
    1606.910,   137,Finish(1), after,   2,   0,   0,   0,   1
    1609.720,   136,  Arrival,before,   1,   0,   0,   0,   1
    1609.720,   136,  Arrival, after,   3,   0,   0,   1,   1
    1617.047,   140,Finish(1),before,   2,   0,   0,   1,   1
    1617.047,   140,Finish(1), after,   2,   0,   1,   0,   1
    1621.789,   138,Finish(2),before,   1,   0,   1,   0,   1
    1621.789,   138,Finish(2), after,   2,   0,   0,   0,   1
    1641.305,   141,Finish(2),before,   1,   0,   0,   0,   1
    1641.305,   141,Finish(2), after,   1,   0,   0,   0,   0
    1657.797,   139,  Arrival,before,   0,   0,   0,   0,   0
    1657.797,   139,  Arrival, after,   2,   0,   0,   1,   0
    1664.250,   143,Finish(1),before,   1,   0,   0,   1,   0
    1664.250,   143,Finish(1), after,   2,   0,   0,   0,   1
    1679.049,   144,Finish(2),before,   1,   0,   0,   0,   1
    1679.049,   144,Finish(2), after,   1,   0,   0,   0,   0
    1701.249,   142,  Arrival,before,   0,   0,   0,   0,   0
    1701.249,   142,  Arrival, after,   2,   0,   0,   1,   0
    1710.250,   146,Finish(1),before,   1,   0,   0,   1,   0
    1710.250,   146,Finish(1), after,   2,   0,   0,   0,   1
    1730.553,   147,Finish(2),before,   1,   0,   0,   0,   1
    1730.553,   147,Finish(2), after,   1,   0,   0,   0,   0
    1730.962,   145,  Arrival,before,   0,   0,   0,   0,   0
    1730.962,   145,  Arrival, after,   2,   0,   0,   1,   0
    1754.679,   149,Finish(1),before,   1,   0,   0,   1,   0
    1754.679,   149,Finish(1), after,   2,   0,   0,   0,   1
    1769.543,   150,Finish(2),before,   1,   0,   0,   0,   1
    1769.543,   150,Finish(2), after,   1,   0,   0,   0,   0
    1770.723,   148,  Arrival,before,   0,   0,   0,   0,   0
    1770.723,   148,  Arrival, after,   2,   0,   0,   1,   0
    1774.227,   152,Finish(1),before,   1,   0,   0,   1,   0
    1774.227,   152,Finish(1), after,   2,   0,   0,   0,   1
    1784.152,   153,Finish(2),before,   1,   0,   0,   0,   1
    1784.152,   153,Finish(2), after,   1,   0,   0,   0,   0
    1793.238,   151,  Arrival,before,   0,   0,   0,   0,   0
    1793.238,   151,  Arrival, after,   2,   0,   0,   1,   0
    1802.787,   155,Finish(1),before,   1,   0,   0,   1,   0
    1802.787,   155,Finish(1), after,   2,   0,   0,   0,   1
    1823.720,   156,Finish(2),before,   1,   0,   0,   0,   1
    1823.720,   156,Finish(2), after,   1,   0,   0,   0,   0
    1838.468,   154,  Arrival,before,   0,   0,   0,   0,   0
    1838.468,   154,  Arrival, after,   2,   0,   0,   1,   0
    1842.124,   158,Finish(1),before,   1,   0,   0,   1,   0
    1842.124,   158,Finish(1), after,   2,   0,   0,   0,   1
    1853.303,   159,Finish(2),before,   1,   0,   0,   0,   1
    1853.303,   159,Finish(2), after,   1,   0,   0,   0,   0
    1879.370,   157,  Arrival,before,   0,   0,   0,   0,   0
    1879.370,   157,  Arrival, after,   2,   0,   0,   1,   0
    1883.224,   161,Finish(1),before,   1,   0,   0,   1,   0
    1883.224,   161,Finish(1), after,   2,   0,   0,   0,   1
    1901.919,   162,Finish(2),before,   1,   0,   0,   0,   1
    1901.919,   162,Finish(2), after,   1,   0,   0,   0,   0
    1919.272,   160,  Arrival,before,   0,   0,   0,   0,   0
    1919.272,   160,  Arrival, after,   2,   0,   0,   1,   0
    1923.458,   164,Finish(1),before,   1,   0,   0,   1,   0
    1923.458,   164,Finish(1), after,   2,   0,   0,   0,   1
    1941.004,   165,Finish(2),before,   1,   0,   0,   0,   1
    1941.004,   165,Finish(2), after,   1,   0,   0,   0,   0
    1961.201,   163,  Arrival,before,   0,   0,   0,   0,   0
    1961.201,   163,  Arrival, after,   2,   0,   0,   1,   0
    1971.163,   167,Finish(1),before,   1,   0,   0,   1,   0
    1971.163,   167,Finish(1), after,   2,   0,   0,   0,   1
    1988.002,   168,Finish(2),before,   1,   0,   0,   0,   1
    1988.002,   168,Finish(2), after,   1,   0,   0,   0,   0
    1993.197,   166,  Arrival,before,   0,   0,   0,   0,   0
    1993.197,   166,  Arrival, after,   2,   0,   0,   1,   0
    2023.072,   169,  Arrival,before,   1,   0,   0,   1,   0
    2023.072,   169,  Arrival, after,   2,   1,   0,   1,   0
    2025.311,   170,Finish(1),before,   1,   1,   0,   1,   0
    2025.311,   170,Finish(1), after,   3,   0,   0,   1,   1
    2028.133,   172,Finish(1),before,   2,   0,   0,   1,   1
    2028.133,   172,Finish(1), after,   2,   0,   1,   0,   1
    2037.398,   171,  Arrival,before,   1,   0,   1,   0,   1
    2037.398,   171,  Arrival, after,   3,   0,   1,   1,   1
    2039.717,   175,Finish(1),before,   2,   0,   1,   1,   1
    2039.717,   175,Finish(1), after,   2,   0,   2,   0,   1
    2044.554,   173,Finish(2),before,   1,   0,   2,   0,   1
    2044.554,   173,Finish(2), after,   2,   0,   1,   0,   1
    2062.343,   176,Finish(2),before,   1,   0,   1,   0,   1
    2062.343,   176,Finish(2), after,   2,   0,   0,   0,   1
    2078.921,   177,Finish(2),before,   1,   0,   0,   0,   1
    2078.921,   177,Finish(2), after,   1,   0,   0,   0,   0
    2079.665,   174,  Arrival,before,   0,   0,   0,   0,   0
    2079.665,   174,  Arrival, after,   2,   0,   0,   1,   0
    2081.945,   179,Finish(1),before,   1,   0,   0,   1,   0
    2081.945,   179,Finish(1), after,   2,   0,   0,   0,   1
    2095.679,   180,Finish(2),before,   1,   0,   0,   0,   1
    2095.679,   180,Finish(2), after,   1,   0,   0,   0,   0
    2122.817,   178,  Arrival,before,   0,   0,   0,   0,   0
    2122.817,   178,  Arrival, after,   2,   0,   0,   1,   0
    2134.366,   182,Finish(1),before,   1,   0,   0,   1,   0
    2134.366,   182,Finish(1), after,   2,   0,   0,   0,   1
    2155.819,   183,Finish(2),before,   1,   0,   0,   0,   1
    2155.819,   183,Finish(2), after,   1,   0,   0,   0,   0
    2157.243,   181,  Arrival,before,   0,   0,   0,   0,   0
    2157.243,   181,  Arrival, after,   2,   0,   0,   1,   0
    2170.266,   185,Finish(1),before,   1,   0,   0,   1,   0
    2170.266,   185,Finish(1), after,   2,   0,   0,   0,   1
    2186.301,   186,Finish(2),before,   1,   0,   0,   0,   1
    2186.301,   186,Finish(2), after,   1,   0,   0,   0,   0
    2201.405,   184,  Arrival,before,   0,   0,   0,   0,   0
    2201.405,   184,  Arrival, after,   2,   0,   0,   1,   0
    2207.846,   188,Finish(1),before,   1,   0,   0,   1,   0
    2207.846,   188,Finish(1), after,   2,   0,   0,   0,   1
    2222.880,   189,Finish(2),before,   1,   0,   0,   0,   1
    2222.880,   189,Finish(2), after,   1,   0,   0,   0,   0
    2252.487,   187,  Arrival,before,   0,   0,   0,   0,   0
    2252.487,   187,  Arrival, after,   2,   0,   0,   1,   0
    2268.507,   191,Finish(1),before,   1,   0,   0,   1,   0
    2268.507,   191,Finish(1), after,   2,   0,   0,   0,   1
    2280.507,   192,Finish(2),before,   1,   0,   0,   0,   1
    2280.507,   192,Finish(2), after,   1,   0,   0,   0,   0
    2280.631,   190,  Arrival,before,   0,   0,   0,   0,   0
    2280.631,   190,  Arrival, after,   2,   0,   0,   1,   0
    2295.577,   194,Finish(1),before,   1,   0,   0,   1,   0
    2295.577,   194,Finish(1), after,   2,   0,   0,   0,   1
    2298.236,   193,  Arrival,before,   1,   0,   0,   0,   1
    2298.236,   193,  Arrival, after,   3,   0,   0,   1,   1
    2308.955,   195,Finish(2),before,   2,   0,   0,   1,   1
    2308.955,   195,Finish(2), after,   2,   0,   0,   1,   0
    2319.390,   197,Finish(1),before,   1,   0,   0,   1,   0
    2319.390,   197,Finish(1), after,   2,   0,   0,   0,   1
    2321.762,   196,  Arrival,before,   1,   0,   0,   0,   1
    2321.762,   196,  Arrival, after,   3,   0,   0,   1,   1
    2335.161,   198,Finish(2),before,   2,   0,   0,   1,   1
    2335.161,   198,Finish(2), after,   2,   0,   0,   1,   0
    2336.108,   199,  Arrival,before,   1,   0,   0,   1,   0
    2336.108,   199,  Arrival, after,   2,   1,   0,   1,   0
    2338.864,   200,Finish(1),before,   1,   1,   0,   1,   0
    2338.864,   200,Finish(1), after,   3,   0,   0,   1,   1
    2342.768,   202,Finish(1),before,   2,   0,   0,   1,   1
    2342.768,   202,Finish(1), after,   2,   0,   1,   0,   1
    2354.670,   201,  Arrival,before,   1,   0,   1,   0,   1
    2354.670,   201,  Arrival, after,   3,   0,   1,   1,   1
    2357.479,   203,Finish(2),before,   2,   0,   1,   1,   1
    2357.479,   203,Finish(2), after,   3,   0,   0,   1,   1
    2366.179,   205,Finish(1),before,   2,   0,   0,   1,   1
    2366.179,   205,Finish(1), after,   2,   0,   1,   0,   1
    2371.765,   206,Finish(2),before,   1,   0,   1,   0,   1
    2371.765,   206,Finish(2), after,   2,   0,   0,   0,   1
    2390.047,   207,Finish(2),before,   1,   0,   0,   0,   1
    2390.047,   207,Finish(2), after,   1,   0,   0,   0,   0
    2406.446,   204,  Arrival,before,   0,   0,   0,   0,   0
    2406.446,   204,  Arrival, after,   2,   0,   0,   1,   0
    2416.440,   209,Finish(1),before,   1,   0,   0,   1,   0
    2416.440,   209,Finish(1), after,   2,   0,   0,   0,   1
    2434.614,   210,Finish(2),before,   1,   0,   0,   0,   1
    2434.614,   210,Finish(2), after,   1,   0,   0,   0,   0
    2459.342,   208,  Arrival,before,   0,   0,   0,   0,   0
    2459.342,   208,  Arrival, after,   2,   0,   0,   1,   0
    2460.825,   212,Finish(1),before,   1,   0,   0,   1,   0
    2460.825,   212,Finish(1), after,   2,   0,   0,   0,   1
    2478.626,   213,Finish(2),before,   1,   0,   0,   0,   1
    2478.626,   213,Finish(2), after,   1,   0,   0,   0,   0
    2489.746,   211,  Arrival,before,   0,   0,   0,   0,   0
    2489.746,   211,  Arrival, after,   2,   0,   0,   1,   0
    2511.345,   214,  Arrival,before,   1,   0,   0,   1,   0
