time,total_ships,harbour_ships
80,0.7142857142857143,0.0
160,1.2857142857142858,0.14285714285714285
240,0.6666666666666666,0.0
320,0.875,0.0
400,0.6,0.0
480,0.6666666666666666,0.0
560,0.6666666666666666,0.0
640,1.1666666666666667,0.16666666666666666
720,1.8888888888888888,0.3333333333333333
800,0.8571428571428571,0.14285714285714285
880,0.8888888888888888,0.0
960,0.6666666666666666,0.0
1040,0.875,0.0
1120,1.375,0.125
1200,0.5714285714285714,0.0
1280,1.2857142857142858,0.0
1360,1.1666666666666667,0.0
1440,2.1666666666666665,0.5
1520,1.0,0.0
1600,0.5714285714285714,0.0
1680,0.6666666666666666,0.0
1760,0.7142857142857143,0.0
1840,1.1428571428571428,0.14285714285714285
1920,0.5,0.0
2000,0.6666666666666666,0.0
2080,1.0,0.0
2160,2.0833333333333335,0.6666666666666666
2240,1.1666666666666667,0.0
2320,0.8571428571428571,0.0
2400,0.75,0.0
2480,0.5714285714285714,0.0
2560,0.8,0.0
2640,0.6,0.0
2720,1.6363636363636365,0.36363636363636365
2800,1.0,0.0
2880,2.625,0.625
2960,0.875,0.125
3040,0.5714285714285714,0.0
3120,1.3333333333333333,0.0
3200,1.5714285714285714,0.2857142857142857
3280,1.2,0.1
3360,0.8571428571428571,0.0
3440,0.6666666666666666,0.0
3520,0.9090909090909091,0.0
3600,0.875,0.0
3680,1.6666666666666667,0.2222222222222222
3760,1.3,0.2
3840,0.6,0.0
3920,2.5,0.3
4000,2.1538461538461537,0.5384615384615384
4080,1.125,0.125
4160,1.0,0.0
4240,0.5714285714285714,0.0
4320,0.6666666666666666,0.0
4400,0.6666666666666666,0.0
4480,1.5,0.125
4560,1.1428571428571428,0.0
4640,3.25,0.375
4720,1.7777777777777777,0.5555555555555556
4800,0.5714285714285714,0.0
4880,0.8,0.0
4960,1.5833333333333333,0.25
5040,0.6666666666666666,0.0
5120,0.5,0.0
5200,1.3636363636363635,0.09090909090909091
5280,0.8571428571428571,0.0
5360,0.8,0.0
5440,0.5714285714285714,0.0
5520,0.8,0.0
5600,1.3333333333333333,0.2222222222222222
5680,0.6,0.0
5760,1.2857142857142858,0.14285714285714285
5840,1.1666666666666667,0.0
5920,0.8571428571428571,0.0
6000,1.2222222222222223,0.1111111111111111
