# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:45
# parameter: seed = 1896605
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,6.3293858968021866,20.504627323159436
2,23.06369937331147,23.06369937331147,25.616797242442626,35.25517631682726
3,68.03305590918877,68.03305590918877,83.43086963559671,100.81765706890349
4,104.32162923608014,104.32162923608014,127.20602306614393,144.3593501385054
5,143.2185966297536,143.2185966297536,156.99036988097478,177.30430618729184
6,190.52396000696308,190.52396000696308,198.5316588881498,217.10029297342066
7,227.67633311225714,227.67633311225714,260.8018664270325,278.76818735777067
8,241.9050691162419,260.8018664270325,278.76818735777067,290.67644094746834
9,297.2262207887249,297.2262207887249,332.7295890703182,351.6191072525675
10,308.6571393300284,332.7295890703182,351.6191072525675,366.9169820029229
11,325.63907198292657,338.0307993593635,366.9169820029229,379.93012942853557
12,354.7996469725491,354.7996469725491,379.93012942853557,391.2515929432449
13,393.0277823481979,393.0277823481979,393.3658414507746,409.6996731802573
14,425.28764663763764,425.28764663763764,445.23222912423995,465.38987613659964
15,461.05044684807035,461.05044684807035,467.43044376000347,480.9199205244704
16,508.01019605826764,508.01019605826764,525.6764936455521,542.2290114383903
17,543.3452259720755,543.3452259720755,543.6465079685756,559.4673545913814
18,556.6387832392181,556.6387832392181,559.4673545913814,573.6478079020308
19,609.1284218138397,609.1284218138397,614.0188707253288,629.6559602228084
20,650.4841793502537,650.4841793502537,657.5740842732052,673.9125285036012
21,689.5284411931216,689.5284411931216,692.4978256730373,708.7999663865903
22,727.1119327629876,727.1119327629876,757.9288203033165,775.0286528319606
23,749.7195032859415,757.9288203033165,775.0286528319606,789.777839739413
24,791.3266092080937,791.3266092080937,805.283459235447,822.8637159376283
25,805.0791769749591,805.283459235447,822.8637159376283,837.9853092868364
26,855.7968674419453,855.7968674419453,856.7378051077187,871.2112643569216
27,914.2327004088538,914.2327004088538,919.8051752721143,941.9055130213668
28,928.1680313925667,928.1680313925667,946.5226449102862,960.5593569977896
29,972.8676848735674,972.8676848735674,980.6076054956575,999.4735623346259
30,1006.7818312518831,1006.7818312518831,1011.8918365687789,1028.3643729610444
31,1031.067863545015,1031.067863545015,1040.3133961119777,1057.8339411702889
32,1075.503948447326,1075.503948447326,1078.8581704360824,1095.8266488518118
33,1110.5778149504833,1110.5778149504833,1111.4823538962826,1129.7293252109384
34,1136.4893599329205,1136.4893599329205,1136.984510592299,1153.3152724644106
35,1170.5492898607872,1170.5492898607872,1173.788646371064,1191.5399936415768
36,1214.5353322034885,1214.5353322034885,1221.5815273416247,1239.387899120044
37,1231.890066394143,1231.890066394143,1240.902645556738,1260.6958045799877
38,1256.767493953442,1256.767493953442,1260.7425788246996,1278.914806528075
39,1304.6607130426298,1304.6607130426298,1305.5431460679617,1323.004284941272
40,1339.2041189084812,1339.2041189084812,1341.983739109844,1357.5195121854047
41,1394.907242913111,1394.907242913111,1402.0658933129866,1415.7656590243478
42,1448.3305777841133,1448.3305777841133,1448.8240104088416,1462.225641575966
43,1495.7250748559068,1495.7250748559068,1498.1094802700075,1510.4296129746353
44,1508.621018356337,1508.621018356337,1562.6095889134003,1580.712948987819
45,1562.295548754314,1562.6095889134003,1580.712948987819,1599.722796239681
46,1612.8205872050835,1612.8205872050835,1619.9198373642962,1631.5845651776444
47,1636.930213268658,1636.930213268658,1637.5968134440063,1653.2239757919567
48,1673.6414300317279,1673.6414300317279,1679.487224985976,1695.5534161883397
49,1695.9357198383461,1695.9357198383461,1701.8904503889996,1714.1574809369404
50,1712.9415221983625,1712.9415221983625,1716.2536570522593,1734.242018139933
51,1766.0763535599667,1766.0763535599667,1789.8879841109374,1804.4712787067353
52,1822.3546356473103,1822.3546356473103,1822.8529984953846,1840.773478017934
53,1872.046766997135,1872.046766997135,1873.1453021782172,1885.7328909401215
54,1912.460315395866,1912.460315395866,1943.9542836893722,1962.5294020475526
55,1928.9818478427508,1943.9542836893722,1962.5294020475526,1974.6956501361394
56,1952.4861427739281,1955.0052258633937,1974.6956501361394,1986.1548021194435
57,1970.1423334658396,1970.1423334658396,1986.1548021194435,2004.42325062904
58,2017.3073600732312,2017.3073600732312,2022.8703742040163,2033.3233785499012
59,2044.9422476774957,2044.9422476774957,2062.8517050245314,2076.9140737332973
60,2076.772147303097,2076.772147303097,2079.847513921458,2091.00670506831
61,2113.877845690725,2113.877845690725,2125.8318627431922,2146.9784616321604
62,2142.6970036009957,2142.6970036009957,2146.9784616321604,2164.839741152129
63,2180.9289473135213,2180.9289473135213,2186.0515404222,2199.5018159292267
64,2237.13320509063,2237.13320509063,2240.8296451510814,2253.886131579492
65,2282.7824236019583,2282.7824236019583,2285.325087089756,2299.996564572436
66,2295.5290339989187,2295.5290339989187,2305.4044412619874,2322.3404449201603
67,2318.33178686821,2318.33178686821,2332.772462181068,2349.3728691500532
68,2355.281928891944,2355.281928891944,2357.085298811394,2376.722257619313
69,2408.9586751251118,2408.9586751251118,2413.5483519831328,2425.6183686087415
70,2435.749487001714,2435.749487001714,2440.660003653917,2454.282681146024
