time,total_ships,harbour_ships
80,1.0,0.1111111111111111
160,0.75,0.0
240,1.3,0.1
320,1.1666666666666667,0.16666666666666666
400,1.0,0.125
480,0.7142857142857143,0.0
560,0.5714285714285714,0.0
640,0.75,0.0
720,1.3333333333333333,0.16666666666666666
800,0.7142857142857143,0.0
880,0.6,0.0
960,0.6666666666666666,0.0
1040,0.6,0.0
1120,1.0,0.0
1200,0.6666666666666666,0.0
1280,0.6666666666666666,0.0
1360,0.6,0.0
1440,0.8,0.0
1520,1.375,0.125
1600,0.6666666666666666,0.0
1680,1.5714285714285714,0.14285714285714285
1760,0.875,0.0
1840,0.625,0.0
1920,1.0,0.0
2000,1.2857142857142858,0.14285714285714285
2080,0.7142857142857143,0.0
2160,0.5714285714285714,0.0
2240,1.0,0.0
2320,1.0,0.0
2400,1.375,0.125
2480,1.3333333333333333,0.0
2560,2.375,0.375
2640,2.4285714285714284,0.5714285714285714
2720,1.1428571428571428,0.14285714285714285
2800,0.875,0.0
2880,0.6666666666666666,0.0
2960,1.0,0.0
3040,1.125,0.125
3120,1.5,0.16666666666666666
3200,1.1,0.1
3280,0.6666666666666666,0.0
3360,1.2,0.0
3440,0.5714285714285714,0.0
3520,0.75,0.0
3600,1.0,0.0
3680,0.6666666666666666,0.0
3760,1.6,0.2
3840,1.2,0.2
3920,0.6666666666666666,0.0
4000,1.1428571428571428,0.14285714285714285
4080,0.75,0.0
4160,0.6666666666666666,0.0
4240,1.0,0.14285714285714285
4320,0.875,0.0
4400,1.6,0.1
4480,0.75,0.0
4560,1.2,0.2
4640,1.1,0.0
4720,1.5,0.1
4800,0.6,0.0
4880,1.1428571428571428,0.14285714285714285
4960,1.2857142857142858,0.14285714285714285
5040,1.25,0.125
5120,1.2857142857142858,0.14285714285714285
5200,0.6666666666666666,0.0
5280,0.6666666666666666,0.0
5360,0.75,0.0
5440,1.3333333333333333,0.1111111111111111
5520,1.2857142857142858,0.14285714285714285
5600,1.5,0.1
5680,1.4,0.2
5760,0.75,0.0
5840,0.5,0.0
5920,0.7142857142857143,0.0
6000,0.7142857142857143,0.0
6080,1.0,0.1111111111111111
6160,0.5,0.0
6240,0.75,0.0
6320,0.6,0.0
6400,0.6666666666666666,0.0
6480,1.3333333333333333,0.0
6560,0.875,0.125
6640,1.1666666666666667,0.16666666666666666
6720,0.8571428571428571,0.0
6800,1.0,0.0
6880,1.5454545454545454,0.18181818181818182
6960,0.8888888888888888,0.0
7040,0.6666666666666666,0.0
7120,1.0,0.0
7200,1.0,0.0
7280,1.0,0.125
7360,0.6,0.0
7440,0.8,0.0
7520,1.1666666666666667,0.16666666666666666
7600,0.6666666666666666,0.0
7680,0.6666666666666666,0.0
7760,0.6,0.0
7840,1.2857142857142858,0.0
7920,0.6,0.0
8000,0.7142857142857143,0.0
8080,0.625,0.0
8160,0.75,0.0
8240,0.6666666666666666,0.0
8320,1.0,0.14285714285714285
8400,2.2,0.2
8480,0.6,0.0
8560,0.9,0.0
8640,2.090909090909091,0.2727272727272727
8720,1.3333333333333333,0.2222222222222222
8800,1.0,0.0
8880,0.5,0.0
8960,0.7142857142857143,0.0
9040,1.5714285714285714,0.14285714285714285
9120,0.875,0.0
9200,0.6,0.0
9280,1.4,0.2
9360,0.6666666666666666,0.0
9440,0.6666666666666666,0.0
9520,1.0,0.0
9600,0.75,0.0
9680,1.0,0.0
9760,0.6666666666666666,0.0
9840,1.1,0.0
9920,0.6666666666666666,0.0
10000,0.6666666666666666,0.0
10080,0.6666666666666666,0.0
10160,0.6666666666666666,0.0
10240,0.6,0.0
10320,1.0,0.0
10400,0.6666666666666666,0.0
10480,0.8,0.0
10560,0.6,0.0
10640,0.6,0.0
10720,0.6666666666666666,0.0
10800,1.6,0.2
10880,1.0,0.14285714285714285
10960,1.0,0.0
11040,0.6,0.0
11120,0.6666666666666666,0.0
11200,1.1428571428571428,0.14285714285714285
11280,1.1666666666666667,0.16666666666666666
11360,1.0,0.0
11440,1.5,0.125
11520,1.0,0.0
11600,0.875,0.0
11680,1.0,0.0
11760,2.2222222222222223,0.0
11840,1.7142857142857142,0.14285714285714285
11920,2.0,0.25
12000,1.625,0.125
12080,0.6666666666666666,0.0
12160,1.4545454545454546,0.18181818181818182
12240,0.8,0.0
12320,0.6666666666666666,0.0
12400,0.5714285714285714,0.0
12480,0.6666666666666666,0.0
12560,0.6666666666666666,0.0
12640,0.7142857142857143,0.0
12720,1.0,0.0
12800,1.4444444444444444,0.1111111111111111
12880,1.0,0.0
12960,1.9090909090909092,0.2727272727272727
13040,1.0,0.1111111111111111
13120,1.4,0.2
13200,1.0,0.0
13280,1.7777777777777777,0.2222222222222222
13360,1.3333333333333333,0.1111111111111111
13440,1.5,0.25
13520,1.5,0.125
13600,2.888888888888889,0.4444444444444444
13680,2.125,0.875
13760,0.6666666666666666,0.0
13840,0.75,0.0
13920,1.0,0.125
14000,0.75,0.0
14080,1.4444444444444444,0.1111111111111111
14160,1.0,0.1111111111111111
14240,0.6,0.0
14320,1.2727272727272727,0.18181818181818182
14400,0.75,0.0
14480,0.75,0.0
14560,0.5714285714285714,0.0
14640,0.75,0.0
14720,1.1,0.0
14800,0.5714285714285714,0.0
14880,1.125,0.125
14960,0.5,0.0
15040,1.1428571428571428,0.14285714285714285
15120,1.0,0.1
15200,1.0,0.0
15280,0.5714285714285714,0.0
15360,0.6666666666666666,0.0
15440,2.0,0.0
15520,1.5555555555555556,0.1111111111111111
15600,0.8,0.0
15680,2.5,0.125
15760,4.0,0.16666666666666666
15840,3.727272727272727,2.0
15920,1.2,0.1
16000,1.8888888888888888,0.3333333333333333
16080,0.6,0.0
16160,0.6666666666666666,0.0
16240,0.6666666666666666,0.0
16320,1.125,0.125
16400,1.4,0.2
16480,1.375,0.5
16560,0.6666666666666666,0.0
16640,0.75,0.0
16720,1.3333333333333333,0.16666666666666666
16800,0.8888888888888888,0.0
16880,0.5,0.0
16960,1.0,0.0
17040,0.8333333333333334,0.16666666666666666
17120,1.125,0.125
17200,0.6666666666666666,0.0
17280,0.8571428571428571,0.0
17360,1.1428571428571428,0.14285714285714285
17440,0.6,0.0
17520,1.1666666666666667,0.16666666666666666
17600,0.6666666666666666,0.0
17680,0.8,0.0
17760,0.6666666666666666,0.0
17840,1.1666666666666667,0.16666666666666666
