# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896521
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,7.440986568074484,23.51757078129077
2,34.060501106330086,34.060501106330086,34.341429615086035,50.50628499125761
3,72.73314837612702,72.73314837612702,77.31061413183201,92.35821822251089
4,129.50771721438886,129.50771721438886,130.14836549100008,146.1476011965749
5,180.77438439789154,180.77438439789154,229.49512916470428,246.55300474786696
6,235.55616938701573,235.55616938701573,246.55300474786696,269.44369568985456
7,279.93281090271944,279.93281090271944,286.1772811300751,306.62331889489167
8,305.3912479627096,305.3912479627096,306.62331889489167,322.66198516749415
9,322.63870174377206,322.63870174377206,342.62914986963625,359.0957429143822
10,354.2500045573148,354.2500045573148,359.0957429143822,368.9926775677129
11,377.4347466769498,377.4347466769498,399.9659672400052,414.85726624729745
12,398.524273865366,399.9659672400052,429.1726352202421,446.91050258156974
13,430.6112527573014,430.6112527573014,446.91050258156974,470.30504646840166
14,457.7828507580478,457.7828507580478,470.30504646840166,486.80144434722627
15,477.59895036299474,477.59895036299474,486.80144434722627,500.949373095769
16,507.1709504503862,507.1709504503862,507.38004858814605,519.1255101145161
17,557.7511348559885,557.7511348559885,560.8393327023857,578.3984957634742
18,573.9508396278123,573.9508396278123,578.3984957634742,597.2651757020878
19,624.571743175756,624.571743175756,635.253909504787,654.0140095858171
20,667.486910993521,667.486910993521,691.1598826049207,712.0065281127795
21,697.5236550800632,697.5236550800632,712.0065281127795,726.2924993241705
22,717.4567196036659,717.4567196036659,754.6525214752368,774.1990107451509
23,770.2884147345449,770.2884147345449,775.9211561464449,790.9762209907834
24,782.4107783603633,782.4107783603633,790.9762209907834,812.0473864619581
25,799.9484710698209,799.9484710698209,816.8468165336001,838.8970116013539
26,822.5071515248897,822.5071515248897,866.04063283077,884.920733914864
27,836.5530717714305,866.04063283077,884.920733914864,903.3018263461607
28,861.1633074325041,873.0974089006112,903.3018263461607,914.0869893859627
29,890.5583433639234,890.5583433639234,914.0869893859627,926.8540078211125
30,915.867414530759,915.867414530759,926.8540078211125,940.7508246138028
31,936.8982648544657,936.8982648544657,959.1136231783431,976.1079593664881
32,995.0626740545117,995.0626740545117,1006.1416569902236,1021.979043973192
33,1033.6103266429745,1033.6103266429745,1038.1688237116136,1055.754488057006
34,1055.878728879185,1055.878728879185,1058.2953377270765,1073.5362708410787
35,1102.8292419915285,1102.8292419915285,1107.7942541125467,1120.8000569527874
36,1142.9162453260876,1142.9162453260876,1159.7456189591142,1179.8476720554381
37,1160.558973093861,1160.558973093861,1179.8476720554381,1196.1819701389584
38,1211.936879691149,1211.936879691149,1226.2627098426278,1239.3443484309346
39,1246.1299028089534,1246.1299028089534,1252.2725341591868,1268.7374412264787
40,1272.7946298214044,1272.7946298214044,1299.0447708083589,1316.9995710090443
41,1300.4277756136878,1300.4277756136878,1316.9995710090443,1334.2895242077716
42,1358.681738909985,1358.681738909985,1378.6802025469528,1393.005329204604
43,1381.1179485900386,1381.1179485900386,1393.005329204604,1409.1982961543224
44,1414.907021811302,1414.907021811302,1415.0245369130757,1435.509294831314
45,1449.392447959316,1449.392447959316,1451.4479833718774,1469.4143040202184
46,1491.9908775637714,1491.9908775637714,1501.6969218623253,1517.43594633704
47,1508.044470251618,1508.044470251618,1520.3223485714805,1534.4990862801676
48,1550.041062522558,1550.041062522558,1551.3559270808607,1569.934865566396
49,1561.0550619786823,1561.0550619786823,1595.8250510813937,1610.1649687693186
50,1586.633911033228,1595.8250510813937,1610.1649687693186,1627.811721802504
51,1612.3261438619984,1612.3261438619984,1627.811721802504,1644.0467685111032
52,1669.4646262515685,1669.4646262515685,1692.5779110664691,1704.6820735028994
53,1697.863666265829,1697.863666265829,1713.1856241824441,1725.2992901716639
54,1738.2393540034655,1738.2393540034655,1770.892824473815,1783.4944572645593
55,1794.6771980877859,1794.6771980877859,1801.9662590725047,1826.611394749961
56,1812.6613234179163,1812.6613234179163,1846.536201774176,1864.3065724177457
57,1842.816823101924,1846.536201774176,1864.3065724177457,1879.6011815260483
