# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896484
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     194.099,    17,Finish(1), after,   2,   0,   0,   0,   1
     207.158,    18,Finish(2),before,   1,   0,   0,   0,   1
     207.158,    18,Finish(2), after,   1,   0,   0,   0,   0
     219.522,    16,  Arrival,before,   0,   0,   0,   0,   0
     219.522,    16,  Arrival, after,   2,   0,   0,   1,   0
     240.230,    20,Finish(1),before,   1,   0,   0,   1,   0
     240.230,    20,Finish(1), after,   2,   0,   0,   0,   1
     252.784,    19,  Arrival,before,   1,   0,   0,   0,   1
     252.784,    19,  Arrival, after,   3,   0,   0,   1,   1
     255.623,    23,Finish(1),before,   2,   0,   0,   1,   1
     255.623,    23,Finish(1), after,   2,   0,   1,   0,   1
     256.802,    21,Finish(2),before,   1,   0,   1,   0,   1
     256.802,    21,Finish(2), after,   2,   0,   0,   0,   1
     271.805,    24,Finish(2),before,   1,   0,   0,   0,   1
     271.805,    24,Finish(2), after,   1,   0,   0,   0,   0
     293.021,    22,  Arrival,before,   0,   0,   0,   0,   0
     293.021,    22,  Arrival, after,   2,   0,   0,   1,   0
     304.860,    26,Finish(1),before,   1,   0,   0,   1,   0
     304.860,    26,Finish(1), after,   2,   0,   0,   0,   1
     319.967,    27,Finish(2),before,   1,   0,   0,   0,   1
     319.967,    27,Finish(2), after,   1,   0,   0,   0,   0
     345.521,    25,  Arrival,before,   0,   0,   0,   0,   0
     345.521,    25,  Arrival, after,   2,   0,   0,   1,   0
     358.073,    28,  Arrival,before,   1,   0,   0,   1,   0
     358.073,    28,  Arrival, after,   2,   1,   0,   1,   0
     361.033,    29,Finish(1),before,   1,   1,   0,   1,   0
     361.033,    29,Finish(1), after,   3,   0,   0,   1,   1
     369.683,    31,Finish(1),before,   2,   0,   0,   1,   1
     369.683,    31,Finish(1), after,   2,   0,   1,   0,   1
     380.200,    32,Finish(2),before,   1,   0,   1,   0,   1
     380.200,    32,Finish(2), after,   2,   0,   0,   0,   1
     390.830,    30,  Arrival,before,   1,   0,   0,   0,   1
     390.830,    30,  Arrival, after,   3,   0,   0,   1,   1
     393.346,    35,Finish(1),before,   2,   0,   0,   1,   1
     393.346,    35,Finish(1), after,   2,   0,   1,   0,   1
     397.425,    33,Finish(2),before,   1,   0,   1,   0,   1
     397.425,    33,Finish(2), after,   2,   0,   0,   0,   1
     417.728,    36,Finish(2),before,   1,   0,   0,   0,   1
     417.728,    36,Finish(2), after,   1,   0,   0,   0,   0
     439.084,    34,  Arrival,before,   0,   0,   0,   0,   0
     439.084,    34,  Arrival, after,   2,   0,   0,   1,   0
     458.651,    38,Finish(1),before,   1,   0,   0,   1,   0
     458.651,    38,Finish(1), after,   2,   0,   0,   0,   1
     476.769,    39,Finish(2),before,   1,   0,   0,   0,   1
     476.769,    39,Finish(2), after,   1,   0,   0,   0,   0
     489.728,    37,  Arrival,before,   0,   0,   0,   0,   0
     489.728,    37,  Arrival, after,   2,   0,   0,   1,   0
     497.408,    41,Finish(1),before,   1,   0,   0,   1,   0
     497.408,    41,Finish(1), after,   2,   0,   0,   0,   1
     513.803,    42,Finish(2),before,   1,   0,   0,   0,   1
     513.803,    42,Finish(2), after,   1,   0,   0,   0,   0
     538.520,    40,  Arrival,before,   0,   0,   0,   0,   0
     538.520,    40,  Arrival, after,   2,   0,   0,   1,   0
     550.526,    44,Finish(1),before,   1,   0,   0,   1,   0
     550.526,    44,Finish(1), after,   2,   0,   0,   0,   1
     565.081,    45,Finish(2),before,   1,   0,   0,   0,   1
     565.081,    45,Finish(2), after,   1,   0,   0,   0,   0
     591.862,    43,  Arrival,before,   0,   0,   0,   0,   0
     591.862,    43,  Arrival, after,   2,   0,   0,   1,   0
     596.687,    47,Finish(1),before,   1,   0,   0,   1,   0
     596.687,    47,Finish(1), after,   2,   0,   0,   0,   1
     611.309,    48,Finish(2),before,   1,   0,   0,   0,   1
     611.309,    48,Finish(2), after,   1,   0,   0,   0,   0
     642.872,    46,  Arrival,before,   0,   0,   0,   0,   0
     642.872,    46,  Arrival, after,   2,   0,   0,   1,   0
     644.494,    50,Finish(1),before,   1,   0,   0,   1,   0
     644.494,    50,Finish(1), after,   2,   0,   0,   0,   1
     660.273,    51,Finish(2),before,   1,   0,   0,   0,   1
     660.273,    51,Finish(2), after,   1,   0,   0,   0,   0
     694.066,    49,  Arrival,before,   0,   0,   0,   0,   0
     694.066,    49,  Arrival, after,   2,   0,   0,   1,   0
     700.860,    53,Finish(1),before,   1,   0,   0,   1,   0
     700.860,    53,Finish(1), after,   2,   0,   0,   0,   1
     720.325,    54,Finish(2),before,   1,   0,   0,   0,   1
     720.325,    54,Finish(2), after,   1,   0,   0,   0,   0
     727.863,    52,  Arrival,before,   0,   0,   0,   0,   0
     727.863,    52,  Arrival, after,   2,   0,   0,   1,   0
     768.851,    56,Finish(1),before,   1,   0,   0,   1,   0
     768.851,    56,Finish(1), after,   2,   0,   0,   0,   1
     780.037,    55,  Arrival,before,   1,   0,   0,   0,   1
     780.037,    55,  Arrival, after,   3,   0,   0,   1,   1
     783.626,    59,Finish(1),before,   2,   0,   0,   1,   1
     783.626,    59,Finish(1), after,   2,   0,   1,   0,   1
     787.243,    57,Finish(2),before,   1,   0,   1,   0,   1
     787.243,    57,Finish(2), after,   2,   0,   0,   0,   1
     801.294,    60,Finish(2),before,   1,   0,   0,   0,   1
     801.294,    60,Finish(2), after,   1,   0,   0,   0,   0
     824.963,    58,  Arrival,before,   0,   0,   0,   0,   0
     824.963,    58,  Arrival, after,   2,   0,   0,   1,   0
     837.122,    61,  Arrival,before,   1,   0,   0,   1,   0
     837.122,    61,  Arrival, after,   2,   1,   0,   1,   0
     841.727,    62,Finish(1),before,   1,   1,   0,   1,   0
     841.727,    62,Finish(1), after,   3,   0,   0,   1,   1
     857.239,    65,Finish(2),before,   2,   0,   0,   1,   1
     857.239,    65,Finish(2), after,   2,   0,   0,   1,   0
     858.447,    64,Finish(1),before,   1,   0,   0,   1,   0
     858.447,    64,Finish(1), after,   2,   0,   0,   0,   1
     872.751,    66,Finish(2),before,   1,   0,   0,   0,   1
     872.751,    66,Finish(2), after,   1,   0,   0,   0,   0
     892.841,    63,  Arrival,before,   0,   0,   0,   0,   0
     892.841,    63,  Arrival, after,   2,   0,   0,   1,   0
     922.132,    68,Finish(1),before,   1,   0,   0,   1,   0
     922.132,    68,Finish(1), after,   2,   0,   0,   0,   1
     931.413,    67,  Arrival,before,   1,   0,   0,   0,   1
     931.413,    67,  Arrival, after,   3,   0,   0,   1,   1
     936.378,    69,Finish(2),before,   2,   0,   0,   1,   1
     936.378,    69,Finish(2), after,   2,   0,   0,   1,   0
     945.448,    71,Finish(1),before,   1,   0,   0,   1,   0
     945.448,    71,Finish(1), after,   2,   0,   0,   0,   1
     947.189,    70,  Arrival,before,   1,   0,   0,   0,   1
     947.189,    70,  Arrival, after,   3,   0,   0,   1,   1
     955.583,    72,Finish(2),before,   2,   0,   0,   1,   1
     955.583,    72,Finish(2), after,   2,   0,   0,   1,   0
     963.232,    74,Finish(1),before,   1,   0,   0,   1,   0
     963.232,    74,Finish(1), after,   2,   0,   0,   0,   1
     982.807,    75,Finish(2),before,   1,   0,   0,   0,   1
     982.807,    75,Finish(2), after,   1,   0,   0,   0,   0
     985.510,    73,  Arrival,before,   0,   0,   0,   0,   0
     985.510,    73,  Arrival, after,   2,   0,   0,   1,   0
     986.538,    77,Finish(1),before,   1,   0,   0,   1,   0
     986.538,    77,Finish(1), after,   2,   0,   0,   0,   1
     997.875,    78,Finish(2),before,   1,   0,   0,   0,   1
     997.875,    78,Finish(2), after,   1,   0,   0,   0,   0
    1020.574,    76,  Arrival,before,   0,   0,   0,   0,   0
    1020.574,    76,  Arrival, after,   2,   0,   0,   1,   0
    1048.913,    80,Finish(1),before,   1,   0,   0,   1,   0
    1048.913,    80,Finish(1), after,   2,   0,   0,   0,   1
    1064.808,    81,Finish(2),before,   1,   0,   0,   0,   1
    1064.808,    81,Finish(2), after,   1,   0,   0,   0,   0
    1068.779,    79,  Arrival,before,   0,   0,   0,   0,   0
    1068.779,    79,  Arrival, after,   2,   0,   0,   1,   0
    1077.187,    83,Finish(1),before,   1,   0,   0,   1,   0
    1077.187,    83,Finish(1), after,   2,   0,   0,   0,   1
    1090.283,    84,Finish(2),before,   1,   0,   0,   0,   1
    1090.283,    84,Finish(2), after,   1,   0,   0,   0,   0
    1098.872,    82,  Arrival,before,   0,   0,   0,   0,   0
    1098.872,    82,  Arrival, after,   2,   0,   0,   1,   0
    1122.757,    86,Finish(1),before,   1,   0,   0,   1,   0
    1122.757,    86,Finish(1), after,   2,   0,   0,   0,   1
    1141.713,    87,Finish(2),before,   1,   0,   0,   0,   1
    1141.713,    87,Finish(2), after,   1,   0,   0,   0,   0
    1145.120,    85,  Arrival,before,   0,   0,   0,   0,   0
    1145.120,    85,  Arrival, after,   2,   0,   0,   1,   0
    1165.289,    88,  Arrival,before,   1,   0,   0,   1,   0
    1165.289,    88,  Arrival, after,   2,   1,   0,   1,   0
    1166.627,    89,Finish(1),before,   1,   1,   0,   1,   0
    1166.627,    89,Finish(1), after,   3,   0,   0,   1,   1
    1182.632,    90,  Arrival,before,   2,   0,   0,   1,   1
    1182.632,    90,  Arrival, after,   3,   1,   0,   1,   1
    1188.353,    91,Finish(1),before,   2,   1,   0,   1,   1
    1188.353,    91,Finish(1), after,   3,   0,   1,   1,   1
    1188.932,    92,Finish(2),before,   2,   0,   1,   1,   1
    1188.932,    92,Finish(2), after,   3,   0,   0,   1,   1
    1189.829,    94,Finish(1),before,   2,   0,   0,   1,   1
    1189.829,    94,Finish(1), after,   2,   0,   1,   0,   1
    1206.489,    95,Finish(2),before,   1,   0,   1,   0,   1
    1206.489,    95,Finish(2), after,   2,   0,   0,   0,   1
    1227.376,    96,Finish(2),before,   1,   0,   0,   0,   1
    1227.376,    96,Finish(2), after,   1,   0,   0,   0,   0
    1230.186,    93,  Arrival,before,   0,   0,   0,   0,   0
    1230.186,    93,  Arrival, after,   2,   0,   0,   1,   0
    1242.236,    98,Finish(1),before,   1,   0,   0,   1,   0
    1242.236,    98,Finish(1), after,   2,   0,   0,   0,   1
    1255.421,    97,  Arrival,before,   1,   0,   0,   0,   1
    1255.421,    97,  Arrival, after,   3,   0,   0,   1,   1
    1261.721,    99,Finish(2),before,   2,   0,   0,   1,   1
    1261.721,    99,Finish(2), after,   2,   0,   0,   1,   0
    1263.121,   101,Finish(1),before,   1,   0,   0,   1,   0
    1263.121,   101,Finish(1), after,   2,   0,   0,   0,   1
    1279.018,   102,Finish(2),before,   1,   0,   0,   0,   1
    1279.018,   102,Finish(2), after,   1,   0,   0,   0,   0
    1286.335,   100,  Arrival,before,   0,   0,   0,   0,   0
    1286.335,   100,  Arrival, after,   2,   0,   0,   1,   0
    1295.298,   104,Finish(1),before,   1,   0,   0,   1,   0
    1295.298,   104,Finish(1), after,   2,   0,   0,   0,   1
    1314.919,   105,Finish(2),before,   1,   0,   0,   0,   1
    1314.919,   105,Finish(2), after,   1,   0,   0,   0,   0
    1336.704,   103,  Arrival,before,   0,   0,   0,   0,   0
    1336.704,   103,  Arrival, after,   2,   0,   0,   1,   0
    1341.259,   107,Finish(1),before,   1,   0,   0,   1,   0
    1341.259,   107,Finish(1), after,   2,   0,   0,   0,   1
    1356.624,   108,Finish(2),before,   1,   0,   0,   0,   1
    1356.624,   108,Finish(2), after,   1,   0,   0,   0,   0
    1384.760,   106,  Arrival,before,   0,   0,   0,   0,   0
    1384.760,   106,  Arrival, after,   2,   0,   0,   1,   0
    1400.250,   110,Finish(1),before,   1,   0,   0,   1,   0
    1400.250,   110,Finish(1), after,   2,   0,   0,   0,   1
    1411.688,   111,Finish(2),before,   1,   0,   0,   0,   1
    1411.688,   111,Finish(2), after,   1,   0,   0,   0,   0
    1442.668,   109,  Arrival,before,   0,   0,   0,   0,   0
    1442.668,   109,  Arrival, after,   2,   0,   0,   1,   0
    1455.000,   113,Finish(1),before,   1,   0,   0,   1,   0
    1455.000,   113,Finish(1), after,   2,   0,   0,   0,   1
    1468.488,   114,Finish(2),before,   1,   0,   0,   0,   1
    1468.488,   114,Finish(2), after,   1,   0,   0,   0,   0
    1484.540,   112,  Arrival,before,   0,   0,   0,   0,   0
    1484.540,   112,  Arrival, after,   2,   0,   0,   1,   0
    1485.266,   116,Finish(1),before,   1,   0,   0,   1,   0
    1485.266,   116,Finish(1), after,   2,   0,   0,   0,   1
    1496.306,   115,  Arrival,before,   1,   0,   0,   0,   1
    1496.306,   115,  Arrival, after,   3,   0,   0,   1,   1
    1501.545,   117,Finish(2),before,   2,   0,   0,   1,   1
    1501.545,   117,Finish(2), after,   2,   0,   0,   1,   0
    1512.294,   119,Finish(1),before,   1,   0,   0,   1,   0
    1512.294,   119,Finish(1), after,   2,   0,   0,   0,   1
    1530.666,   120,Finish(2),before,   1,   0,   0,   0,   1
    1530.666,   120,Finish(2), after,   1,   0,   0,   0,   0
    1545.861,   118,  Arrival,before,   0,   0,   0,   0,   0
    1545.861,   118,  Arrival, after,   2,   0,   0,   1,   0
    1547.297,   122,Finish(1),before,   1,   0,   0,   1,   0
    1547.297,   122,Finish(1), after,   2,   0,   0,   0,   1
    1559.385,   121,  Arrival,before,   1,   0,   0,   0,   1
    1559.385,   121,  Arrival, after,   3,   0,   0,   1,   1
    1563.361,   123,Finish(2),before,   2,   0,   0,   1,   1
    1563.361,   123,Finish(2), after,   2,   0,   0,   1,   0
    1572.745,   125,Finish(1),before,   1,   0,   0,   1,   0
    1572.745,   125,Finish(1), after,   2,   0,   0,   0,   1
    1590.636,   126,Finish(2),before,   1,   0,   0,   0,   1
    1590.636,   126,Finish(2), after,   1,   0,   0,   0,   0
    1594.257,   124,  Arrival,before,   0,   0,   0,   0,   0
    1594.257,   124,  Arrival, after,   2,   0,   0,   1,   0
    1616.096,   128,Finish(1),before,   1,   0,   0,   1,   0
    1616.096,   128,Finish(1), after,   2,   0,   0,   0,   1
    1634.278,   129,Finish(2),before,   1,   0,   0,   0,   1
    1634.278,   129,Finish(2), after,   1,   0,   0,   0,   0
    1636.677,   127,  Arrival,before,   0,   0,   0,   0,   0
    1636.677,   127,  Arrival, after,   2,   0,   0,   1,   0
    1649.883,   131,Finish(1),before,   1,   0,   0,   1,   0
    1649.883,   131,Finish(1), after,   2,   0,   0,   0,   1
    1667.242,   132,Finish(2),before,   1,   0,   0,   0,   1
    1667.242,   132,Finish(2), after,   1,   0,   0,   0,   0
    1688.996,   130,  Arrival,before,   0,   0,   0,   0,   0
    1688.996,   130,  Arrival, after,   2,   0,   0,   1,   0
    1693.036,   134,Finish(1),before,   1,   0,   0,   1,   0
    1693.036,   134,Finish(1), after,   2,   0,   0,   0,   1
    1713.292,   133,  Arrival,before,   1,   0,   0,   0,   1
    1713.292,   133,  Arrival, after,   3,   0,   0,   1,   1
    1713.606,   135,Finish(2),before,   2,   0,   0,   1,   1
    1713.606,   135,Finish(2), after,   2,   0,   0,   1,   0
    1728.083,   136,  Arrival,before,   1,   0,   0,   1,   0
    1728.083,   136,  Arrival, after,   2,   1,   0,   1,   0
    1738.360,   137,Finish(1),before,   1,   1,   0,   1,   0
    1738.360,   137,Finish(1), after,   3,   0,   0,   1,   1
    1742.381,   139,Finish(1),before,   2,   0,   0,   1,   1
    1742.381,   139,Finish(1), after,   2,   0,   1,   0,   1
    1755.461,   140,Finish(2),before,   1,   0,   1,   0,   1
    1755.461,   140,Finish(2), after,   2,   0,   0,   0,   1
    1770.232,   141,Finish(2),before,   1,   0,   0,   0,   1
    1770.232,   141,Finish(2), after,   1,   0,   0,   0,   0
    1773.532,   138,  Arrival,before,   0,   0,   0,   0,   0
    1773.532,   138,  Arrival, after,   2,   0,   0,   1,   0
    1780.856,   143,Finish(1),before,   1,   0,   0,   1,   0
    1780.856,   143,Finish(1), after,   2,   0,   0,   0,   1
    1801.258,   144,Finish(2),before,   1,   0,   0,   0,   1
    1801.258,   144,Finish(2), after,   1,   0,   0,   0,   0
    1832.148,   142,  Arrival,before,   0,   0,   0,   0,   0
    1832.148,   142,  Arrival, after,   2,   0,   0,   1,   0
    1837.328,   146,Finish(1),before,   1,   0,   0,   1,   0
    1837.328,   146,Finish(1), after,   2,   0,   0,   0,   1
    1848.773,   147,Finish(2),before,   1,   0,   0,   0,   1
    1848.773,   147,Finish(2), after,   1,   0,   0,   0,   0
    1882.075,   145,  Arrival,before,   0,   0,   0,   0,   0
    1882.075,   145,  Arrival, after,   2,   0,   0,   1,   0
    1899.494,   149,Finish(1),before,   1,   0,   0,   1,   0
    1899.494,   149,Finish(1), after,   2,   0,   0,   0,   1
    1920.267,   150,Finish(2),before,   1,   0,   0,   0,   1
    1920.267,   150,Finish(2), after,   1,   0,   0,   0,   0
    1940.689,   148,  Arrival,before,   0,   0,   0,   0,   0
    1940.689,   148,  Arrival, after,   2,   0,   0,   1,   0
    1960.064,   152,Finish(1),before,   1,   0,   0,   1,   0
    1960.064,   152,Finish(1), after,   2,   0,   0,   0,   1
    1980.488,   153,Finish(2),before,   1,   0,   0,   0,   1
    1980.488,   153,Finish(2), after,   1,   0,   0,   0,   0
    1991.349,   151,  Arrival,before,   0,   0,   0,   0,   0
    1991.349,   151,  Arrival, after,   2,   0,   0,   1,   0
    1991.365,   155,Finish(1),before,   1,   0,   0,   1,   0
    1991.365,   155,Finish(1), after,   2,   0,   0,   0,   1
    2007.319,   156,Finish(2),before,   1,   0,   0,   0,   1
    2007.319,   156,Finish(2), after,   1,   0,   0,   0,   0
    2030.940,   154,  Arrival,before,   0,   0,   0,   0,   0
    2030.940,   154,  Arrival, after,   2,   0,   0,   1,   0
    2054.692,   158,Finish(1),before,   1,   0,   0,   1,   0
    2054.692,   158,Finish(1), after,   2,   0,   0,   0,   1
    2066.156,   157,  Arrival,before,   1,   0,   0,   0,   1
    2066.156,   157,  Arrival, after,   3,   0,   0,   1,   1
    2071.623,   159,Finish(2),before,   2,   0,   0,   1,   1
    2071.623,   159,Finish(2), after,   2,   0,   0,   1,   0
    2078.469,   161,Finish(1),before,   1,   0,   0,   1,   0
    2078.469,   161,Finish(1), after,   2,   0,   0,   0,   1
    2089.570,   162,Finish(2),before,   1,   0,   0,   0,   1
    2089.570,   162,Finish(2), after,   1,   0,   0,   0,   0
    2105.319,   160,  Arrival,before,   0,   0,   0,   0,   0
    2105.319,   160,  Arrival, after,   2,   0,   0,   1,   0
    2121.132,   163,  Arrival,before,   1,   0,   0,   1,   0
    2121.132,   163,  Arrival, after,   2,   1,   0,   1,   0
    2145.853,   164,Finish(1),before,   1,   1,   0,   1,   0
    2145.853,   164,Finish(1), after,   3,   0,   0,   1,   1
    2148.299,   166,Finish(1),before,   2,   0,   0,   1,   1
    2148.299,   166,Finish(1), after,   2,   0,   1,   0,   1
    2150.394,   165,  Arrival,before,   1,   0,   1,   0,   1
    2150.394,   165,  Arrival, after,   3,   0,   1,   1,   1
    2152.841,   169,Finish(1),before,   2,   0,   1,   1,   1
    2152.841,   169,Finish(1), after,   2,   0,   2,   0,   1
    2154.107,   167,Finish(2),before,   1,   0,   2,   0,   1
    2154.107,   167,Finish(2), after,   2,   0,   1,   0,   1
    2170.732,   168,  Arrival,before,   1,   0,   1,   0,   1
    2170.732,   168,  Arrival, after,   3,   0,   1,   1,   1
    2171.410,   170,Finish(2),before,   2,   0,   1,   1,   1
    2171.410,   170,Finish(2), after,   3,   0,   0,   1,   1
    2182.833,   173,Finish(2),before,   2,   0,   0,   1,   1
    2182.833,   173,Finish(2), after,   2,   0,   0,   1,   0
    2194.327,   172,Finish(1),before,   1,   0,   0,   1,   0
    2194.327,   172,Finish(1), after,   2,   0,   0,   0,   1
    2215.750,   174,Finish(2),before,   1,   0,   0,   0,   1
    2215.750,   174,Finish(2), after,   1,   0,   0,   0,   0
    2225.041,   171,  Arrival,before,   0,   0,   0,   0,   0
    2225.041,   171,  Arrival, after,   2,   0,   0,   1,   0
    2245.873,   176,Finish(1),before,   1,   0,   0,   1,   0
    2245.873,   176,Finish(1), after,   2,   0,   0,   0,   1
    2254.737,   175,  Arrival,before,   1,   0,   0,   0,   1
    2254.737,   175,  Arrival, after,   3,   0,   0,   1,   1
    2262.978,   177,Finish(2),before,   2,   0,   0,   1,   1
    2262.978,   177,Finish(2), after,   2,   0,   0,   1,   0
    2267.364,   179,Finish(1),before,   1,   0,   0,   1,   0
    2267.364,   179,Finish(1), after,   2,   0,   0,   0,   1
    2280.276,   180,Finish(2),before,   1,   0,   0,   0,   1
    2280.276,   180,Finish(2), after,   1,   0,   0,   0,   0
    2297.928,   178,  Arrival,before,   0,   0,   0,   0,   0
    2297.928,   178,  Arrival, after,   2,   0,   0,   1,   0
    2315.381,   182,Finish(1),before,   1,   0,   0,   1,   0
    2315.381,   182,Finish(1), after,   2,   0,   0,   0,   1
    2319.123,   181,  Arrival,before,   1,   0,   0,   0,   1
    2319.123,   181,  Arrival, after,   3,   0,   0,   1,   1
    2322.396,   185,Finish(1),before,   2,   0,   0,   1,   1
    2322.396,   185,Finish(1), after,   2,   0,   1,   0,   1
    2328.745,   183,Finish(2),before,   1,   0,   1,   0,   1
    2328.745,   183,Finish(2), after,   2,   0,   0,   0,   1
    2339.138,   184,  Arrival,before,   1,   0,   0,   0,   1
    2339.138,   184,  Arrival, after,   3,   0,   0,   1,   1
    2341.867,   186,Finish(2),before,   2,   0,   0,   1,   1
    2341.867,   186,Finish(2), after,   2,   0,   0,   1,   0
    2352.653,   187,  Arrival,before,   1,   0,   0,   1,   0
    2352.653,   187,  Arrival, after,   2,   1,   0,   1,   0
    2361.421,   188,Finish(1),before,   1,   1,   0,   1,   0
    2361.421,   188,Finish(1), after,   3,   0,   0,   1,   1
    2365.266,   190,Finish(1),before,   2,   0,   0,   1,   1
    2365.266,   190,Finish(1), after,   2,   0,   1,   0,   1
    2380.939,   189,  Arrival,before,   1,   0,   1,   0,   1
    2380.939,   189,  Arrival, after,   3,   0,   1,   1,   1
    2381.386,   193,Finish(1),before,   2,   0,   1,   1,   1
    2381.386,   193,Finish(1), after,   2,   0,   2,   0,   1
    2381.758,   191,Finish(2),before,   1,   0,   2,   0,   1
    2381.758,   191,Finish(2), after,   2,   0,   1,   0,   1
    2396.409,   194,Finish(2),before,   1,   0,   1,   0,   1
    2396.409,   194,Finish(2), after,   2,   0,   0,   0,   1
    2407.203,   195,Finish(2),before,   1,   0,   0,   0,   1
    2407.203,   195,Finish(2), after,   1,   0,   0,   0,   0
    2420.424,   192,  Arrival,before,   0,   0,   0,   0,   0
    2420.424,   192,  Arrival, after,   2,   0,   0,   1,   0
    2434.284,   197,Finish(1),before,   1,   0,   0,   1,   0
    2434.284,   197,Finish(1), after,   2,   0,   0,   0,   1
    2450.807,   198,Finish(2),before,   1,   0,   0,   0,   1
    2450.807,   198,Finish(2), after,   1,   0,   0,   0,   0
    2470.394,   196,  Arrival,before,   0,   0,   0,   0,   0
    2470.394,   196,  Arrival, after,   2,   0,   0,   1,   0
    2498.038,   200,Finish(1),before,   1,   0,   0,   1,   0
    2498.038,   200,Finish(1), after,   2,   0,   0,   0,   1
    2514.070,   201,Finish(2),before,   1,   0,   0,   0,   1
    2514.070,   201,Finish(2), after,   1,   0,   0,   0,   0
    2528.818,   199,  Arrival,before,   0,   0,   0,   0,   0
    2528.818,   199,  Arrival, after,   2,   0,   0,   1,   0
    2541.420,   202,  Arrival,before,   1,   0,   0,   1,   0
    2541.420,   202,  Arrival, after,   2,   1,   0,   1,   0
    2542.791,   203,Finish(1),before,   1,   1,   0,   1,   0
    2542.791,   203,Finish(1), after,   3,   0,   0,   1,   1
    2546.085,   205,Finish(1),before,   2,   0,   0,   1,   1
    2546.085,   205,Finish(1), after,   2,   0,   1,   0,   1
    2556.040,   206,Finish(2),before,   1,   0,   1,   0,   1
    2556.040,   206,Finish(2), after,   2,   0,   0,   0,   1
    2572.352,   207,Finish(2),before,   1,   0,   0,   0,   1
    2572.352,   207,Finish(2), after,   1,   0,   0,   0,   0
    2577.429,   204,  Arrival,before,   0,   0,   0,   0,   0
    2577.429,   204,  Arrival, after,   2,   0,   0,   1,   0
    2594.720,   209,Finish(1),before,   1,   0,   0,   1,   0
    2594.720,   209,Finish(1), after,   2,   0,   0,   0,   1
    2614.987,   210,Finish(2),before,   1,   0,   0,   0,   1
    2614.987,   210,Finish(2), after,   1,   0,   0,   0,   0
    2623.345,   208,  Arrival,before,   0,   0,   0,   0,   0
    2623.345,   208,  Arrival, after,   2,   0,   0,   1,   0
    2636.094,   212,Finish(1),before,   1,   0,   0,   1,   0
    2636.094,   212,Finish(1), after,   2,   0,   0,   0,   1
    2651.377,   213,Finish(2),before,   1,   0,   0,   0,   1
    2651.377,   213,Finish(2), after,   1,   0,   0,   0,   0
    2668.261,   211,  Arrival,before,   0,   0,   0,   0,   0
    2668.261,   211,  Arrival, after,   2,   0,   0,   1,   0
    2682.564,   215,Finish(1),before,   1,   0,   0,   1,   0
