# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896498
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     211.570,    17,Finish(1), after,   2,   0,   0,   0,   1
     226.813,    16,  Arrival,before,   1,   0,   0,   0,   1
     226.813,    16,  Arrival, after,   3,   0,   0,   1,   1
     228.234,    18,Finish(2),before,   2,   0,   0,   1,   1
     228.234,    18,Finish(2), after,   2,   0,   0,   1,   0
     233.110,    20,Finish(1),before,   1,   0,   0,   1,   0
     233.110,    20,Finish(1), after,   2,   0,   0,   0,   1
     252.965,    21,Finish(2),before,   1,   0,   0,   0,   1
     252.965,    21,Finish(2), after,   1,   0,   0,   0,   0
     266.203,    19,  Arrival,before,   0,   0,   0,   0,   0
     266.203,    19,  Arrival, after,   2,   0,   0,   1,   0
     280.839,    23,Finish(1),before,   1,   0,   0,   1,   0
     280.839,    23,Finish(1), after,   2,   0,   0,   0,   1
     299.341,    24,Finish(2),before,   1,   0,   0,   0,   1
     299.341,    24,Finish(2), after,   1,   0,   0,   0,   0
     315.903,    22,  Arrival,before,   0,   0,   0,   0,   0
     315.903,    22,  Arrival, after,   2,   0,   0,   1,   0
     321.453,    26,Finish(1),before,   1,   0,   0,   1,   0
     321.453,    26,Finish(1), after,   2,   0,   0,   0,   1
     334.587,    27,Finish(2),before,   1,   0,   0,   0,   1
     334.587,    27,Finish(2), after,   1,   0,   0,   0,   0
     341.040,    25,  Arrival,before,   0,   0,   0,   0,   0
     341.040,    25,  Arrival, after,   2,   0,   0,   1,   0
     362.134,    29,Finish(1),before,   1,   0,   0,   1,   0
     362.134,    29,Finish(1), after,   2,   0,   0,   0,   1
     370.588,    28,  Arrival,before,   1,   0,   0,   0,   1
     370.588,    28,  Arrival, after,   3,   0,   0,   1,   1
     371.430,    32,Finish(1),before,   2,   0,   0,   1,   1
     371.430,    32,Finish(1), after,   2,   0,   1,   0,   1
     375.410,    30,Finish(2),before,   1,   0,   1,   0,   1
     375.410,    30,Finish(2), after,   2,   0,   0,   0,   1
     394.694,    33,Finish(2),before,   1,   0,   0,   0,   1
     394.694,    33,Finish(2), after,   1,   0,   0,   0,   0
     399.806,    31,  Arrival,before,   0,   0,   0,   0,   0
     399.806,    31,  Arrival, after,   2,   0,   0,   1,   0
     401.917,    35,Finish(1),before,   1,   0,   0,   1,   0
     401.917,    35,Finish(1), after,   2,   0,   0,   0,   1
     419.316,    36,Finish(2),before,   1,   0,   0,   0,   1
     419.316,    36,Finish(2), after,   1,   0,   0,   0,   0
     419.530,    34,  Arrival,before,   0,   0,   0,   0,   0
     419.530,    34,  Arrival, after,   2,   0,   0,   1,   0
     427.959,    38,Finish(1),before,   1,   0,   0,   1,   0
     427.959,    38,Finish(1), after,   2,   0,   0,   0,   1
     441.697,    39,Finish(2),before,   1,   0,   0,   0,   1
     441.697,    39,Finish(2), after,   1,   0,   0,   0,   0
     447.023,    37,  Arrival,before,   0,   0,   0,   0,   0
     447.023,    37,  Arrival, after,   2,   0,   0,   1,   0
     461.184,    41,Finish(1),before,   1,   0,   0,   1,   0
     461.184,    41,Finish(1), after,   2,   0,   0,   0,   1
     473.216,    42,Finish(2),before,   1,   0,   0,   0,   1
     473.216,    42,Finish(2), after,   1,   0,   0,   0,   0
     474.472,    40,  Arrival,before,   0,   0,   0,   0,   0
     474.472,    40,  Arrival, after,   2,   0,   0,   1,   0
     498.512,    44,Finish(1),before,   1,   0,   0,   1,   0
     498.512,    44,Finish(1), after,   2,   0,   0,   0,   1
     508.382,    45,Finish(2),before,   1,   0,   0,   0,   1
     508.382,    45,Finish(2), after,   1,   0,   0,   0,   0
     522.712,    43,  Arrival,before,   0,   0,   0,   0,   0
     522.712,    43,  Arrival, after,   2,   0,   0,   1,   0
     539.291,    47,Finish(1),before,   1,   0,   0,   1,   0
     539.291,    47,Finish(1), after,   2,   0,   0,   0,   1
     555.063,    48,Finish(2),before,   1,   0,   0,   0,   1
     555.063,    48,Finish(2), after,   1,   0,   0,   0,   0
     563.181,    46,  Arrival,before,   0,   0,   0,   0,   0
     563.181,    46,  Arrival, after,   2,   0,   0,   1,   0
     566.743,    50,Finish(1),before,   1,   0,   0,   1,   0
     566.743,    50,Finish(1), after,   2,   0,   0,   0,   1
     581.041,    51,Finish(2),before,   1,   0,   0,   0,   1
     581.041,    51,Finish(2), after,   1,   0,   0,   0,   0
     621.891,    49,  Arrival,before,   0,   0,   0,   0,   0
     621.891,    49,  Arrival, after,   2,   0,   0,   1,   0
     640.000,    52,  Arrival,before,   1,   0,   0,   1,   0
     640.000,    52,  Arrival, after,   2,   1,   0,   1,   0
     640.851,    53,Finish(1),before,   1,   1,   0,   1,   0
     640.851,    53,Finish(1), after,   3,   0,   0,   1,   1
     650.802,    55,Finish(1),before,   2,   0,   0,   1,   1
     650.802,    55,Finish(1), after,   2,   0,   1,   0,   1
     657.928,    56,Finish(2),before,   1,   0,   1,   0,   1
     657.928,    56,Finish(2), after,   2,   0,   0,   0,   1
     673.540,    54,  Arrival,before,   1,   0,   0,   0,   1
     673.540,    54,  Arrival, after,   3,   0,   0,   1,   1
     676.154,    57,Finish(2),before,   2,   0,   0,   1,   1
     676.154,    57,Finish(2), after,   2,   0,   0,   1,   0
     692.069,    59,Finish(1),before,   1,   0,   0,   1,   0
     692.069,    59,Finish(1), after,   2,   0,   0,   0,   1
     695.968,    58,  Arrival,before,   1,   0,   0,   0,   1
     695.968,    58,  Arrival, after,   3,   0,   0,   1,   1
     699.934,    62,Finish(1),before,   2,   0,   0,   1,   1
     699.934,    62,Finish(1), after,   2,   0,   1,   0,   1
     704.709,    60,Finish(2),before,   1,   0,   1,   0,   1
     704.709,    60,Finish(2), after,   2,   0,   0,   0,   1
     711.068,    61,  Arrival,before,   1,   0,   0,   0,   1
     711.068,    61,  Arrival, after,   3,   0,   0,   1,   1
     722.347,    63,Finish(2),before,   2,   0,   0,   1,   1
     722.347,    63,Finish(2), after,   2,   0,   0,   1,   0
     741.890,    64,  Arrival,before,   1,   0,   0,   1,   0
     741.890,    64,  Arrival, after,   2,   1,   0,   1,   0
     753.561,    65,Finish(1),before,   1,   1,   0,   1,   0
     753.561,    65,Finish(1), after,   3,   0,   0,   1,   1
     759.716,    67,Finish(1),before,   2,   0,   0,   1,   1
     759.716,    67,Finish(1), after,   2,   0,   1,   0,   1
     769.215,    68,Finish(2),before,   1,   0,   1,   0,   1
     769.215,    68,Finish(2), after,   2,   0,   0,   0,   1
     783.077,    69,Finish(2),before,   1,   0,   0,   0,   1
     783.077,    69,Finish(2), after,   1,   0,   0,   0,   0
     788.911,    66,  Arrival,before,   0,   0,   0,   0,   0
     788.911,    66,  Arrival, after,   2,   0,   0,   1,   0
     794.401,    71,Finish(1),before,   1,   0,   0,   1,   0
     794.401,    71,Finish(1), after,   2,   0,   0,   0,   1
     804.057,    70,  Arrival,before,   1,   0,   0,   0,   1
     804.057,    70,  Arrival, after,   3,   0,   0,   1,   1
     806.630,    72,Finish(2),before,   2,   0,   0,   1,   1
     806.630,    72,Finish(2), after,   2,   0,   0,   1,   0
     810.957,    74,Finish(1),before,   1,   0,   0,   1,   0
     810.957,    74,Finish(1), after,   2,   0,   0,   0,   1
     828.965,    75,Finish(2),before,   1,   0,   0,   0,   1
     828.965,    75,Finish(2), after,   1,   0,   0,   0,   0
     862.359,    73,  Arrival,before,   0,   0,   0,   0,   0
     862.359,    73,  Arrival, after,   2,   0,   0,   1,   0
     873.058,    77,Finish(1),before,   1,   0,   0,   1,   0
     873.058,    77,Finish(1), after,   2,   0,   0,   0,   1
     893.993,    78,Finish(2),before,   1,   0,   0,   0,   1
     893.993,    78,Finish(2), after,   1,   0,   0,   0,   0
     912.822,    76,  Arrival,before,   0,   0,   0,   0,   0
     912.822,    76,  Arrival, after,   2,   0,   0,   1,   0
     918.569,    80,Finish(1),before,   1,   0,   0,   1,   0
     918.569,    80,Finish(1), after,   2,   0,   0,   0,   1
     934.450,    79,  Arrival,before,   1,   0,   0,   0,   1
     934.450,    79,  Arrival, after,   3,   0,   0,   1,   1
     936.873,    81,Finish(2),before,   2,   0,   0,   1,   1
     936.873,    81,Finish(2), after,   2,   0,   0,   1,   0
     949.969,    82,  Arrival,before,   1,   0,   0,   1,   0
     949.969,    82,  Arrival, after,   2,   1,   0,   1,   0
     996.388,    83,Finish(1),before,   1,   1,   0,   1,   0
     996.388,    83,Finish(1), after,   3,   0,   0,   1,   1
     996.581,    84,  Arrival,before,   2,   0,   0,   1,   1
     996.581,    84,  Arrival, after,   3,   1,   0,   1,   1
    1007.920,    85,Finish(1),before,   2,   1,   0,   1,   1
    1007.920,    85,Finish(1), after,   3,   0,   1,   1,   1
    1012.660,    86,Finish(2),before,   2,   0,   1,   1,   1
    1012.660,    86,Finish(2), after,   3,   0,   0,   1,   1
    1028.918,    89,Finish(2),before,   2,   0,   0,   1,   1
    1028.918,    89,Finish(2), after,   2,   0,   0,   1,   0
    1031.035,    88,Finish(1),before,   1,   0,   0,   1,   0
    1031.035,    88,Finish(1), after,   2,   0,   0,   0,   1
    1046.936,    87,  Arrival,before,   1,   0,   0,   0,   1
    1046.936,    87,  Arrival, after,   3,   0,   0,   1,   1
    1048.779,    90,Finish(2),before,   2,   0,   0,   1,   1
    1048.779,    90,Finish(2), after,   2,   0,   0,   1,   0
    1058.996,    92,Finish(1),before,   1,   0,   0,   1,   0
    1058.996,    92,Finish(1), after,   2,   0,   0,   0,   1
    1075.666,    93,Finish(2),before,   1,   0,   0,   0,   1
    1075.666,    93,Finish(2), after,   1,   0,   0,   0,   0
    1076.288,    91,  Arrival,before,   0,   0,   0,   0,   0
    1076.288,    91,  Arrival, after,   2,   0,   0,   1,   0
    1076.997,    95,Finish(1),before,   1,   0,   0,   1,   0
    1076.997,    95,Finish(1), after,   2,   0,   0,   0,   1
    1096.185,    96,Finish(2),before,   1,   0,   0,   0,   1
    1096.185,    96,Finish(2), after,   1,   0,   0,   0,   0
    1110.080,    94,  Arrival,before,   0,   0,   0,   0,   0
    1110.080,    94,  Arrival, after,   2,   0,   0,   1,   0
    1111.219,    98,Finish(1),before,   1,   0,   0,   1,   0
    1111.219,    98,Finish(1), after,   2,   0,   0,   0,   1
    1124.404,    99,Finish(2),before,   1,   0,   0,   0,   1
    1124.404,    99,Finish(2), after,   1,   0,   0,   0,   0
    1131.304,    97,  Arrival,before,   0,   0,   0,   0,   0
    1131.304,    97,  Arrival, after,   2,   0,   0,   1,   0
    1152.112,   101,Finish(1),before,   1,   0,   0,   1,   0
    1152.112,   101,Finish(1), after,   2,   0,   0,   0,   1
    1167.450,   102,Finish(2),before,   1,   0,   0,   0,   1
    1167.450,   102,Finish(2), after,   1,   0,   0,   0,   0
    1182.280,   100,  Arrival,before,   0,   0,   0,   0,   0
    1182.280,   100,  Arrival, after,   2,   0,   0,   1,   0
    1187.826,   104,Finish(1),before,   1,   0,   0,   1,   0
    1187.826,   104,Finish(1), after,   2,   0,   0,   0,   1
    1203.981,   103,  Arrival,before,   1,   0,   0,   0,   1
    1203.981,   103,  Arrival, after,   3,   0,   0,   1,   1
    1207.880,   105,Finish(2),before,   2,   0,   0,   1,   1
    1207.880,   105,Finish(2), after,   2,   0,   0,   1,   0
    1222.605,   106,  Arrival,before,   1,   0,   0,   1,   0
    1222.605,   106,  Arrival, after,   2,   1,   0,   1,   0
    1236.931,   107,Finish(1),before,   1,   1,   0,   1,   0
    1236.931,   107,Finish(1), after,   3,   0,   0,   1,   1
    1241.505,   109,Finish(1),before,   2,   0,   0,   1,   1
    1241.505,   109,Finish(1), after,   2,   0,   1,   0,   1
    1251.271,   110,Finish(2),before,   1,   0,   1,   0,   1
    1251.271,   110,Finish(2), after,   2,   0,   0,   0,   1
    1252.096,   108,  Arrival,before,   1,   0,   0,   0,   1
    1252.096,   108,  Arrival, after,   3,   0,   0,   1,   1
    1266.173,   113,Finish(1),before,   2,   0,   0,   1,   1
    1266.173,   113,Finish(1), after,   2,   0,   1,   0,   1
    1269.431,   111,Finish(2),before,   1,   0,   1,   0,   1
    1269.431,   111,Finish(2), after,   2,   0,   0,   0,   1
    1280.869,   114,Finish(2),before,   1,   0,   0,   0,   1
    1280.869,   114,Finish(2), after,   1,   0,   0,   0,   0
    1281.967,   112,  Arrival,before,   0,   0,   0,   0,   0
    1281.967,   112,  Arrival, after,   2,   0,   0,   1,   0
    1283.759,   116,Finish(1),before,   1,   0,   0,   1,   0
    1283.759,   116,Finish(1), after,   2,   0,   0,   0,   1
    1304.841,   117,Finish(2),before,   1,   0,   0,   0,   1
    1304.841,   117,Finish(2), after,   1,   0,   0,   0,   0
    1338.985,   115,  Arrival,before,   0,   0,   0,   0,   0
    1338.985,   115,  Arrival, after,   2,   0,   0,   1,   0
    1346.536,   119,Finish(1),before,   1,   0,   0,   1,   0
    1346.536,   119,Finish(1), after,   2,   0,   0,   0,   1
    1359.936,   120,Finish(2),before,   1,   0,   0,   0,   1
    1359.936,   120,Finish(2), after,   1,   0,   0,   0,   0
    1397.673,   118,  Arrival,before,   0,   0,   0,   0,   0
    1397.673,   118,  Arrival, after,   2,   0,   0,   1,   0
    1402.133,   122,Finish(1),before,   1,   0,   0,   1,   0
    1402.133,   122,Finish(1), after,   2,   0,   0,   0,   1
    1421.476,   123,Finish(2),before,   1,   0,   0,   0,   1
    1421.476,   123,Finish(2), after,   1,   0,   0,   0,   0
    1430.135,   121,  Arrival,before,   0,   0,   0,   0,   0
    1430.135,   121,  Arrival, after,   2,   0,   0,   1,   0
    1450.507,   124,  Arrival,before,   1,   0,   0,   1,   0
    1450.507,   124,  Arrival, after,   2,   1,   0,   1,   0
    1462.519,   125,Finish(1),before,   1,   1,   0,   1,   0
    1462.519,   125,Finish(1), after,   3,   0,   0,   1,   1
    1463.925,   127,Finish(1),before,   2,   0,   0,   1,   1
    1463.925,   127,Finish(1), after,   2,   0,   1,   0,   1
    1474.024,   126,  Arrival,before,   1,   0,   1,   0,   1
    1474.024,   126,  Arrival, after,   3,   0,   1,   1,   1
    1477.054,   128,Finish(2),before,   2,   0,   1,   1,   1
    1477.054,   128,Finish(2), after,   3,   0,   0,   1,   1
    1494.814,   131,Finish(2),before,   2,   0,   0,   1,   1
    1494.814,   131,Finish(2), after,   2,   0,   0,   1,   0
    1499.921,   130,Finish(1),before,   1,   0,   0,   1,   0
    1499.921,   130,Finish(1), after,   2,   0,   0,   0,   1
    1514.453,   132,Finish(2),before,   1,   0,   0,   0,   1
    1514.453,   132,Finish(2), after,   1,   0,   0,   0,   0
    1528.597,   129,  Arrival,before,   0,   0,   0,   0,   0
    1528.597,   129,  Arrival, after,   2,   0,   0,   1,   0
    1530.503,   134,Finish(1),before,   1,   0,   0,   1,   0
    1530.503,   134,Finish(1), after,   2,   0,   0,   0,   1
    1545.404,   135,Finish(2),before,   1,   0,   0,   0,   1
    1545.404,   135,Finish(2), after,   1,   0,   0,   0,   0
    1555.322,   133,  Arrival,before,   0,   0,   0,   0,   0
    1555.322,   133,  Arrival, after,   2,   0,   0,   1,   0
    1559.041,   137,Finish(1),before,   1,   0,   0,   1,   0
    1559.041,   137,Finish(1), after,   2,   0,   0,   0,   1
    1569.783,   136,  Arrival,before,   1,   0,   0,   0,   1
    1569.783,   136,  Arrival, after,   3,   0,   0,   1,   1
    1581.631,   138,Finish(2),before,   2,   0,   0,   1,   1
    1581.631,   138,Finish(2), after,   2,   0,   0,   1,   0
    1606.213,   140,Finish(1),before,   1,   0,   0,   1,   0
    1606.213,   140,Finish(1), after,   2,   0,   0,   0,   1
    1624.449,   139,  Arrival,before,   1,   0,   0,   0,   1
    1624.449,   139,  Arrival, after,   3,   0,   0,   1,   1
    1628.828,   141,Finish(2),before,   2,   0,   0,   1,   1
    1628.828,   141,Finish(2), after,   2,   0,   0,   1,   0
    1644.181,   143,Finish(1),before,   1,   0,   0,   1,   0
    1644.181,   143,Finish(1), after,   2,   0,   0,   0,   1
    1648.131,   142,  Arrival,before,   1,   0,   0,   0,   1
    1648.131,   142,  Arrival, after,   3,   0,   0,   1,   1
    1655.411,   144,Finish(2),before,   2,   0,   0,   1,   1
    1655.411,   144,Finish(2), after,   2,   0,   0,   1,   0
    1658.078,   146,Finish(1),before,   1,   0,   0,   1,   0
    1658.078,   146,Finish(1), after,   2,   0,   0,   0,   1
    1665.250,   145,  Arrival,before,   1,   0,   0,   0,   1
    1665.250,   145,  Arrival, after,   3,   0,   0,   1,   1
    1670.850,   147,Finish(2),before,   2,   0,   0,   1,   1
    1670.850,   147,Finish(2), after,   2,   0,   0,   1,   0
    1679.241,   149,Finish(1),before,   1,   0,   0,   1,   0
    1679.241,   149,Finish(1), after,   2,   0,   0,   0,   1
    1681.137,   148,  Arrival,before,   1,   0,   0,   0,   1
    1681.137,   148,  Arrival, after,   3,   0,   0,   1,   1
    1684.476,   152,Finish(1),before,   2,   0,   0,   1,   1
    1684.476,   152,Finish(1), after,   2,   0,   1,   0,   1
    1699.831,   150,Finish(2),before,   1,   0,   1,   0,   1
    1699.831,   150,Finish(2), after,   2,   0,   0,   0,   1
    1715.804,   153,Finish(2),before,   1,   0,   0,   0,   1
    1715.804,   153,Finish(2), after,   1,   0,   0,   0,   0
    1736.463,   151,  Arrival,before,   0,   0,   0,   0,   0
    1736.463,   151,  Arrival, after,   2,   0,   0,   1,   0
    1742.078,   155,Finish(1),before,   1,   0,   0,   1,   0
    1742.078,   155,Finish(1), after,   2,   0,   0,   0,   1
    1753.494,   154,  Arrival,before,   1,   0,   0,   0,   1
    1753.494,   154,  Arrival, after,   3,   0,   0,   1,   1
    1753.791,   156,Finish(2),before,   2,   0,   0,   1,   1
    1753.791,   156,Finish(2), after,   2,   0,   0,   1,   0
    1757.233,   158,Finish(1),before,   1,   0,   0,   1,   0
    1757.233,   158,Finish(1), after,   2,   0,   0,   0,   1
    1770.841,   159,Finish(2),before,   1,   0,   0,   0,   1
    1770.841,   159,Finish(2), after,   1,   0,   0,   0,   0
    1811.802,   157,  Arrival,before,   0,   0,   0,   0,   0
    1811.802,   157,  Arrival, after,   2,   0,   0,   1,   0
    1820.658,   161,Finish(1),before,   1,   0,   0,   1,   0
    1820.658,   161,Finish(1), after,   2,   0,   0,   0,   1
    1838.139,   162,Finish(2),before,   1,   0,   0,   0,   1
    1838.139,   162,Finish(2), after,   1,   0,   0,   0,   0
    1842.781,   160,  Arrival,before,   0,   0,   0,   0,   0
    1842.781,   160,  Arrival, after,   2,   0,   0,   1,   0
    1843.852,   164,Finish(1),before,   1,   0,   0,   1,   0
    1843.852,   164,Finish(1), after,   2,   0,   0,   0,   1
    1857.692,   163,  Arrival,before,   1,   0,   0,   0,   1
    1857.692,   163,  Arrival, after,   3,   0,   0,   1,   1
    1860.919,   165,Finish(2),before,   2,   0,   0,   1,   1
    1860.919,   165,Finish(2), after,   2,   0,   0,   1,   0
    1865.821,   167,Finish(1),before,   1,   0,   0,   1,   0
    1865.821,   167,Finish(1), after,   2,   0,   0,   0,   1
    1879.291,   166,  Arrival,before,   1,   0,   0,   0,   1
    1879.291,   166,  Arrival, after,   3,   0,   0,   1,   1
    1884.554,   170,Finish(1),before,   2,   0,   0,   1,   1
    1884.554,   170,Finish(1), after,   2,   0,   1,   0,   1
    1887.044,   168,Finish(2),before,   1,   0,   1,   0,   1
    1887.044,   168,Finish(2), after,   2,   0,   0,   0,   1
    1895.520,   169,  Arrival,before,   1,   0,   0,   0,   1
    1895.520,   169,  Arrival, after,   3,   0,   0,   1,   1
    1896.937,   173,Finish(1),before,   2,   0,   0,   1,   1
    1896.937,   173,Finish(1), after,   2,   0,   1,   0,   1
    1904.863,   171,Finish(2),before,   1,   0,   1,   0,   1
    1904.863,   171,Finish(2), after,   2,   0,   0,   0,   1
    1928.026,   172,  Arrival,before,   1,   0,   0,   0,   1
    1928.026,   172,  Arrival, after,   3,   0,   0,   1,   1
    1928.685,   174,Finish(2),before,   2,   0,   0,   1,   1
    1928.685,   174,Finish(2), after,   2,   0,   0,   1,   0
    1937.550,   176,Finish(1),before,   1,   0,   0,   1,   0
    1937.550,   176,Finish(1), after,   2,   0,   0,   0,   1
    1951.438,   177,Finish(2),before,   1,   0,   0,   0,   1
    1951.438,   177,Finish(2), after,   1,   0,   0,   0,   0
    1973.155,   175,  Arrival,before,   0,   0,   0,   0,   0
    1973.155,   175,  Arrival, after,   2,   0,   0,   1,   0
    1990.840,   179,Finish(1),before,   1,   0,   0,   1,   0
    1990.840,   179,Finish(1), after,   2,   0,   0,   0,   1
    2008.181,   180,Finish(2),before,   1,   0,   0,   0,   1
    2008.181,   180,Finish(2), after,   1,   0,   0,   0,   0
    2024.858,   178,  Arrival,before,   0,   0,   0,   0,   0
    2024.858,   178,  Arrival, after,   2,   0,   0,   1,   0
    2042.521,   182,Finish(1),before,   1,   0,   0,   1,   0
    2042.521,   182,Finish(1), after,   2,   0,   0,   0,   1
    2057.369,   183,Finish(2),before,   1,   0,   0,   0,   1
    2057.369,   183,Finish(2), after,   1,   0,   0,   0,   0
    2062.193,   181,  Arrival,before,   0,   0,   0,   0,   0
    2062.193,   181,  Arrival, after,   2,   0,   0,   1,   0
    2063.911,   185,Finish(1),before,   1,   0,   0,   1,   0
    2063.911,   185,Finish(1), after,   2,   0,   0,   0,   1
    2079.800,   186,Finish(2),before,   1,   0,   0,   0,   1
    2079.800,   186,Finish(2), after,   1,   0,   0,   0,   0
    2100.922,   184,  Arrival,before,   0,   0,   0,   0,   0
    2100.922,   184,  Arrival, after,   2,   0,   0,   1,   0
    2122.592,   188,Finish(1),before,   1,   0,   0,   1,   0
    2122.592,   188,Finish(1), after,   2,   0,   0,   0,   1
    2140.497,   189,Finish(2),before,   1,   0,   0,   0,   1
    2140.497,   189,Finish(2), after,   1,   0,   0,   0,   0
    2159.543,   187,  Arrival,before,   0,   0,   0,   0,   0
    2159.543,   187,  Arrival, after,   2,   0,   0,   1,   0
    2170.011,   191,Finish(1),before,   1,   0,   0,   1,   0
    2170.011,   191,Finish(1), after,   2,   0,   0,   0,   1
    2186.711,   192,Finish(2),before,   1,   0,   0,   0,   1
    2186.711,   192,Finish(2), after,   1,   0,   0,   0,   0
    2196.134,   190,  Arrival,before,   0,   0,   0,   0,   0
    2196.134,   190,  Arrival, after,   2,   0,   0,   1,   0
    2198.534,   194,Finish(1),before,   1,   0,   0,   1,   0
    2198.534,   194,Finish(1), after,   2,   0,   0,   0,   1
    2213.800,   195,Finish(2),before,   1,   0,   0,   0,   1
    2213.800,   195,Finish(2), after,   1,   0,   0,   0,   0
    2253.679,   193,  Arrival,before,   0,   0,   0,   0,   0
    2253.679,   193,  Arrival, after,   2,   0,   0,   1,   0
    2254.348,   197,Finish(1),before,   1,   0,   0,   1,   0
    2254.348,   197,Finish(1), after,   2,   0,   0,   0,   1
    2265.049,   196,  Arrival,before,   1,   0,   0,   0,   1
    2265.049,   196,  Arrival, after,   3,   0,   0,   1,   1
    2273.256,   198,Finish(2),before,   2,   0,   0,   1,   1
    2273.256,   198,Finish(2), after,   2,   0,   0,   1,   0
    2297.272,   199,  Arrival,before,   1,   0,   0,   1,   0
    2297.272,   199,  Arrival, after,   2,   1,   0,   1,   0
    2304.029,   200,Finish(1),before,   1,   1,   0,   1,   0
    2304.029,   200,Finish(1), after,   3,   0,   0,   1,   1
    2314.444,   201,  Arrival,before,   2,   0,   0,   1,   1
    2314.444,   201,  Arrival, after,   3,   1,   0,   1,   1
    2316.155,   202,Finish(1),before,   2,   1,   0,   1,   1
    2316.155,   202,Finish(1), after,   3,   0,   1,   1,   1
    2320.770,   205,Finish(1),before,   2,   0,   1,   1,   1
    2320.770,   205,Finish(1), after,   2,   0,   2,   0,   1
    2324.098,   203,Finish(2),before,   1,   0,   2,   0,   1
    2324.098,   203,Finish(2), after,   2,   0,   1,   0,   1
    2338.625,   204,  Arrival,before,   1,   0,   1,   0,   1
    2338.625,   204,  Arrival, after,   3,   0,   1,   1,   1
    2340.968,   208,Finish(1),before,   2,   0,   1,   1,   1
    2340.968,   208,Finish(1), after,   2,   0,   2,   0,   1
    2344.377,   206,Finish(2),before,   1,   0,   2,   0,   1
    2344.377,   206,Finish(2), after,   2,   0,   1,   0,   1
    2357.065,   209,Finish(2),before,   1,   0,   1,   0,   1
    2357.065,   209,Finish(2), after,   2,   0,   0,   0,   1
    2364.006,   210,Finish(2),before,   1,   0,   0,   0,   1
    2364.006,   210,Finish(2), after,   1,   0,   0,   0,   0
    2365.777,   207,  Arrival,before,   0,   0,   0,   0,   0
    2365.777,   207,  Arrival, after,   2,   0,   0,   1,   0
    2372.578,   212,Finish(1),before,   1,   0,   0,   1,   0
    2372.578,   212,Finish(1), after,   2,   0,   0,   0,   1
    2380.290,   213,Finish(2),before,   1,   0,   0,   0,   1
    2380.290,   213,Finish(2), after,   1,   0,   0,   0,   0
    2418.333,   211,  Arrival,before,   0,   0,   0,   0,   0
    2418.333,   211,  Arrival, after,   2,   0,   0,   1,   0
    2423.979,   215,Finish(1),before,   1,   0,   0,   1,   0
    2423.979,   215,Finish(1), after,   2,   0,   0,   0,   1
