# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:36
# parameter: seed = 1896464
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,0.6250009182051742,15.9436880006979
2,22.665473710878434,22.665473710878434,25.333360397622393,37.02726873290924
3,50.20821112154939,50.20821112154939,65.91200756463043,81.41060017173663
4,67.74113405681261,67.74113405681261,81.41060017173663,99.49571853702697
5,120.54438324055653,120.54438324055653,122.93428942685267,142.00093223203538
6,178.68516860919428,178.68516860919428,181.2445167232296,197.2275562696783
7,229.6782779748188,229.6782779748188,251.7742174255365,267.451646121009
8,254.18544075138405,254.18544075138405,267.451646121009,282.49880105469435
9,280.9026463360166,280.9026463360166,286.46728627155994,309.8450651649714
10,338.20778133429314,338.20778133429314,338.31238007086506,356.7288704638954
11,381.3374940064366,381.3374940064366,387.0297083303759,408.8623203933788
12,420.483485567627,420.483485567627,421.34272246548477,438.5855215225468
13,447.77972048616004,447.77972048616004,449.9238663960858,462.4568996222516
14,490.3557092195789,490.3557092195789,500.79255241219664,514.3487500401153
15,535.3508334136604,535.3508334136604,542.6522584145295,557.3789477673887
16,554.8382894534337,554.8382894534337,593.5067539970553,609.735886991442
17,586.6205429784682,593.5067539970553,620.685285973904,633.9696434979238
18,609.6811659889511,620.685285973904,633.9696434979238,652.0358334927885
19,639.1134083607485,639.1134083607485,695.2108863634754,711.5554206099922
20,657.3724617265732,695.2108863634754,715.8440724839982,727.8134497904649
21,708.7244964269428,715.8440724839982,727.8134497904649,740.3813551569016
22,744.2674735190777,744.2674735190777,751.5635547454267,769.8119209395539
23,788.4655389196201,788.4655389196201,804.910147473551,817.8430734497914
24,821.8749124872048,821.8749124872048,835.0712282623831,852.3479886140287
25,852.2667971219928,852.2667971219928,898.0919323714247,921.3309818242657
26,875.7556717009953,898.0919323714247,930.6650182624047,950.3136145839975
