time,total_ships,harbour_ships
80,0.75,0.0
160,1.6666666666666667,0.3333333333333333
240,1.7777777777777777,0.7777777777777778
320,0.5,0.0
400,1.5555555555555556,0.2222222222222222
480,1.4,0.2
560,1.0,0.14285714285714285
640,0.75,0.0
720,0.875,0.0
800,1.6,0.3
880,1.0,0.125
960,1.6153846153846154,0.3076923076923077
1040,0.8571428571428571,0.0
1120,1.1666666666666667,0.16666666666666666
1200,0.8,0.0
1280,0.6,0.0
1360,1.1428571428571428,0.14285714285714285
1440,0.5714285714285714,0.0
1520,0.8,0.0
1600,0.8571428571428571,0.0
1680,2.2,0.7
1760,1.0,0.0
1840,0.75,0.0
1920,0.7142857142857143,0.0
2000,1.2222222222222223,0.1111111111111111
2080,1.2222222222222223,0.1111111111111111
2160,0.6666666666666666,0.0
2240,1.5,0.125
2320,1.0,0.0
2400,1.125,0.125
2480,1.25,0.125
2560,1.0,0.0
2640,0.5,0.0
2720,1.0,0.0
2800,1.0,0.14285714285714285
2880,1.2857142857142858,0.14285714285714285
2960,0.75,0.0
3040,1.25,0.0
3120,1.5555555555555556,0.1111111111111111
3200,0.6666666666666666,0.0
3280,0.6666666666666666,0.0
3360,1.1666666666666667,0.16666666666666666
3440,2.4,0.2
3520,1.4444444444444444,0.3333333333333333
3600,1.2857142857142858,0.14285714285714285
3680,1.5555555555555556,0.1111111111111111
3760,0.8333333333333334,0.16666666666666666
3840,0.8,0.0
3920,1.0,0.14285714285714285
4000,0.6666666666666666,0.0
4080,0.8,0.0
4160,1.0,0.0
4240,0.6,0.0
4320,0.75,0.0
4400,0.6666666666666666,0.0
4480,0.5,0.0
4560,0.6666666666666666,0.0
4640,0.75,0.0
4720,0.5714285714285714,0.0
4800,0.6666666666666666,0.0
4880,0.8,0.0
4960,0.6666666666666666,0.0
5040,1.4,0.2
5120,1.0,0.125
5200,0.8,0.0
5280,0.6,0.0
5360,1.0,0.125
5440,1.0,0.0
5520,0.6666666666666666,0.0
5600,0.6666666666666666,0.0
5680,1.0,0.14285714285714285
5760,1.4545454545454546,0.18181818181818182
5840,1.0,0.0
5920,0.6,0.0
6000,1.0,0.0
6080,1.5,0.1
6160,0.6666666666666666,0.0
6240,0.6666666666666666,0.0
6320,1.0,0.14285714285714285
6400,0.6666666666666666,0.0
6480,1.3333333333333333,0.16666666666666666
6560,1.8888888888888888,0.1111111111111111
6640,1.3,0.2
6720,1.0,0.125
6800,1.3333333333333333,0.16666666666666666
6880,2.090909090909091,0.6363636363636364
6960,1.1666666666666667,0.16666666666666666
7040,0.6666666666666666,0.0
7120,1.1428571428571428,0.14285714285714285
7200,0.7142857142857143,0.0
7280,1.3636363636363635,0.18181818181818182
7360,0.75,0.0
7440,1.0,0.1111111111111111
7520,1.0,0.0
7600,0.6,0.0
7680,0.8888888888888888,0.0
7760,0.75,0.0
7840,1.5714285714285714,0.14285714285714285
7920,1.0,0.14285714285714285
8000,0.7142857142857143,0.0
8080,1.0,0.0
8160,1.1428571428571428,0.0
8240,0.5714285714285714,0.0
8320,1.2857142857142858,0.0
8400,1.125,0.125
8480,0.75,0.0
8560,1.5555555555555556,0.1111111111111111
8640,0.7142857142857143,0.0
8720,0.8571428571428571,0.0
8800,1.3333333333333333,0.16666666666666666
8880,0.6666666666666666,0.0
8960,1.2222222222222223,0.1111111111111111
9040,0.6666666666666666,0.0
9120,1.3,0.2
9200,0.6666666666666666,0.0
9280,1.0,0.0
9360,1.0,0.14285714285714285
9440,0.7142857142857143,0.0
9520,1.1428571428571428,0.14285714285714285
9600,1.0,0.14285714285714285
9680,0.6666666666666666,0.0
9760,2.0,0.14285714285714285
9840,1.7777777777777777,0.2222222222222222
9920,0.6,0.0
10000,0.7142857142857143,0.0
10080,0.6666666666666666,0.0
10160,0.7142857142857143,0.0
10240,0.5,0.0
10320,0.7142857142857143,0.0
10400,0.6666666666666666,0.0
10480,1.3333333333333333,0.0
10560,1.375,0.125
10640,1.1666666666666667,0.0
10720,1.1111111111111112,0.2222222222222222
10800,0.75,0.0
10880,1.375,0.25
10960,0.6666666666666666,0.0
11040,1.1428571428571428,0.14285714285714285
11120,1.5555555555555556,0.1111111111111111
11200,2.2,0.4
11280,1.25,0.25
11360,1.2,0.0
11440,0.75,0.0
11520,0.6666666666666666,0.0
11600,1.5555555555555556,0.2222222222222222
11680,1.8333333333333333,0.16666666666666666
11760,1.3333333333333333,0.2222222222222222
