time,total_ships,harbour_ships
80,1.0833333333333333,0.08333333333333333
160,1.2,0.0
240,1.2222222222222223,0.0
320,0.5,0.0
400,0.8,0.0
480,0.6,0.0
560,1.0,0.0
640,1.1428571428571428,0.0
720,1.0,0.0
800,1.0,0.125
880,1.3333333333333333,0.16666666666666666
960,1.7142857142857142,0.2857142857142857
1040,0.6666666666666666,0.0
1120,1.0,0.125
1200,0.7142857142857143,0.0
1280,1.5,0.0
1360,0.5,0.0
1440,1.5,0.125
1520,0.8571428571428571,0.0
1600,1.25,0.25
1680,1.4,0.2
1760,1.2857142857142858,0.14285714285714285
1840,1.0,0.125
1920,0.6666666666666666,0.0
2000,0.6,0.0
2080,0.6666666666666666,0.0
2160,1.0,0.0
2240,0.5,0.0
2320,1.25,0.125
2400,0.6666666666666666,0.0
2480,0.5,0.0
2560,0.8,0.0
2640,1.25,0.0
2720,1.375,0.125
2800,1.1666666666666667,0.16666666666666666
2880,1.2,0.0
2960,1.6153846153846154,0.23076923076923078
3040,1.1666666666666667,0.16666666666666666
3120,1.375,0.125
3200,1.2857142857142858,0.2857142857142857
3280,0.6,0.0
3360,0.75,0.0
3440,0.6666666666666666,0.0
3520,0.75,0.0
3600,1.2,0.2
3680,0.6666666666666666,0.0
3760,0.7142857142857143,0.0
3840,0.875,0.0
3920,0.6666666666666666,0.0
4000,0.7142857142857143,0.0
4080,1.0,0.0
4160,1.4,0.2
4240,1.3636363636363635,0.09090909090909091
4320,0.8571428571428571,0.0
4400,1.375,0.125
4480,1.6666666666666667,0.16666666666666666
4560,2.1818181818181817,0.18181818181818182
4640,1.0,0.0
4720,0.6,0.0
4800,1.4545454545454546,0.2727272727272727
4880,1.0,0.0
4960,0.6,0.0
5040,1.0,0.0
5120,0.6666666666666666,0.0
5200,0.5714285714285714,0.0
5280,0.75,0.0
5360,1.5,0.16666666666666666
5440,1.5,0.16666666666666666
5520,0.9,0.0
5600,0.6666666666666666,0.0
5680,0.6666666666666666,0.0
5760,0.6666666666666666,0.0
5840,1.0,0.0
5920,0.7142857142857143,0.0
6000,0.6666666666666666,0.0
6080,3.0,0.0
6160,2.4444444444444446,0.3333333333333333
6240,2.0,0.42857142857142855
6320,0.6666666666666666,0.0
6400,1.875,0.125
6480,1.625,0.125
