# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896617
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,10.405448167280179,30.194544619038226
2,55.77844198288023,55.77844198288023,82.36252719198669,100.07057163400172
3,87.93304269962616,87.93304269962616,100.07057163400172,114.70210641786865
4,135.0093309534646,135.0093309534646,144.39833216245617,161.65872793353782
5,158.42491266287672,158.42491266287672,168.8618897455719,181.9313076254063
6,177.23364438124125,177.23364438124125,194.54838034802765,210.11130457858425
7,192.7825505707625,194.54838034802765,210.11130457858425,226.5761192932667
8,226.01794784629942,226.01794784629942,230.22204548162838,251.5340447155103
9,260.1584512213491,260.1584512213491,264.3792310595413,278.0541785478622
10,316.7064577237612,316.7064577237612,336.8289644406708,352.98563957506406
11,346.72072312338196,346.72072312338196,352.98563957506406,367.92740476730415
12,365.18883663133636,365.18883663133636,383.3741850370719,398.4120503522591
13,406.4097979678659,406.4097979678659,408.2769293511763,427.4990613752869
14,453.1108431556904,453.1108431556904,454.2057144451179,470.18012321993007
15,491.15174345262113,491.15174345262113,516.2628887024122,534.8361827203806
16,520.0240282517907,520.0240282517907,540.2819634818334,552.5886132041389
17,566.8954646667707,566.8954646667707,579.1610564196477,599.6824746581384
18,593.488143718959,593.488143718959,603.1201389264412,615.6657213066941
19,646.244744440249,646.244744440249,668.8227427245341,691.7969451391641
20,659.9491576507556,668.8227427245341,691.7969451391641,709.7080430774133
21,683.0215920007413,683.0215920007413,709.7080430774133,721.4749571570713
22,708.4636191808136,708.4636191808136,721.4749571570713,737.2879041620672
23,747.518143220429,747.518143220429,765.2803529423388,780.2830934643347
24,784.4202795759044,784.4202795759044,788.5324887237342,807.8272476865907
25,818.2035437795423,818.2035437795423,823.7399869310178,838.6283697549165
26,854.3534762364068,854.3534762364068,875.3237918122994,889.6043324055378
27,891.7021538776535,891.7021538776535,904.32108231489,920.2729479169653
28,903.4289555831225,904.32108231489,920.2729479169653,932.8456926290617
29,940.8218340158287,940.8218340158287,942.2815518948835,959.6284323898701
30,967.5623024573022,967.5623024573022,974.1252681693201,987.5807081498227
31,1012.8847893174948,1012.8847893174948,1022.3667310439154,1037.5695943689157
32,1034.7882564629863,1034.7882564629863,1037.5695943689157,1052.440323322714
33,1062.5087249539572,1062.5087249539572,1072.0408265004535,1086.0072596616496
34,1109.5121474715695,1109.5121474715695,1131.9057614597434,1139.7070901084023
35,1128.0162798016538,1131.9057614597434,1143.1503681234424,1162.5867069197702
36,1142.2584605272632,1143.1503681234424,1162.5867069197702,1181.6687953675707
37,1173.7699589636081,1173.7699589636081,1181.6687953675707,1197.3209755169592
38,1201.718746660337,1201.718746660337,1211.3820297042244,1221.7322651850056
39,1222.1958390897353,1222.1958390897353,1262.2760248095676,1273.1618284434355
40,1264.1634093266648,1264.1634093266648,1273.1618284434355,1291.8923225665171
41,1316.0959914175796,1316.0959914175796,1326.2629131086626,1343.8632321096482
42,1343.3304862541386,1343.3304862541386,1354.069436300851,1373.1084838972372
43,1356.200642737068,1356.200642737068,1382.592235859556,1402.24991626895
44,1414.3906521791744,1414.3906521791744,1415.3141309902,1429.4889393082683
45,1451.7874624878561,1451.7874624878561,1457.0444759612633,1473.0096805997175
46,1504.355616773199,1504.355616773199,1511.2031848404968,1527.623939191465
47,1539.9327737755007,1539.9327737755007,1543.9904782124268,1554.8450168292013
48,1566.4553912087229,1566.4553912087229,1570.5041784122434,1590.324513936527
49,1589.9554248448524,1589.9554248448524,1594.307693919315,1613.2567026417469
50,1615.6914781388014,1615.6914781388014,1621.8986593824548,1630.5178052953777
51,1634.2935988977067,1634.2935988977067,1636.8872877091912,1651.8295181505432
52,1684.5678764820652,1684.5678764820652,1691.3851550145682,1706.1837138910544
53,1728.7431439993507,1728.7431439993507,1729.0539458311594,1747.9543393241634
54,1769.5511947041243,1769.5511947041243,1801.7472048426941,1821.2817291398485
55,1823.2457247957182,1823.2457247957182,1823.555719252403,1841.7343388602114
56,1863.552546772991,1863.552546772991,1875.3098691253551,1893.1110235843807
57,1912.9814463789157,1912.9814463789157,1918.2263803389333,1934.9312599899072
58,1953.0043244696392,1953.0043244696392,1955.3650424033772,1974.1579787598657
59,1983.5738834998538,1983.5738834998538,2016.63534134982,2031.7918700123957
60,2029.9229232991086,2029.9229232991086,2034.539722954806,2047.8396943748178
61,2057.8320984407446,2057.8320984407446,2059.855948894254,2073.1007602842806
62,2069.8937530363096,2069.8937530363096,2073.1007602842806,2085.076797243872
63,2088.417648956496,2088.417648956496,2092.098461479429,2104.4266589503873
64,2130.6792315059765,2130.6792315059765,2132.771029566457,2149.945115851329
65,2162.978481248696,2162.978481248696,2173.394378058006,2189.880308338238
66,2208.600003917801,2208.600003917801,2213.299021395395,2228.2780318357486
67,2219.8770536413167,2219.8770536413167,2228.2780318357486,2250.1927113345746
68,2262.0490639206605,2262.0490639206605,2262.7150666178095,2279.4658946492377
69,2279.9837863172156,2279.9837863172156,2307.1563855152035,2319.8854200746464
70,2306.6478349866316,2307.1563855152035,2332.8095444347587,2349.6078095023336
71,2343.4885391925045,2343.4885391925045,2354.102272228148,2371.8796185209467
72,2373.461367310112,2373.461367310112,2374.2749192367987,2389.242156489575
73,2400.84616950986,2400.84616950986,2402.960892326435,2418.1301018642926
74,2437.9196845545525,2437.9196845545525,2438.6245078215943,2455.196250751945
75,2462.1194431703693,2462.1194431703693,2478.7958910213324,2495.7470233259505
76,2481.0217540977173,2481.0217540977173,2497.7603616985443,2508.944565302745
77,2524.559203583502,2524.559203583502,2544.970635743791,2553.6215663392295
78,2568.903250289489,2568.903250289489,2576.3987035878936,2591.8331727691784
79,2609.7982602860966,2609.7982602860966,2628.2327183340517,2644.725750590296
80,2648.8681281366735,2648.8681281366735,2657.138002647749,2676.699506405761
81,2702.23701783703,2702.23701783703,2714.1846214191314,2731.054674072295
82,2738.1472997344536,2738.1472997344536,2738.8314496306307,2754.7617780843425
83,2791.795442701705,2791.795442701705,2798.953920812193,2813.2416599346793
84,2843.3467175365327,2843.3467175365327,2849.393042140765,2868.5417172719476
85,2883.9477257165627,2883.9477257165627,2896.910561951835,2906.265670208506
86,2933.0735529542617,2933.0735529542617,2939.955651330132,2957.327382747205
87,2960.299621000913,2960.299621000913,2973.172885447844,2988.9185753667157
88,2984.960464492613,2984.960464492613,2988.9185753667157,3005.108627780084
89,3023.02702553635,3023.02702553635,3051.494118438124,3064.9834294040043
90,3070.920090704998,3070.920090704998,3079.6592587424925,3097.3200914977633
91,3129.422045524539,3129.422045524539,3130.7973487038776,3148.8110429748226
92,3171.2366856048893,3171.2366856048893,3193.452444575452,3206.5934890444782
93,3217.5389008911698,3217.5389008911698,3222.2879999668767,3236.257592286947
94,3269.2973455593287,3269.2973455593287,3285.1736888986793,3297.485560279015
95,3306.9617689023903,3306.9617689023903,3314.041641952492,3335.32275277474
96,3325.7511275827815,3325.7511275827815,3335.32275277474,3348.8807319623734
97,3372.5633071173097,3372.5633071173097,3374.292648706917,3390.526162056404
98,3399.1974052440687,3399.1974052440687,3442.543486566845,3454.9425325644957
99,3447.4721191040157,3447.4721191040157,3477.0535163435766,3498.8837298213557
100,3472.2890847830704,3477.0535163435766,3498.8837298213557,3515.5958852390418
101,3529.756041376592,3529.756041376592,3557.189718524903,3577.6768622481213
102,3560.635040377875,3560.635040377875,3577.6768622481213,3597.893801572621
103,3593.4705834753754,3593.4705834753754,3603.4822758791147,3620.55163997219
104,3650.8459592498234,3650.8459592498234,3667.732640308273,3684.651111454777
105,3677.2099899261116,3677.2099899261116,3720.31204342408,3736.523398127118
106,3706.587656034796,3720.31204342408,3736.523398127118,3753.0349340825796
107,3756.5787163780687,3756.5787163780687,3762.4545043269563,3777.74992410666
108,3791.1379337899925,3791.1379337899925,3801.5304798227376,3821.587920284038
109,3806.5980970098803,3806.5980970098803,3839.4866844138237,3855.5987334586735
110,3817.7522099022735,3839.4866844138237,3855.5987334586735,3868.138551567047
111,3870.1418798359605,3870.1418798359605,3883.202217039211,3899.097998593678
112,3926.014918248444,3926.014918248444,3931.8040484548724,3947.3974992719195
113,3967.8229876393616,3967.8229876393616,3971.746530738096,3986.5729684748744
114,3984.46314307869,3984.46314307869,4015.434513131962,4028.6308844034493
115,4006.157964513145,4015.434513131962,4037.7514601062203,4055.1902259936055
116,4047.7684051078063,4047.7684051078063,4055.1902259936055,4071.2948388084124
117,4066.975904740498,4066.975904740498,4083.02755555576,4097.000261042153
118,4086.6645657968943,4086.6645657968943,4097.000261042153,4109.647454696347
119,4115.098166527463,4115.098166527463,4115.460423774653,4132.346507514107
120,4158.643681966197,4158.643681966197,4177.20925757244,4190.569021595153
121,4182.7846119795395,4182.7846119795395,4190.569021595153,4208.153115012693
122,4209.665567883222,4209.665567883222,4215.109263007933,4226.033024957441
123,4260.257375443481,4260.257375443481,4269.4595491413,4291.146212327947
124,4314.478790736721,4314.478790736721,4319.616166907012,4333.5126060484445
125,4371.4788602517965,4371.4788602517965,4376.7414980061185,4393.868546435951
126,4404.228760445256,4404.228760445256,4409.634434714494,4421.65948930384
127,4454.495827201318,4454.495827201318,4476.532835787526,4489.336577378
128,4473.44313440981,4476.532835787526,4489.336577378,4509.3620966622975
129,4495.865372818879,4495.865372818879,4509.3620966622975,4524.631519014976
130,4516.648573769621,4516.648573769621,4524.631519014976,4537.900356735619
