# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896483
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     207.234,    15,Finish(2), after,   2,   0,   0,   0,   1
     227.569,    18,Finish(2),before,   1,   0,   0,   0,   1
     227.569,    18,Finish(2), after,   1,   0,   0,   0,   0
     246.430,    16,  Arrival,before,   0,   0,   0,   0,   0
     246.430,    16,  Arrival, after,   2,   0,   0,   1,   0
     250.613,    20,Finish(1),before,   1,   0,   0,   1,   0
     250.613,    20,Finish(1), after,   2,   0,   0,   0,   1
     267.011,    21,Finish(2),before,   1,   0,   0,   0,   1
     267.011,    21,Finish(2), after,   1,   0,   0,   0,   0
     303.254,    19,  Arrival,before,   0,   0,   0,   0,   0
     303.254,    19,  Arrival, after,   2,   0,   0,   1,   0
     320.468,    23,Finish(1),before,   1,   0,   0,   1,   0
     320.468,    23,Finish(1), after,   2,   0,   0,   0,   1
     335.875,    24,Finish(2),before,   1,   0,   0,   0,   1
     335.875,    24,Finish(2), after,   1,   0,   0,   0,   0
     342.815,    22,  Arrival,before,   0,   0,   0,   0,   0
     342.815,    22,  Arrival, after,   2,   0,   0,   1,   0
     345.277,    26,Finish(1),before,   1,   0,   0,   1,   0
     345.277,    26,Finish(1), after,   2,   0,   0,   0,   1
     357.511,    27,Finish(2),before,   1,   0,   0,   0,   1
     357.511,    27,Finish(2), after,   1,   0,   0,   0,   0
     359.555,    25,  Arrival,before,   0,   0,   0,   0,   0
     359.555,    25,  Arrival, after,   2,   0,   0,   1,   0
     363.303,    29,Finish(1),before,   1,   0,   0,   1,   0
     363.303,    29,Finish(1), after,   2,   0,   0,   0,   1
     380.285,    30,Finish(2),before,   1,   0,   0,   0,   1
     380.285,    30,Finish(2), after,   1,   0,   0,   0,   0
     412.037,    28,  Arrival,before,   0,   0,   0,   0,   0
     412.037,    28,  Arrival, after,   2,   0,   0,   1,   0
     422.684,    32,Finish(1),before,   1,   0,   0,   1,   0
     422.684,    32,Finish(1), after,   2,   0,   0,   0,   1
     435.130,    33,Finish(2),before,   1,   0,   0,   0,   1
     435.130,    33,Finish(2), after,   1,   0,   0,   0,   0
     461.164,    31,  Arrival,before,   0,   0,   0,   0,   0
     461.164,    31,  Arrival, after,   2,   0,   0,   1,   0
     476.940,    35,Finish(1),before,   1,   0,   0,   1,   0
     476.940,    35,Finish(1), after,   2,   0,   0,   0,   1
     492.973,    36,Finish(2),before,   1,   0,   0,   0,   1
     492.973,    36,Finish(2), after,   1,   0,   0,   0,   0
     501.170,    34,  Arrival,before,   0,   0,   0,   0,   0
     501.170,    34,  Arrival, after,   2,   0,   0,   1,   0
     522.611,    37,  Arrival,before,   1,   0,   0,   1,   0
     522.611,    37,  Arrival, after,   2,   1,   0,   1,   0
     524.859,    38,Finish(1),before,   1,   1,   0,   1,   0
     524.859,    38,Finish(1), after,   3,   0,   0,   1,   1
     527.007,    40,Finish(1),before,   2,   0,   0,   1,   1
     527.007,    40,Finish(1), after,   2,   0,   1,   0,   1
     542.226,    41,Finish(2),before,   1,   0,   1,   0,   1
     542.226,    41,Finish(2), after,   2,   0,   0,   0,   1
     546.415,    39,  Arrival,before,   1,   0,   0,   0,   1
     546.415,    39,  Arrival, after,   3,   0,   0,   1,   1
     546.833,    44,Finish(1),before,   2,   0,   0,   1,   1
     546.833,    44,Finish(1), after,   2,   0,   1,   0,   1
     561.200,    42,Finish(2),before,   1,   0,   1,   0,   1
     561.200,    42,Finish(2), after,   2,   0,   0,   0,   1
     569.264,    43,  Arrival,before,   1,   0,   0,   0,   1
     569.264,    43,  Arrival, after,   3,   0,   0,   1,   1
     570.154,    47,Finish(1),before,   2,   0,   0,   1,   1
     570.154,    47,Finish(1), after,   2,   0,   1,   0,   1
     578.038,    45,Finish(2),before,   1,   0,   1,   0,   1
     578.038,    45,Finish(2), after,   2,   0,   0,   0,   1
     600.970,    48,Finish(2),before,   1,   0,   0,   0,   1
     600.970,    48,Finish(2), after,   1,   0,   0,   0,   0
     607.312,    46,  Arrival,before,   0,   0,   0,   0,   0
     607.312,    46,  Arrival, after,   2,   0,   0,   1,   0
     635.043,    50,Finish(1),before,   1,   0,   0,   1,   0
     635.043,    50,Finish(1), after,   2,   0,   0,   0,   1
     637.398,    49,  Arrival,before,   1,   0,   0,   0,   1
     637.398,    49,  Arrival, after,   3,   0,   0,   1,   1
     650.868,    51,Finish(2),before,   2,   0,   0,   1,   1
     650.868,    51,Finish(2), after,   2,   0,   0,   1,   0
     655.174,    52,  Arrival,before,   1,   0,   0,   1,   0
     655.174,    52,  Arrival, after,   2,   1,   0,   1,   0
     672.899,    53,Finish(1),before,   1,   1,   0,   1,   0
     672.899,    53,Finish(1), after,   3,   0,   0,   1,   1
     676.048,    55,Finish(1),before,   2,   0,   0,   1,   1
     676.048,    55,Finish(1), after,   2,   0,   1,   0,   1
     687.273,    56,Finish(2),before,   1,   0,   1,   0,   1
     687.273,    56,Finish(2), after,   2,   0,   0,   0,   1
     693.875,    54,  Arrival,before,   1,   0,   0,   0,   1
     693.875,    54,  Arrival, after,   3,   0,   0,   1,   1
     705.451,    57,Finish(2),before,   2,   0,   0,   1,   1
     705.451,    57,Finish(2), after,   2,   0,   0,   1,   0
     709.023,    59,Finish(1),before,   1,   0,   0,   1,   0
     709.023,    59,Finish(1), after,   2,   0,   0,   0,   1
     723.937,    60,Finish(2),before,   1,   0,   0,   0,   1
     723.937,    60,Finish(2), after,   1,   0,   0,   0,   0
     730.122,    58,  Arrival,before,   0,   0,   0,   0,   0
     730.122,    58,  Arrival, after,   2,   0,   0,   1,   0
     733.834,    62,Finish(1),before,   1,   0,   0,   1,   0
     733.834,    62,Finish(1), after,   2,   0,   0,   0,   1
     742.071,    61,  Arrival,before,   1,   0,   0,   0,   1
     742.071,    61,  Arrival, after,   3,   0,   0,   1,   1
     749.592,    63,Finish(2),before,   2,   0,   0,   1,   1
     749.592,    63,Finish(2), after,   2,   0,   0,   1,   0
     758.728,    65,Finish(1),before,   1,   0,   0,   1,   0
     758.728,    65,Finish(1), after,   2,   0,   0,   0,   1
     773.147,    64,  Arrival,before,   1,   0,   0,   0,   1
     773.147,    64,  Arrival, after,   3,   0,   0,   1,   1
     773.429,    68,Finish(1),before,   2,   0,   0,   1,   1
     773.429,    68,Finish(1), after,   2,   0,   1,   0,   1
     777.442,    66,Finish(2),before,   1,   0,   1,   0,   1
     777.442,    66,Finish(2), after,   2,   0,   0,   0,   1
     794.897,    69,Finish(2),before,   1,   0,   0,   0,   1
     794.897,    69,Finish(2), after,   1,   0,   0,   0,   0
     799.460,    67,  Arrival,before,   0,   0,   0,   0,   0
     799.460,    67,  Arrival, after,   2,   0,   0,   1,   0
     802.884,    71,Finish(1),before,   1,   0,   0,   1,   0
     802.884,    71,Finish(1), after,   2,   0,   0,   0,   1
     818.470,    72,Finish(2),before,   1,   0,   0,   0,   1
     818.470,    72,Finish(2), after,   1,   0,   0,   0,   0
     825.567,    70,  Arrival,before,   0,   0,   0,   0,   0
     825.567,    70,  Arrival, after,   2,   0,   0,   1,   0
     827.172,    74,Finish(1),before,   1,   0,   0,   1,   0
     827.172,    74,Finish(1), after,   2,   0,   0,   0,   1
     844.671,    75,Finish(2),before,   1,   0,   0,   0,   1
     844.671,    75,Finish(2), after,   1,   0,   0,   0,   0
     848.746,    73,  Arrival,before,   0,   0,   0,   0,   0
     848.746,    73,  Arrival, after,   2,   0,   0,   1,   0
     854.696,    77,Finish(1),before,   1,   0,   0,   1,   0
     854.696,    77,Finish(1), after,   2,   0,   0,   0,   1
     869.718,    78,Finish(2),before,   1,   0,   0,   0,   1
     869.718,    78,Finish(2), after,   1,   0,   0,   0,   0
     889.568,    76,  Arrival,before,   0,   0,   0,   0,   0
     889.568,    76,  Arrival, after,   2,   0,   0,   1,   0
     901.957,    79,  Arrival,before,   1,   0,   0,   1,   0
     901.957,    79,  Arrival, after,   2,   1,   0,   1,   0
     910.030,    80,Finish(1),before,   1,   1,   0,   1,   0
     910.030,    80,Finish(1), after,   3,   0,   0,   1,   1
     913.669,    82,Finish(1),before,   2,   0,   0,   1,   1
     913.669,    82,Finish(1), after,   2,   0,   1,   0,   1
     926.880,    83,Finish(2),before,   1,   0,   1,   0,   1
     926.880,    83,Finish(2), after,   2,   0,   0,   0,   1
     942.734,    81,  Arrival,before,   1,   0,   0,   0,   1
     942.734,    81,  Arrival, after,   3,   0,   0,   1,   1
     943.155,    86,Finish(1),before,   2,   0,   0,   1,   1
     943.155,    86,Finish(1), after,   2,   0,   1,   0,   1
     944.182,    84,Finish(2),before,   1,   0,   1,   0,   1
     944.182,    84,Finish(2), after,   2,   0,   0,   0,   1
     962.679,    87,Finish(2),before,   1,   0,   0,   0,   1
     962.679,    87,Finish(2), after,   1,   0,   0,   0,   0
     977.581,    85,  Arrival,before,   0,   0,   0,   0,   0
     977.581,    85,  Arrival, after,   2,   0,   0,   1,   0
     983.469,    89,Finish(1),before,   1,   0,   0,   1,   0
     983.469,    89,Finish(1), after,   2,   0,   0,   0,   1
     998.046,    90,Finish(2),before,   1,   0,   0,   0,   1
     998.046,    90,Finish(2), after,   1,   0,   0,   0,   0
    1011.996,    88,  Arrival,before,   0,   0,   0,   0,   0
    1011.996,    88,  Arrival, after,   2,   0,   0,   1,   0
    1045.514,    91,  Arrival,before,   1,   0,   0,   1,   0
    1045.514,    91,  Arrival, after,   2,   1,   0,   1,   0
    1051.829,    92,Finish(1),before,   1,   1,   0,   1,   0
    1051.829,    92,Finish(1), after,   3,   0,   0,   1,   1
    1054.937,    94,Finish(1),before,   2,   0,   0,   1,   1
    1054.937,    94,Finish(1), after,   2,   0,   1,   0,   1
    1063.499,    95,Finish(2),before,   1,   0,   1,   0,   1
    1063.499,    95,Finish(2), after,   2,   0,   0,   0,   1
    1084.245,    96,Finish(2),before,   1,   0,   0,   0,   1
    1084.245,    96,Finish(2), after,   1,   0,   0,   0,   0
    1096.431,    93,  Arrival,before,   0,   0,   0,   0,   0
    1096.431,    93,  Arrival, after,   2,   0,   0,   1,   0
    1097.088,    98,Finish(1),before,   1,   0,   0,   1,   0
    1097.088,    98,Finish(1), after,   2,   0,   0,   0,   1
    1112.615,    99,Finish(2),before,   1,   0,   0,   0,   1
    1112.615,    99,Finish(2), after,   1,   0,   0,   0,   0
    1139.908,    97,  Arrival,before,   0,   0,   0,   0,   0
    1139.908,    97,  Arrival, after,   2,   0,   0,   1,   0
    1140.508,   101,Finish(1),before,   1,   0,   0,   1,   0
    1140.508,   101,Finish(1), after,   2,   0,   0,   0,   1
    1156.119,   100,  Arrival,before,   1,   0,   0,   0,   1
    1156.119,   100,  Arrival, after,   3,   0,   0,   1,   1
    1160.624,   102,Finish(2),before,   2,   0,   0,   1,   1
    1160.624,   102,Finish(2), after,   2,   0,   0,   1,   0
    1161.052,   104,Finish(1),before,   1,   0,   0,   1,   0
    1161.052,   104,Finish(1), after,   2,   0,   0,   0,   1
    1170.442,   103,  Arrival,before,   1,   0,   0,   0,   1
    1170.442,   103,  Arrival, after,   3,   0,   0,   1,   1
    1170.899,   105,Finish(2),before,   2,   0,   0,   1,   1
    1170.899,   105,Finish(2), after,   2,   0,   0,   1,   0
    1173.002,   107,Finish(1),before,   1,   0,   0,   1,   0
    1173.002,   107,Finish(1), after,   2,   0,   0,   0,   1
    1189.867,   108,Finish(2),before,   1,   0,   0,   0,   1
    1189.867,   108,Finish(2), after,   1,   0,   0,   0,   0
    1207.643,   106,  Arrival,before,   0,   0,   0,   0,   0
    1207.643,   106,  Arrival, after,   2,   0,   0,   1,   0
    1225.771,   110,Finish(1),before,   1,   0,   0,   1,   0
    1225.771,   110,Finish(1), after,   2,   0,   0,   0,   1
    1233.295,   109,  Arrival,before,   1,   0,   0,   0,   1
    1233.295,   109,  Arrival, after,   3,   0,   0,   1,   1
    1243.878,   111,Finish(2),before,   2,   0,   0,   1,   1
    1243.878,   111,Finish(2), after,   2,   0,   0,   1,   0
    1244.907,   113,Finish(1),before,   1,   0,   0,   1,   0
    1244.907,   113,Finish(1), after,   2,   0,   0,   0,   1
    1262.706,   114,Finish(2),before,   1,   0,   0,   0,   1
    1262.706,   114,Finish(2), after,   1,   0,   0,   0,   0
    1281.862,   112,  Arrival,before,   0,   0,   0,   0,   0
    1281.862,   112,  Arrival, after,   2,   0,   0,   1,   0
    1284.655,   116,Finish(1),before,   1,   0,   0,   1,   0
    1284.655,   116,Finish(1), after,   2,   0,   0,   0,   1
    1295.820,   115,  Arrival,before,   1,   0,   0,   0,   1
    1295.820,   115,  Arrival, after,   3,   0,   0,   1,   1
    1296.126,   119,Finish(1),before,   2,   0,   0,   1,   1
    1296.126,   119,Finish(1), after,   2,   0,   1,   0,   1
    1300.210,   117,Finish(2),before,   1,   0,   1,   0,   1
    1300.210,   117,Finish(2), after,   2,   0,   0,   0,   1
    1314.584,   120,Finish(2),before,   1,   0,   0,   0,   1
    1314.584,   120,Finish(2), after,   1,   0,   0,   0,   0
    1338.183,   118,  Arrival,before,   0,   0,   0,   0,   0
    1338.183,   118,  Arrival, after,   2,   0,   0,   1,   0
    1340.920,   122,Finish(1),before,   1,   0,   0,   1,   0
    1340.920,   122,Finish(1), after,   2,   0,   0,   0,   1
    1354.016,   123,Finish(2),before,   1,   0,   0,   0,   1
    1354.016,   123,Finish(2), after,   1,   0,   0,   0,   0
    1380.337,   121,  Arrival,before,   0,   0,   0,   0,   0
    1380.337,   121,  Arrival, after,   2,   0,   0,   1,   0
    1385.743,   125,Finish(1),before,   1,   0,   0,   1,   0
    1385.743,   125,Finish(1), after,   2,   0,   0,   0,   1
    1397.953,   126,Finish(2),before,   1,   0,   0,   0,   1
    1397.953,   126,Finish(2), after,   1,   0,   0,   0,   0
    1424.625,   124,  Arrival,before,   0,   0,   0,   0,   0
    1424.625,   124,  Arrival, after,   2,   0,   0,   1,   0
    1431.979,   128,Finish(1),before,   1,   0,   0,   1,   0
    1431.979,   128,Finish(1), after,   2,   0,   0,   0,   1
    1449.947,   129,Finish(2),before,   1,   0,   0,   0,   1
    1449.947,   129,Finish(2), after,   1,   0,   0,   0,   0
    1453.009,   127,  Arrival,before,   0,   0,   0,   0,   0
    1453.009,   127,  Arrival, after,   2,   0,   0,   1,   0
    1461.411,   131,Finish(1),before,   1,   0,   0,   1,   0
    1461.411,   131,Finish(1), after,   2,   0,   0,   0,   1
    1477.724,   132,Finish(2),before,   1,   0,   0,   0,   1
    1477.724,   132,Finish(2), after,   1,   0,   0,   0,   0
    1490.242,   130,  Arrival,before,   0,   0,   0,   0,   0
    1490.242,   130,  Arrival, after,   2,   0,   0,   1,   0
    1500.985,   134,Finish(1),before,   1,   0,   0,   1,   0
    1500.985,   134,Finish(1), after,   2,   0,   0,   0,   1
    1511.779,   135,Finish(2),before,   1,   0,   0,   0,   1
    1511.779,   135,Finish(2), after,   1,   0,   0,   0,   0
    1519.232,   133,  Arrival,before,   0,   0,   0,   0,   0
    1519.232,   133,  Arrival, after,   2,   0,   0,   1,   0
    1524.717,   137,Finish(1),before,   1,   0,   0,   1,   0
    1524.717,   137,Finish(1), after,   2,   0,   0,   0,   1
    1543.070,   136,  Arrival,before,   1,   0,   0,   0,   1
    1543.070,   136,  Arrival, after,   3,   0,   0,   1,   1
    1544.484,   140,Finish(1),before,   2,   0,   0,   1,   1
    1544.484,   140,Finish(1), after,   2,   0,   1,   0,   1
    1547.720,   138,Finish(2),before,   1,   0,   1,   0,   1
    1547.720,   138,Finish(2), after,   2,   0,   0,   0,   1
    1563.749,   141,Finish(2),before,   1,   0,   0,   0,   1
    1563.749,   141,Finish(2), after,   1,   0,   0,   0,   0
    1580.601,   139,  Arrival,before,   0,   0,   0,   0,   0
    1580.601,   139,  Arrival, after,   2,   0,   0,   1,   0
    1583.042,   143,Finish(1),before,   1,   0,   0,   1,   0
    1583.042,   143,Finish(1), after,   2,   0,   0,   0,   1
    1597.904,   144,Finish(2),before,   1,   0,   0,   0,   1
    1597.904,   144,Finish(2), after,   1,   0,   0,   0,   0
    1609.369,   142,  Arrival,before,   0,   0,   0,   0,   0
    1609.369,   142,  Arrival, after,   2,   0,   0,   1,   0
    1610.261,   146,Finish(1),before,   1,   0,   0,   1,   0
    1610.261,   146,Finish(1), after,   2,   0,   0,   0,   1
    1620.331,   147,Finish(2),before,   1,   0,   0,   0,   1
    1620.331,   147,Finish(2), after,   1,   0,   0,   0,   0
    1645.683,   145,  Arrival,before,   0,   0,   0,   0,   0
    1645.683,   145,  Arrival, after,   2,   0,   0,   1,   0
    1649.751,   149,Finish(1),before,   1,   0,   0,   1,   0
    1649.751,   149,Finish(1), after,   2,   0,   0,   0,   1
    1664.460,   150,Finish(2),before,   1,   0,   0,   0,   1
    1664.460,   150,Finish(2), after,   1,   0,   0,   0,   0
    1677.367,   148,  Arrival,before,   0,   0,   0,   0,   0
    1677.367,   148,  Arrival, after,   2,   0,   0,   1,   0
    1681.460,   152,Finish(1),before,   1,   0,   0,   1,   0
    1681.460,   152,Finish(1), after,   2,   0,   0,   0,   1
    1697.548,   153,Finish(2),before,   1,   0,   0,   0,   1
    1697.548,   153,Finish(2), after,   1,   0,   0,   0,   0
    1700.609,   151,  Arrival,before,   0,   0,   0,   0,   0
    1700.609,   151,  Arrival, after,   2,   0,   0,   1,   0
    1701.220,   155,Finish(1),before,   1,   0,   0,   1,   0
    1701.220,   155,Finish(1), after,   2,   0,   0,   0,   1
    1718.723,   156,Finish(2),before,   1,   0,   0,   0,   1
    1718.723,   156,Finish(2), after,   1,   0,   0,   0,   0
    1726.232,   154,  Arrival,before,   0,   0,   0,   0,   0
    1726.232,   154,  Arrival, after,   2,   0,   0,   1,   0
    1744.582,   158,Finish(1),before,   1,   0,   0,   1,   0
    1744.582,   158,Finish(1), after,   2,   0,   0,   0,   1
    1757.083,   159,Finish(2),before,   1,   0,   0,   0,   1
    1757.083,   159,Finish(2), after,   1,   0,   0,   0,   0
    1776.876,   157,  Arrival,before,   0,   0,   0,   0,   0
    1776.876,   157,  Arrival, after,   2,   0,   0,   1,   0
    1783.951,   161,Finish(1),before,   1,   0,   0,   1,   0
    1783.951,   161,Finish(1), after,   2,   0,   0,   0,   1
    1799.166,   162,Finish(2),before,   1,   0,   0,   0,   1
    1799.166,   162,Finish(2), after,   1,   0,   0,   0,   0
    1809.086,   160,  Arrival,before,   0,   0,   0,   0,   0
    1809.086,   160,  Arrival, after,   2,   0,   0,   1,   0
    1813.393,   164,Finish(1),before,   1,   0,   0,   1,   0
    1813.393,   164,Finish(1), after,   2,   0,   0,   0,   1
    1828.480,   165,Finish(2),before,   1,   0,   0,   0,   1
    1828.480,   165,Finish(2), after,   1,   0,   0,   0,   0
    1828.732,   163,  Arrival,before,   0,   0,   0,   0,   0
    1828.732,   163,  Arrival, after,   2,   0,   0,   1,   0
    1846.870,   166,  Arrival,before,   1,   0,   0,   1,   0
    1846.870,   166,  Arrival, after,   2,   1,   0,   1,   0
    1846.870,   167,Finish(1),before,   1,   1,   0,   1,   0
    1846.870,   167,Finish(1), after,   3,   0,   0,   1,   1
    1858.264,   169,Finish(1),before,   2,   0,   0,   1,   1
    1858.264,   169,Finish(1), after,   2,   0,   1,   0,   1
    1860.132,   170,Finish(2),before,   1,   0,   1,   0,   1
    1860.132,   170,Finish(2), after,   2,   0,   0,   0,   1
    1863.019,   168,  Arrival,before,   1,   0,   0,   0,   1
    1863.019,   168,  Arrival, after,   3,   0,   0,   1,   1
    1865.470,   173,Finish(1),before,   2,   0,   0,   1,   1
    1865.470,   173,Finish(1), after,   2,   0,   1,   0,   1
    1875.122,   171,Finish(2),before,   1,   0,   1,   0,   1
    1875.122,   171,Finish(2), after,   2,   0,   0,   0,   1
    1888.346,   172,  Arrival,before,   1,   0,   0,   0,   1
    1888.346,   172,  Arrival, after,   3,   0,   0,   1,   1
    1890.713,   174,Finish(2),before,   2,   0,   0,   1,   1
    1890.713,   174,Finish(2), after,   2,   0,   0,   1,   0
    1893.277,   176,Finish(1),before,   1,   0,   0,   1,   0
    1893.277,   176,Finish(1), after,   2,   0,   0,   0,   1
    1907.281,   177,Finish(2),before,   1,   0,   0,   0,   1
    1907.281,   177,Finish(2), after,   1,   0,   0,   0,   0
    1913.264,   175,  Arrival,before,   0,   0,   0,   0,   0
    1913.264,   175,  Arrival, after,   2,   0,   0,   1,   0
    1917.387,   179,Finish(1),before,   1,   0,   0,   1,   0
    1917.387,   179,Finish(1), after,   2,   0,   0,   0,   1
    1932.682,   180,Finish(2),before,   1,   0,   0,   0,   1
    1932.682,   180,Finish(2), after,   1,   0,   0,   0,   0
    1957.298,   178,  Arrival,before,   0,   0,   0,   0,   0
    1957.298,   178,  Arrival, after,   2,   0,   0,   1,   0
    1971.790,   182,Finish(1),before,   1,   0,   0,   1,   0
    1971.790,   182,Finish(1), after,   2,   0,   0,   0,   1
    1988.265,   183,Finish(2),before,   1,   0,   0,   0,   1
    1988.265,   183,Finish(2), after,   1,   0,   0,   0,   0
    1989.934,   181,  Arrival,before,   0,   0,   0,   0,   0
    1989.934,   181,  Arrival, after,   2,   0,   0,   1,   0
    2002.580,   185,Finish(1),before,   1,   0,   0,   1,   0
    2002.580,   185,Finish(1), after,   2,   0,   0,   0,   1
    2021.213,   186,Finish(2),before,   1,   0,   0,   0,   1
    2021.213,   186,Finish(2), after,   1,   0,   0,   0,   0
    2025.270,   184,  Arrival,before,   0,   0,   0,   0,   0
    2025.270,   184,  Arrival, after,   2,   0,   0,   1,   0
    2040.519,   188,Finish(1),before,   1,   0,   0,   1,   0
    2040.519,   188,Finish(1), after,   2,   0,   0,   0,   1
    2060.098,   189,Finish(2),before,   1,   0,   0,   0,   1
    2060.098,   189,Finish(2), after,   1,   0,   0,   0,   0
    2079.292,   187,  Arrival,before,   0,   0,   0,   0,   0
    2079.292,   187,  Arrival, after,   2,   0,   0,   1,   0
    2086.441,   191,Finish(1),before,   1,   0,   0,   1,   0
    2086.441,   191,Finish(1), after,   2,   0,   0,   0,   1
    2091.806,   190,  Arrival,before,   1,   0,   0,   0,   1
    2091.806,   190,  Arrival, after,   3,   0,   0,   1,   1
    2092.992,   194,Finish(1),before,   2,   0,   0,   1,   1
    2092.992,   194,Finish(1), after,   2,   0,   1,   0,   1
    2100.286,   192,Finish(2),before,   1,   0,   1,   0,   1
    2100.286,   192,Finish(2), after,   2,   0,   0,   0,   1
    2104.433,   193,  Arrival,before,   1,   0,   0,   0,   1
    2104.433,   193,  Arrival, after,   3,   0,   0,   1,   1
    2105.772,   197,Finish(1),before,   2,   0,   0,   1,   1
    2105.772,   197,Finish(1), after,   2,   0,   1,   0,   1
    2124.248,   195,Finish(2),before,   1,   0,   1,   0,   1
    2124.248,   195,Finish(2), after,   2,   0,   0,   0,   1
    2142.982,   198,Finish(2),before,   1,   0,   0,   0,   1
    2142.982,   198,Finish(2), after,   1,   0,   0,   0,   0
    2158.992,   196,  Arrival,before,   0,   0,   0,   0,   0
    2158.992,   196,  Arrival, after,   2,   0,   0,   1,   0
    2173.552,   200,Finish(1),before,   1,   0,   0,   1,   0
    2173.552,   200,Finish(1), after,   2,   0,   0,   0,   1
    2188.867,   201,Finish(2),before,   1,   0,   0,   0,   1
    2188.867,   201,Finish(2), after,   1,   0,   0,   0,   0
    2202.915,   199,  Arrival,before,   0,   0,   0,   0,   0
    2202.915,   199,  Arrival, after,   2,   0,   0,   1,   0
    2204.316,   203,Finish(1),before,   1,   0,   0,   1,   0
    2204.316,   203,Finish(1), after,   2,   0,   0,   0,   1
    2221.338,   204,Finish(2),before,   1,   0,   0,   0,   1
    2221.338,   204,Finish(2), after,   1,   0,   0,   0,   0
    2224.698,   202,  Arrival,before,   0,   0,   0,   0,   0
    2224.698,   202,  Arrival, after,   2,   0,   0,   1,   0
    2252.398,   206,Finish(1),before,   1,   0,   0,   1,   0
    2252.398,   206,Finish(1), after,   2,   0,   0,   0,   1
    2253.390,   205,  Arrival,before,   1,   0,   0,   0,   1
    2253.390,   205,  Arrival, after,   3,   0,   0,   1,   1
    2256.599,   209,Finish(1),before,   2,   0,   0,   1,   1
    2256.599,   209,Finish(1), after,   2,   0,   1,   0,   1
    2268.954,   207,Finish(2),before,   1,   0,   1,   0,   1
    2268.954,   207,Finish(2), after,   2,   0,   0,   0,   1
    2283.552,   210,Finish(2),before,   1,   0,   0,   0,   1
    2283.552,   210,Finish(2), after,   1,   0,   0,   0,   0
    2284.217,   208,  Arrival,before,   0,   0,   0,   0,   0
    2284.217,   208,  Arrival, after,   2,   0,   0,   1,   0
    2287.833,   212,Finish(1),before,   1,   0,   0,   1,   0
    2287.833,   212,Finish(1), after,   2,   0,   0,   0,   1
    2303.727,   213,Finish(2),before,   1,   0,   0,   0,   1
    2303.727,   213,Finish(2), after,   1,   0,   0,   0,   0
    2313.471,   211,  Arrival,before,   0,   0,   0,   0,   0
    2313.471,   211,  Arrival, after,   2,   0,   0,   1,   0
    2327.585,   215,Finish(1),before,   1,   0,   0,   1,   0
    2327.585,   215,Finish(1), after,   2,   0,   0,   0,   1
