# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:44
# parameter: seed = 1896598
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     165.189,    17,Finish(1), after,   2,   0,   0,   0,   1
     176.031,    16,  Arrival,before,   1,   0,   0,   0,   1
     176.031,    16,  Arrival, after,   3,   0,   0,   1,   1
     177.833,    18,Finish(2),before,   2,   0,   0,   1,   1
     177.833,    18,Finish(2), after,   2,   0,   0,   1,   0
     193.166,    20,Finish(1),before,   1,   0,   0,   1,   0
     193.166,    20,Finish(1), after,   2,   0,   0,   0,   1
     210.236,    21,Finish(2),before,   1,   0,   0,   0,   1
     210.236,    21,Finish(2), after,   1,   0,   0,   0,   0
     211.196,    19,  Arrival,before,   0,   0,   0,   0,   0
     211.196,    19,  Arrival, after,   2,   0,   0,   1,   0
     232.493,    22,  Arrival,before,   1,   0,   0,   1,   0
     232.493,    22,  Arrival, after,   2,   1,   0,   1,   0
     234.560,    23,Finish(1),before,   1,   1,   0,   1,   0
     234.560,    23,Finish(1), after,   3,   0,   0,   1,   1
     249.647,    25,Finish(1),before,   2,   0,   0,   1,   1
     249.647,    25,Finish(1), after,   2,   0,   1,   0,   1
     252.770,    26,Finish(2),before,   1,   0,   1,   0,   1
     252.770,    26,Finish(2), after,   2,   0,   0,   0,   1
     273.823,    27,Finish(2),before,   1,   0,   0,   0,   1
     273.823,    27,Finish(2), after,   1,   0,   0,   0,   0
     283.944,    24,  Arrival,before,   0,   0,   0,   0,   0
     283.944,    24,  Arrival, after,   2,   0,   0,   1,   0
     304.391,    29,Finish(1),before,   1,   0,   0,   1,   0
     304.391,    29,Finish(1), after,   2,   0,   0,   0,   1
     304.607,    28,  Arrival,before,   1,   0,   0,   0,   1
     304.607,    28,  Arrival, after,   3,   0,   0,   1,   1
     305.182,    32,Finish(1),before,   2,   0,   0,   1,   1
     305.182,    32,Finish(1), after,   2,   0,   1,   0,   1
     318.421,    30,Finish(2),before,   1,   0,   1,   0,   1
     318.421,    30,Finish(2), after,   2,   0,   0,   0,   1
     335.130,    33,Finish(2),before,   1,   0,   0,   0,   1
     335.130,    33,Finish(2), after,   1,   0,   0,   0,   0
     361.094,    31,  Arrival,before,   0,   0,   0,   0,   0
     361.094,    31,  Arrival, after,   2,   0,   0,   1,   0
     388.548,    35,Finish(1),before,   1,   0,   0,   1,   0
     388.548,    35,Finish(1), after,   2,   0,   0,   0,   1
     389.605,    34,  Arrival,before,   1,   0,   0,   0,   1
     389.605,    34,  Arrival, after,   3,   0,   0,   1,   1
     393.289,    38,Finish(1),before,   2,   0,   0,   1,   1
     393.289,    38,Finish(1), after,   2,   0,   1,   0,   1
     407.480,    36,Finish(2),before,   1,   0,   1,   0,   1
     407.480,    36,Finish(2), after,   2,   0,   0,   0,   1
     409.441,    37,  Arrival,before,   1,   0,   0,   0,   1
     409.441,    37,  Arrival, after,   3,   0,   0,   1,   1
     419.938,    41,Finish(1),before,   2,   0,   0,   1,   1
     419.938,    41,Finish(1), after,   2,   0,   1,   0,   1
     422.866,    39,Finish(2),before,   1,   0,   1,   0,   1
     422.866,    39,Finish(2), after,   2,   0,   0,   0,   1
     441.012,    42,Finish(2),before,   1,   0,   0,   0,   1
     441.012,    42,Finish(2), after,   1,   0,   0,   0,   0
     455.875,    40,  Arrival,before,   0,   0,   0,   0,   0
     455.875,    40,  Arrival, after,   2,   0,   0,   1,   0
     456.855,    44,Finish(1),before,   1,   0,   0,   1,   0
     456.855,    44,Finish(1), after,   2,   0,   0,   0,   1
     470.063,    45,Finish(2),before,   1,   0,   0,   0,   1
     470.063,    45,Finish(2), after,   1,   0,   0,   0,   0
     481.386,    43,  Arrival,before,   0,   0,   0,   0,   0
     481.386,    43,  Arrival, after,   2,   0,   0,   1,   0
     512.154,    47,Finish(1),before,   1,   0,   0,   1,   0
     512.154,    47,Finish(1), after,   2,   0,   0,   0,   1
     521.991,    46,  Arrival,before,   1,   0,   0,   0,   1
     521.991,    46,  Arrival, after,   3,   0,   0,   1,   1
     529.738,    48,Finish(2),before,   2,   0,   0,   1,   1
     529.738,    48,Finish(2), after,   2,   0,   0,   1,   0
     532.349,    50,Finish(1),before,   1,   0,   0,   1,   0
     532.349,    50,Finish(1), after,   2,   0,   0,   0,   1
     543.838,    51,Finish(2),before,   1,   0,   0,   0,   1
     543.838,    51,Finish(2), after,   1,   0,   0,   0,   0
     579.527,    49,  Arrival,before,   0,   0,   0,   0,   0
     579.527,    49,  Arrival, after,   2,   0,   0,   1,   0
     592.898,    53,Finish(1),before,   1,   0,   0,   1,   0
     592.898,    53,Finish(1), after,   2,   0,   0,   0,   1
     607.676,    54,Finish(2),before,   1,   0,   0,   0,   1
     607.676,    54,Finish(2), after,   1,   0,   0,   0,   0
     615.861,    52,  Arrival,before,   0,   0,   0,   0,   0
     615.861,    52,  Arrival, after,   2,   0,   0,   1,   0
     627.334,    56,Finish(1),before,   1,   0,   0,   1,   0
     627.334,    56,Finish(1), after,   2,   0,   0,   0,   1
     642.546,    57,Finish(2),before,   1,   0,   0,   0,   1
     642.546,    57,Finish(2), after,   1,   0,   0,   0,   0
     669.346,    55,  Arrival,before,   0,   0,   0,   0,   0
     669.346,    55,  Arrival, after,   2,   0,   0,   1,   0
     672.996,    59,Finish(1),before,   1,   0,   0,   1,   0
     672.996,    59,Finish(1), after,   2,   0,   0,   0,   1
     687.498,    60,Finish(2),before,   1,   0,   0,   0,   1
     687.498,    60,Finish(2), after,   1,   0,   0,   0,   0
     695.640,    58,  Arrival,before,   0,   0,   0,   0,   0
     695.640,    58,  Arrival, after,   2,   0,   0,   1,   0
     701.211,    62,Finish(1),before,   1,   0,   0,   1,   0
     701.211,    62,Finish(1), after,   2,   0,   0,   0,   1
     720.215,    63,Finish(2),before,   1,   0,   0,   0,   1
     720.215,    63,Finish(2), after,   1,   0,   0,   0,   0
     731.753,    61,  Arrival,before,   0,   0,   0,   0,   0
     731.753,    61,  Arrival, after,   2,   0,   0,   1,   0
     734.594,    65,Finish(1),before,   1,   0,   0,   1,   0
     734.594,    65,Finish(1), after,   2,   0,   0,   0,   1
     753.613,    66,Finish(2),before,   1,   0,   0,   0,   1
     753.613,    66,Finish(2), after,   1,   0,   0,   0,   0
     776.879,    64,  Arrival,before,   0,   0,   0,   0,   0
     776.879,    64,  Arrival, after,   2,   0,   0,   1,   0
     779.363,    68,Finish(1),before,   1,   0,   0,   1,   0
     779.363,    68,Finish(1), after,   2,   0,   0,   0,   1
     792.771,    69,Finish(2),before,   1,   0,   0,   0,   1
     792.771,    69,Finish(2), after,   1,   0,   0,   0,   0
     820.877,    67,  Arrival,before,   0,   0,   0,   0,   0
     820.877,    67,  Arrival, after,   2,   0,   0,   1,   0
     829.557,    71,Finish(1),before,   1,   0,   0,   1,   0
     829.557,    71,Finish(1), after,   2,   0,   0,   0,   1
     850.603,    72,Finish(2),before,   1,   0,   0,   0,   1
     850.603,    72,Finish(2), after,   1,   0,   0,   0,   0
     858.945,    70,  Arrival,before,   0,   0,   0,   0,   0
     858.945,    70,  Arrival, after,   2,   0,   0,   1,   0
     861.658,    74,Finish(1),before,   1,   0,   0,   1,   0
     861.658,    74,Finish(1), after,   2,   0,   0,   0,   1
     876.901,    75,Finish(2),before,   1,   0,   0,   0,   1
     876.901,    75,Finish(2), after,   1,   0,   0,   0,   0
     895.405,    73,  Arrival,before,   0,   0,   0,   0,   0
     895.405,    73,  Arrival, after,   2,   0,   0,   1,   0
     896.518,    77,Finish(1),before,   1,   0,   0,   1,   0
     896.518,    77,Finish(1), after,   2,   0,   0,   0,   1
     911.036,    78,Finish(2),before,   1,   0,   0,   0,   1
     911.036,    78,Finish(2), after,   1,   0,   0,   0,   0
     946.141,    76,  Arrival,before,   0,   0,   0,   0,   0
     946.141,    76,  Arrival, after,   2,   0,   0,   1,   0
     955.245,    80,Finish(1),before,   1,   0,   0,   1,   0
     955.245,    80,Finish(1), after,   2,   0,   0,   0,   1
     972.916,    81,Finish(2),before,   1,   0,   0,   0,   1
     972.916,    81,Finish(2), after,   1,   0,   0,   0,   0
     997.365,    79,  Arrival,before,   0,   0,   0,   0,   0
     997.365,    79,  Arrival, after,   2,   0,   0,   1,   0
    1007.331,    83,Finish(1),before,   1,   0,   0,   1,   0
    1007.331,    83,Finish(1), after,   2,   0,   0,   0,   1
    1021.699,    84,Finish(2),before,   1,   0,   0,   0,   1
    1021.699,    84,Finish(2), after,   1,   0,   0,   0,   0
    1025.352,    82,  Arrival,before,   0,   0,   0,   0,   0
    1025.352,    82,  Arrival, after,   2,   0,   0,   1,   0
    1030.342,    86,Finish(1),before,   1,   0,   0,   1,   0
    1030.342,    86,Finish(1), after,   2,   0,   0,   0,   1
    1040.699,    87,Finish(2),before,   1,   0,   0,   0,   1
    1040.699,    87,Finish(2), after,   1,   0,   0,   0,   0
    1053.367,    85,  Arrival,before,   0,   0,   0,   0,   0
    1053.367,    85,  Arrival, after,   2,   0,   0,   1,   0
    1072.723,    89,Finish(1),before,   1,   0,   0,   1,   0
    1072.723,    89,Finish(1), after,   2,   0,   0,   0,   1
    1083.644,    90,Finish(2),before,   1,   0,   0,   0,   1
    1083.644,    90,Finish(2), after,   1,   0,   0,   0,   0
    1086.947,    88,  Arrival,before,   0,   0,   0,   0,   0
    1086.947,    88,  Arrival, after,   2,   0,   0,   1,   0
    1090.401,    92,Finish(1),before,   1,   0,   0,   1,   0
    1090.401,    92,Finish(1), after,   2,   0,   0,   0,   1
    1110.065,    93,Finish(2),before,   1,   0,   0,   0,   1
    1110.065,    93,Finish(2), after,   1,   0,   0,   0,   0
    1142.310,    91,  Arrival,before,   0,   0,   0,   0,   0
    1142.310,    91,  Arrival, after,   2,   0,   0,   1,   0
    1145.885,    95,Finish(1),before,   1,   0,   0,   1,   0
    1145.885,    95,Finish(1), after,   2,   0,   0,   0,   1
    1166.404,    96,Finish(2),before,   1,   0,   0,   0,   1
    1166.404,    96,Finish(2), after,   1,   0,   0,   0,   0
    1199.918,    94,  Arrival,before,   0,   0,   0,   0,   0
    1199.918,    94,  Arrival, after,   2,   0,   0,   1,   0
    1227.052,    97,  Arrival,before,   1,   0,   0,   1,   0
    1227.052,    97,  Arrival, after,   2,   1,   0,   1,   0
    1238.835,    98,Finish(1),before,   1,   1,   0,   1,   0
    1238.835,    98,Finish(1), after,   3,   0,   0,   1,   1
    1245.146,   100,Finish(1),before,   2,   0,   0,   1,   1
    1245.146,   100,Finish(1), after,   2,   0,   1,   0,   1
    1247.966,    99,  Arrival,before,   1,   0,   1,   0,   1
    1247.966,    99,  Arrival, after,   3,   0,   1,   1,   1
    1256.575,   101,Finish(2),before,   2,   0,   1,   1,   1
    1256.575,   101,Finish(2), after,   3,   0,   0,   1,   1
    1265.679,   103,Finish(1),before,   2,   0,   0,   1,   1
    1265.679,   103,Finish(1), after,   2,   0,   1,   0,   1
    1275.839,   104,Finish(2),before,   1,   0,   1,   0,   1
    1275.839,   104,Finish(2), after,   2,   0,   0,   0,   1
    1289.609,   102,  Arrival,before,   1,   0,   0,   0,   1
    1289.609,   102,  Arrival, after,   3,   0,   0,   1,   1
    1294.744,   105,Finish(2),before,   2,   0,   0,   1,   1
    1294.744,   105,Finish(2), after,   2,   0,   0,   1,   0
    1295.639,   107,Finish(1),before,   1,   0,   0,   1,   0
    1295.639,   107,Finish(1), after,   2,   0,   0,   0,   1
    1309.734,   108,Finish(2),before,   1,   0,   0,   0,   1
    1309.734,   108,Finish(2), after,   1,   0,   0,   0,   0
    1328.695,   106,  Arrival,before,   0,   0,   0,   0,   0
    1328.695,   106,  Arrival, after,   2,   0,   0,   1,   0
    1357.130,   110,Finish(1),before,   1,   0,   0,   1,   0
    1357.130,   110,Finish(1), after,   2,   0,   0,   0,   1
    1371.886,   111,Finish(2),before,   1,   0,   0,   0,   1
    1371.886,   111,Finish(2), after,   1,   0,   0,   0,   0
    1375.446,   109,  Arrival,before,   0,   0,   0,   0,   0
    1375.446,   109,  Arrival, after,   2,   0,   0,   1,   0
    1377.762,   113,Finish(1),before,   1,   0,   0,   1,   0
    1377.762,   113,Finish(1), after,   2,   0,   0,   0,   1
    1391.204,   114,Finish(2),before,   1,   0,   0,   0,   1
    1391.204,   114,Finish(2), after,   1,   0,   0,   0,   0
    1425.333,   112,  Arrival,before,   0,   0,   0,   0,   0
    1425.333,   112,  Arrival, after,   2,   0,   0,   1,   0
    1426.412,   116,Finish(1),before,   1,   0,   0,   1,   0
    1426.412,   116,Finish(1), after,   2,   0,   0,   0,   1
    1440.753,   117,Finish(2),before,   1,   0,   0,   0,   1
    1440.753,   117,Finish(2), after,   1,   0,   0,   0,   0
    1478.697,   115,  Arrival,before,   0,   0,   0,   0,   0
    1478.697,   115,  Arrival, after,   2,   0,   0,   1,   0
    1484.968,   119,Finish(1),before,   1,   0,   0,   1,   0
    1484.968,   119,Finish(1), after,   2,   0,   0,   0,   1
    1492.523,   118,  Arrival,before,   1,   0,   0,   0,   1
    1492.523,   118,  Arrival, after,   3,   0,   0,   1,   1
    1502.814,   120,Finish(2),before,   2,   0,   0,   1,   1
    1502.814,   120,Finish(2), after,   2,   0,   0,   1,   0
    1509.837,   121,  Arrival,before,   1,   0,   0,   1,   0
    1509.837,   121,  Arrival, after,   2,   1,   0,   1,   0
    1517.081,   122,Finish(1),before,   1,   1,   0,   1,   0
    1517.081,   122,Finish(1), after,   3,   0,   0,   1,   1
    1525.902,   125,Finish(2),before,   2,   0,   0,   1,   1
    1525.902,   125,Finish(2), after,   2,   0,   0,   1,   0
    1533.728,   124,Finish(1),before,   1,   0,   0,   1,   0
    1533.728,   124,Finish(1), after,   2,   0,   0,   0,   1
    1546.407,   123,  Arrival,before,   1,   0,   0,   0,   1
    1546.407,   123,  Arrival, after,   3,   0,   0,   1,   1
    1547.628,   126,Finish(2),before,   2,   0,   0,   1,   1
    1547.628,   126,Finish(2), after,   2,   0,   0,   1,   0
    1551.155,   128,Finish(1),before,   1,   0,   0,   1,   0
    1551.155,   128,Finish(1), after,   2,   0,   0,   0,   1
    1567.539,   129,Finish(2),before,   1,   0,   0,   0,   1
    1567.539,   129,Finish(2), after,   1,   0,   0,   0,   0
    1590.483,   127,  Arrival,before,   0,   0,   0,   0,   0
    1590.483,   127,  Arrival, after,   2,   0,   0,   1,   0
    1606.280,   131,Finish(1),before,   1,   0,   0,   1,   0
    1606.280,   131,Finish(1), after,   2,   0,   0,   0,   1
    1607.602,   130,  Arrival,before,   1,   0,   0,   0,   1
    1607.602,   130,  Arrival, after,   3,   0,   0,   1,   1
    1609.520,   134,Finish(1),before,   2,   0,   0,   1,   1
    1609.520,   134,Finish(1), after,   2,   0,   1,   0,   1
    1621.785,   132,Finish(2),before,   1,   0,   1,   0,   1
    1621.785,   132,Finish(2), after,   2,   0,   0,   0,   1
    1638.667,   135,Finish(2),before,   1,   0,   0,   0,   1
    1638.667,   135,Finish(2), after,   1,   0,   0,   0,   0
    1647.041,   133,  Arrival,before,   0,   0,   0,   0,   0
    1647.041,   133,  Arrival, after,   2,   0,   0,   1,   0
    1660.267,   137,Finish(1),before,   1,   0,   0,   1,   0
    1660.267,   137,Finish(1), after,   2,   0,   0,   0,   1
    1676.960,   138,Finish(2),before,   1,   0,   0,   0,   1
    1676.960,   138,Finish(2), after,   1,   0,   0,   0,   0
    1684.192,   136,  Arrival,before,   0,   0,   0,   0,   0
    1684.192,   136,  Arrival, after,   2,   0,   0,   1,   0
    1693.212,   140,Finish(1),before,   1,   0,   0,   1,   0
    1693.212,   140,Finish(1), after,   2,   0,   0,   0,   1
    1708.882,   141,Finish(2),before,   1,   0,   0,   0,   1
    1708.882,   141,Finish(2), after,   1,   0,   0,   0,   0
    1737.547,   139,  Arrival,before,   0,   0,   0,   0,   0
    1737.547,   139,  Arrival, after,   2,   0,   0,   1,   0
    1752.644,   143,Finish(1),before,   1,   0,   0,   1,   0
    1752.644,   143,Finish(1), after,   2,   0,   0,   0,   1
    1755.267,   142,  Arrival,before,   1,   0,   0,   0,   1
    1755.267,   142,  Arrival, after,   3,   0,   0,   1,   1
    1768.020,   144,Finish(2),before,   2,   0,   0,   1,   1
    1768.020,   144,Finish(2), after,   2,   0,   0,   1,   0
    1770.831,   146,Finish(1),before,   1,   0,   0,   1,   0
    1770.831,   146,Finish(1), after,   2,   0,   0,   0,   1
    1785.872,   147,Finish(2),before,   1,   0,   0,   0,   1
    1785.872,   147,Finish(2), after,   1,   0,   0,   0,   0
    1811.892,   145,  Arrival,before,   0,   0,   0,   0,   0
    1811.892,   145,  Arrival, after,   2,   0,   0,   1,   0
    1813.910,   149,Finish(1),before,   1,   0,   0,   1,   0
    1813.910,   149,Finish(1), after,   2,   0,   0,   0,   1
    1830.171,   150,Finish(2),before,   1,   0,   0,   0,   1
    1830.171,   150,Finish(2), after,   1,   0,   0,   0,   0
    1868.242,   148,  Arrival,before,   0,   0,   0,   0,   0
    1868.242,   148,  Arrival, after,   2,   0,   0,   1,   0
    1896.275,   152,Finish(1),before,   1,   0,   0,   1,   0
    1896.275,   152,Finish(1), after,   2,   0,   0,   0,   1
    1907.782,   153,Finish(2),before,   1,   0,   0,   0,   1
    1907.782,   153,Finish(2), after,   1,   0,   0,   0,   0
    1916.160,   151,  Arrival,before,   0,   0,   0,   0,   0
    1916.160,   151,  Arrival, after,   2,   0,   0,   1,   0
    1937.259,   155,Finish(1),before,   1,   0,   0,   1,   0
    1937.259,   155,Finish(1), after,   2,   0,   0,   0,   1
    1952.921,   156,Finish(2),before,   1,   0,   0,   0,   1
    1952.921,   156,Finish(2), after,   1,   0,   0,   0,   0
    1968.570,   154,  Arrival,before,   0,   0,   0,   0,   0
    1968.570,   154,  Arrival, after,   2,   0,   0,   1,   0
    1984.418,   157,  Arrival,before,   1,   0,   0,   1,   0
    1984.418,   157,  Arrival, after,   2,   1,   0,   1,   0
    2000.430,   158,Finish(1),before,   1,   1,   0,   1,   0
    2000.430,   158,Finish(1), after,   3,   0,   0,   1,   1
    2006.106,   160,Finish(1),before,   2,   0,   0,   1,   1
    2006.106,   160,Finish(1), after,   2,   0,   1,   0,   1
    2008.884,   161,Finish(2),before,   1,   0,   1,   0,   1
    2008.884,   161,Finish(2), after,   2,   0,   0,   0,   1
    2022.311,   159,  Arrival,before,   1,   0,   0,   0,   1
    2022.311,   159,  Arrival, after,   3,   0,   0,   1,   1
    2025.199,   162,Finish(2),before,   2,   0,   0,   1,   1
    2025.199,   162,Finish(2), after,   2,   0,   0,   1,   0
    2029.470,   164,Finish(1),before,   1,   0,   0,   1,   0
    2029.470,   164,Finish(1), after,   2,   0,   0,   0,   1
    2044.639,   165,Finish(2),before,   1,   0,   0,   0,   1
    2044.639,   165,Finish(2), after,   1,   0,   0,   0,   0
    2061.892,   163,  Arrival,before,   0,   0,   0,   0,   0
    2061.892,   163,  Arrival, after,   2,   0,   0,   1,   0
    2072.044,   167,Finish(1),before,   1,   0,   0,   1,   0
    2072.044,   167,Finish(1), after,   2,   0,   0,   0,   1
    2087.732,   168,Finish(2),before,   1,   0,   0,   0,   1
    2087.732,   168,Finish(2), after,   1,   0,   0,   0,   0
    2098.443,   166,  Arrival,before,   0,   0,   0,   0,   0
    2098.443,   166,  Arrival, after,   2,   0,   0,   1,   0
    2102.314,   170,Finish(1),before,   1,   0,   0,   1,   0
    2102.314,   170,Finish(1), after,   2,   0,   0,   0,   1
    2118.893,   171,Finish(2),before,   1,   0,   0,   0,   1
    2118.893,   171,Finish(2), after,   1,   0,   0,   0,   0
    2144.827,   169,  Arrival,before,   0,   0,   0,   0,   0
    2144.827,   169,  Arrival, after,   2,   0,   0,   1,   0
    2180.009,   173,Finish(1),before,   1,   0,   0,   1,   0
    2180.009,   173,Finish(1), after,   2,   0,   0,   0,   1
    2187.839,   172,  Arrival,before,   1,   0,   0,   0,   1
    2187.839,   172,  Arrival, after,   3,   0,   0,   1,   1
    2190.857,   176,Finish(1),before,   2,   0,   0,   1,   1
    2190.857,   176,Finish(1), after,   2,   0,   1,   0,   1
    2191.713,   174,Finish(2),before,   1,   0,   1,   0,   1
    2191.713,   174,Finish(2), after,   2,   0,   0,   0,   1
    2200.746,   175,  Arrival,before,   1,   0,   0,   0,   1
    2200.746,   175,  Arrival, after,   3,   0,   0,   1,   1
    2211.761,   177,Finish(2),before,   2,   0,   0,   1,   1
    2211.761,   177,Finish(2), after,   2,   0,   0,   1,   0
    2218.843,   179,Finish(1),before,   1,   0,   0,   1,   0
    2218.843,   179,Finish(1), after,   2,   0,   0,   0,   1
    2233.890,   180,Finish(2),before,   1,   0,   0,   0,   1
    2233.890,   180,Finish(2), after,   1,   0,   0,   0,   0
    2250.221,   178,  Arrival,before,   0,   0,   0,   0,   0
    2250.221,   178,  Arrival, after,   2,   0,   0,   1,   0
    2283.347,   181,  Arrival,before,   1,   0,   0,   1,   0
    2283.347,   181,  Arrival, after,   2,   1,   0,   1,   0
    2290.106,   182,Finish(1),before,   1,   1,   0,   1,   0
    2290.106,   182,Finish(1), after,   3,   0,   0,   1,   1
    2302.228,   184,Finish(1),before,   2,   0,   0,   1,   1
    2302.228,   184,Finish(1), after,   2,   0,   1,   0,   1
    2307.653,   185,Finish(2),before,   1,   0,   1,   0,   1
    2307.653,   185,Finish(2), after,   2,   0,   0,   0,   1
    2322.845,   186,Finish(2),before,   1,   0,   0,   0,   1
    2322.845,   186,Finish(2), after,   1,   0,   0,   0,   0
    2330.387,   183,  Arrival,before,   0,   0,   0,   0,   0
    2330.387,   183,  Arrival, after,   2,   0,   0,   1,   0
    2334.516,   188,Finish(1),before,   1,   0,   0,   1,   0
    2334.516,   188,Finish(1), after,   2,   0,   0,   0,   1
    2350.598,   189,Finish(2),before,   1,   0,   0,   0,   1
    2350.598,   189,Finish(2), after,   1,   0,   0,   0,   0
    2385.307,   187,  Arrival,before,   0,   0,   0,   0,   0
    2385.307,   187,  Arrival, after,   2,   0,   0,   1,   0
    2391.254,   191,Finish(1),before,   1,   0,   0,   1,   0
    2391.254,   191,Finish(1), after,   2,   0,   0,   0,   1
    2407.599,   192,Finish(2),before,   1,   0,   0,   0,   1
    2407.599,   192,Finish(2), after,   1,   0,   0,   0,   0
    2416.755,   190,  Arrival,before,   0,   0,   0,   0,   0
    2416.755,   190,  Arrival, after,   2,   0,   0,   1,   0
    2427.735,   194,Finish(1),before,   1,   0,   0,   1,   0
    2427.735,   194,Finish(1), after,   2,   0,   0,   0,   1
    2438.700,   193,  Arrival,before,   1,   0,   0,   0,   1
    2438.700,   193,  Arrival, after,   3,   0,   0,   1,   1
    2441.682,   195,Finish(2),before,   2,   0,   0,   1,   1
    2441.682,   195,Finish(2), after,   2,   0,   0,   1,   0
    2452.296,   197,Finish(1),before,   1,   0,   0,   1,   0
    2452.296,   197,Finish(1), after,   2,   0,   0,   0,   1
    2470.093,   198,Finish(2),before,   1,   0,   0,   0,   1
    2470.093,   198,Finish(2), after,   1,   0,   0,   0,   0
    2491.567,   196,  Arrival,before,   0,   0,   0,   0,   0
    2491.567,   196,  Arrival, after,   2,   0,   0,   1,   0
    2512.992,   200,Finish(1),before,   1,   0,   0,   1,   0
    2512.992,   200,Finish(1), after,   2,   0,   0,   0,   1
    2528.856,   201,Finish(2),before,   1,   0,   0,   0,   1
    2528.856,   201,Finish(2), after,   1,   0,   0,   0,   0
    2529.705,   199,  Arrival,before,   0,   0,   0,   0,   0
    2529.705,   199,  Arrival, after,   2,   0,   0,   1,   0
    2539.063,   203,Finish(1),before,   1,   0,   0,   1,   0
    2539.063,   203,Finish(1), after,   2,   0,   0,   0,   1
    2552.705,   204,Finish(2),before,   1,   0,   0,   0,   1
    2552.705,   204,Finish(2), after,   1,   0,   0,   0,   0
    2584.063,   202,  Arrival,before,   0,   0,   0,   0,   0
    2584.063,   202,  Arrival, after,   2,   0,   0,   1,   0
    2590.904,   206,Finish(1),before,   1,   0,   0,   1,   0
    2590.904,   206,Finish(1), after,   2,   0,   0,   0,   1
    2607.741,   207,Finish(2),before,   1,   0,   0,   0,   1
    2607.741,   207,Finish(2), after,   1,   0,   0,   0,   0
    2629.464,   205,  Arrival,before,   0,   0,   0,   0,   0
    2629.464,   205,  Arrival, after,   2,   0,   0,   1,   0
    2633.672,   209,Finish(1),before,   1,   0,   0,   1,   0
    2633.672,   209,Finish(1), after,   2,   0,   0,   0,   1
    2648.487,   210,Finish(2),before,   1,   0,   0,   0,   1
    2648.487,   210,Finish(2), after,   1,   0,   0,   0,   0
    2679.116,   208,  Arrival,before,   0,   0,   0,   0,   0
    2679.116,   208,  Arrival, after,   2,   0,   0,   1,   0
    2686.036,   212,Finish(1),before,   1,   0,   0,   1,   0
    2686.036,   212,Finish(1), after,   2,   0,   0,   0,   1
    2700.222,   213,Finish(2),before,   1,   0,   0,   0,   1
    2700.222,   213,Finish(2), after,   1,   0,   0,   0,   0
    2737.919,   211,  Arrival,before,   0,   0,   0,   0,   0
    2737.919,   211,  Arrival, after,   2,   0,   0,   1,   0
    2759.774,   215,Finish(1),before,   1,   0,   0,   1,   0
    2759.774,   215,Finish(1), after,   2,   0,   0,   0,   1
