# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:37
# parameter: seed = 1896489
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,11.085321138885453,24.977136875283197
2,58.821187480813364,58.821187480813364,67.3843623291804,80.31989941385059
3,99.66651693496063,99.66651693496063,105.84092192572602,122.34576081033322
4,127.67384596803026,127.67384596803026,135.14742503583105,151.023574960369
5,156.2242083095631,156.2242083095631,168.1747638729542,188.94888253075038
6,190.99701105560717,190.99701105560717,191.33931242602821,208.6415059145214
7,228.98289768003832,228.98289768003832,239.29829997066093,259.2167313510515
8,240.43360180898293,240.43360180898293,264.72829384608445,277.77206222222514
9,284.0500390587163,284.0500390587163,297.20575120606895,317.52522587639635
10,323.3491073093026,323.3491073093026,329.94184406576034,338.68354744852394
11,376.2573416689424,376.2573416689424,376.53286568313814,395.65946307837345
12,398.2206734175125,398.2206734175125,407.57945101782656,431.08763929246885
13,439.7137590579404,439.7137590579404,458.0205418997235,473.766438470763
14,492.37554132966085,492.37554132966085,513.9215124963437,529.4873755473353
15,506.1167073706132,513.9215124963437,529.4873755473353,546.4136965871952
16,517.948772124141,523.0528399454178,546.4136965871952,562.5539328690929
17,561.0873411203002,561.0873411203002,569.0747984545343,586.544421610745
18,573.8227211320026,573.8227211320026,613.0634234550093,632.6861987762467
19,591.731725622164,613.0634234550093,632.6861987762467,648.0927387041021
20,647.5685727740853,647.5685727740853,656.2367842366358,671.0585784544929
21,687.8881672391702,687.8881672391702,721.6607443141529,737.7226817407746
22,701.0972595546725,721.6607443141529,773.95379995015,793.3347152138982
23,727.3178162924587,773.95379995015,808.0271298046462,822.9161723541577
24,746.9817282165512,808.0271298046462,822.9161723541577,837.5957034471406
25,798.8441675991508,809.3134673523932,837.5957034471406,853.0836059997008
26,810.9666698105482,812.2310623059707,853.0836059997008,869.9959493394363
27,828.9949329316851,828.9949329316851,869.9959493394363,886.0869467378028
28,883.2732673799906,883.2732673799906,886.7366213644958,901.7235296249022
29,911.5893823972444,911.5893823972444,913.0251242236001,928.2855469708257
30,966.8490821650341,966.8490821650341,967.3843290037004,980.5244832485243
31,1011.7827203099122,1011.7827203099122,1012.1902297137344,1031.5959093151378
32,1034.0341101948097,1034.0341101948097,1039.0391876824838,1054.0951778147542
33,1076.1908241491033,1076.1908241491033,1080.0686739548887,1097.5195012586264
34,1106.2142196248465,1106.2142196248465,1143.2912255140411,1159.9548111809413
35,1162.6468596646096,1162.6468596646096,1176.2057803359485,1189.923469149293
36,1201.2485148055907,1201.2485148055907,1202.5190010535364,1221.1660707947658
37,1255.572382983695,1255.572382983695,1268.2946276065168,1279.6334737673587
38,1282.7599958811693,1282.7599958811693,1291.437786214205,1304.2485460981864
39,1339.1624681527323,1339.1624681527323,1339.970609231884,1351.6694766399614
40,1387.9686508400785,1387.9686508400785,1389.744804768699,1409.2786172605884
41,1425.4799001705155,1425.4799001705155,1425.9144496331405,1444.1090748573918
42,1439.8598171526394,1439.8598171526394,1444.1090748573918,1460.302869627476
43,1475.645250683459,1475.645250683459,1498.4070610793206,1518.5882707651167
44,1492.2507542745636,1498.4070610793206,1526.9372508826586,1539.2756587093277
45,1506.9394038899213,1526.9372508826586,1539.2756587093277,1556.2877873083114
46,1540.3706477142066,1540.3706477142066,1556.2877873083114,1573.748096631893
47,1557.9267038779662,1557.9267038779662,1573.748096631893,1586.3606137296863
48,1608.7939153899997,1608.7939153899997,1615.7589725073094,1631.3180096676667
49,1624.6535185221264,1624.6535185221264,1657.250772550085,1677.4098673741787
50,1646.6411472698264,1657.250772550085,1677.4098673741787,1691.4684234449905
51,1688.3187732768706,1688.3187732768706,1691.4684234449905,1708.3101522548297
52,1732.0706653053842,1732.0706653053842,1732.4705975888485,1745.8747001040238
53,1745.500908620382,1745.500908620382,1751.2249965993433,1761.9235996818072
54,1799.5764589633159,1799.5764589633159,1802.8912641717222,1822.4333993092735
55,1825.506231290469,1825.506231290469,1839.8066098604804,1853.7953326635998
56,1870.1530063759487,1870.1530063759487,1884.7505989596941,1897.036467873811
57,1910.3988757309621,1910.3988757309621,1911.3572629327718,1924.87895273073
58,1963.1372345573868,1963.1372345573868,1980.230524283243,1992.9941286934713
59,2008.2498898645488,2008.2498898645488,2019.6477930943724,2035.979289282494
60,2061.83571908734,2061.83571908734,2064.6847691422727,2079.3999315784567
61,2100.8081608430466,2100.8081608430466,2106.1205649527715,2121.293580365262
62,2112.79742607278,2112.79742607278,2126.747318656347,2145.050506369302
63,2152.210073465923,2152.210073465923,2177.327096721415,2196.4817689579
64,2203.191334845572,2203.191334845572,2205.1976436469345,2218.8506928006072
65,2240.154789601946,2240.154789601946,2281.1329908447515,2299.253876047151
66,2262.230997215193,2281.1329908447515,2299.253876047151,2317.990709565585
67,2280.288893821108,2288.0852587238323,2317.990709565585,2334.2672256738165
68,2307.3183722169615,2307.3183722169615,2334.2672256738165,2352.358537541723
