# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896546
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,4.390713908081099,22.749289194972167
2,22.216214876265017,22.216214876265017,32.017854237093424,54.754607745687906
3,74.19145418953825,74.19145418953825,98.65350331511772,113.79857845546555
4,93.4404291256065,98.65350331511772,139.43033216711044,153.00909499911245
5,109.37803865497673,139.43033216711044,153.00909499911245,167.89734349351457
6,134.63420968535974,148.05001391935917,167.89734349351457,183.75802365264732
7,166.04801205189025,166.04801205189025,183.75802365264732,198.95521398529644
8,194.71916444768385,194.71916444768385,204.96113256929007,222.36589030697235
9,228.86584989384713,228.86584989384713,232.39851785963288,247.2291128129547
10,242.4710859596996,242.4710859596996,264.765488569469,285.19032288692665
11,275.4343497668309,275.4343497668309,285.19032288692665,301.827244463493
12,327.3412171426269,327.3412171426269,335.3512927127666,354.01113503631734
13,358.96312242897505,358.96312242897505,359.0920273769734,376.4504261910218
14,396.22051396802306,396.22051396802306,401.5316243931171,424.427740886843
15,432.7826554198408,432.7826554198408,439.1886784741212,456.9186314327308
16,456.67243798425784,456.67243798425784,462.72718626158735,475.63426526422904
17,495.2868026006356,495.2868026006356,496.10034186115536,510.9171115270675
18,511.19301109130436,511.19301109130436,515.0904415015556,532.0782118929043
19,530.3700857781402,530.3700857781402,534.6650418735794,550.0331643819594
20,543.678286250265,543.678286250265,554.1009856649509,568.9390246682332
21,598.6815534785709,598.6815534785709,625.5991279597935,640.5721741074593
22,623.8677212897519,625.5991279597935,640.5721741074593,659.2499501148511
23,649.803404091634,649.803404091634,661.9238195371454,677.7829624537992
24,680.3788335324673,680.3788335324673,705.4740216905836,722.234680902401
25,727.6471438185343,727.6471438185343,731.7190849843228,744.4572191459321
26,744.7452128157374,744.7452128157374,754.0030774523627,768.5752979032262
27,758.8595594671496,758.8595594671496,777.5685637199098,795.8406478106201
28,771.653492735561,777.5685637199098,817.1999958725419,827.5581070448811
29,829.466517088903,829.466517088903,835.6593573548213,850.454320545102
30,862.6512466566925,862.6512466566925,869.0844786839041,883.7447781117919
31,911.5080439951091,911.5080439951091,932.5119451923379,950.8419218857109
32,946.729499535115,946.729499535115,954.0816085759549,967.4366042970689
33,1001.9575729315227,1001.9575729315227,1006.0605073952497,1021.4373447725874
34,1048.1673866993483,1048.1673866993483,1053.61211708236,1071.5567335324135
35,1078.7099881496451,1078.7099881496451,1080.5901328485354,1092.0154774572225
36,1107.957419760437,1107.957419760437,1113.000095191099,1130.0049035112809
37,1156.9430065826393,1156.9430065826393,1157.7244264666497,1171.9456346190361
38,1198.7195801329067,1198.7195801329067,1203.1428536579142,1213.978874592429
39,1257.561471099337,1257.561471099337,1268.32583771707,1284.122087503521
40,1277.4281858657762,1277.4281858657762,1284.2998353324672,1299.8683069301414
41,1292.8440632688769,1292.8440632688769,1299.8683069301414,1318.4590326458451
42,1307.374625248122,1307.374625248122,1318.4590326458451,1332.848084999279
43,1334.3817537947648,1334.3817537947648,1336.3605314664082,1353.036735669533
44,1383.0954907895898,1383.0954907895898,1390.5193851217443,1408.9595533155996
45,1410.720531297712,1410.720531297712,1415.4132094393294,1426.5881608531945
46,1431.9557725390193,1431.9557725390193,1432.472108944942,1453.776278465663
47,1461.8355656363087,1461.8355656363087,1468.5675193571801,1484.1536627814555
48,1495.4019866251444,1495.4019866251444,1504.419361257829,1516.647927974863
49,1532.6303582093922,1532.6303582093922,1532.9848392139359,1549.9297724232583
50,1562.5148481286615,1562.5148481286615,1577.3596273304836,1593.6663742293345
51,1610.7839095897511,1610.7839095897511,1612.291129574158,1632.474251777059
52,1633.3806656988968,1633.3806656988968,1641.2886604970658,1655.3084839015082
53,1674.974078134456,1674.974078134456,1675.3204423186232,1691.046629622612
54,1713.646748211704,1713.646748211704,1748.9063316988095,1761.430037652841
55,1751.9190233563115,1751.9190233563115,1761.430037652841,1773.4746748450402
56,1770.0729535650755,1770.0729535650755,1790.1775660551941,1802.4148450284883
57,1828.34535194361,1828.34535194361,1832.518465347051,1847.4877954095562
58,1841.1753322034533,1841.1753322034533,1847.4877954095562,1863.3674495696573
59,1882.2514982083294,1882.2514982083294,1897.4045332561564,1912.9917376547285
60,1920.1813965083634,1920.1813965083634,1925.0414665365327,1936.537741079817
61,1959.0641454021693,1959.0641454021693,1964.8705822578356,1984.3777462939188
62,1990.9094785869943,1990.9094785869943,1996.5506217309041,2011.2323563124494
63,2021.05229744742,2021.05229744742,2038.8869089123625,2054.7174798451115
64,2067.151755332717,2067.151755332717,2068.843169199901,2084.0427376325565
65,2096.383214692819,2096.383214692819,2103.9617203739504,2111.669964495905
