time,total_ships,harbour_ships
80,1.25,0.125
160,0.8571428571428571,0.0
240,0.7142857142857143,0.0
320,1.0,0.0
400,1.0,0.125
480,1.1428571428571428,0.14285714285714285
560,0.6666666666666666,0.0
640,0.5,0.0
720,0.7142857142857143,0.0
800,1.6,0.3
880,1.1666666666666667,0.0
960,1.7777777777777777,0.1111111111111111
1040,0.6666666666666666,0.0
1120,1.0,0.0
1200,0.8333333333333334,0.16666666666666666
1280,1.2222222222222223,0.1111111111111111
1360,0.8,0.0
1440,1.0,0.0
1520,0.8571428571428571,0.0
1600,1.1428571428571428,0.14285714285714285
1680,0.6,0.0
1760,0.75,0.0
1840,1.25,0.125
1920,1.0,0.0
2000,0.5,0.0
2080,0.75,0.0
2160,1.2222222222222223,0.1111111111111111
2240,0.7142857142857143,0.0
2320,0.5714285714285714,0.0
2400,0.8,0.0
2480,1.0,0.14285714285714285
2560,0.75,0.0
2640,0.6666666666666666,0.0
2720,0.6,0.0
2800,1.1428571428571428,0.14285714285714285
2880,1.0,0.125
2960,0.7142857142857143,0.0
3040,0.6666666666666666,0.0
3120,1.1428571428571428,0.14285714285714285
3200,0.625,0.0
3280,1.0,0.0
3360,0.5,0.0
3440,0.75,0.0
3520,1.5555555555555556,0.2222222222222222
3600,1.1428571428571428,0.14285714285714285
3680,1.0,0.0
3760,1.3333333333333333,0.2222222222222222
3840,0.6,0.0
3920,1.375,0.125
4000,0.8,0.0
4080,1.3333333333333333,0.16666666666666666
4160,0.6,0.0
4240,0.6,0.0
4320,1.1111111111111112,0.0
4400,2.0,0.4
4480,1.4,0.3
4560,0.6666666666666666,0.0
4640,0.8,0.0
4720,0.6,0.0
4800,0.7142857142857143,0.0
4880,1.0,0.0
4960,1.6666666666666667,0.3333333333333333
5040,1.0,0.125
5120,0.875,0.0
5200,0.6666666666666666,0.0
5280,2.4444444444444446,0.2222222222222222
5360,1.125,0.125
5440,1.125,0.125
5520,1.25,0.125
5600,0.7142857142857143,0.0
5680,0.6666666666666666,0.0
5760,1.2857142857142858,0.0
5840,1.875,0.25
5920,2.1,0.8
6000,1.2222222222222223,0.1111111111111111
6080,0.5714285714285714,0.0
6160,0.6666666666666666,0.0
6240,1.25,0.125
6320,0.5,0.0
6400,1.3333333333333333,0.16666666666666666
6480,1.5714285714285714,0.14285714285714285
6560,0.6,0.0
6640,1.25,0.125
6720,0.5714285714285714,0.0
6800,1.4,0.2
6880,1.0,0.0
6960,1.1,0.0
7040,0.6,0.0
7120,0.6,0.0
7200,0.75,0.0
7280,1.8,0.0
7360,1.9,0.2
7440,1.2857142857142858,0.14285714285714285
7520,1.1666666666666667,0.0
7600,1.0,0.0
7680,0.6,0.0
7760,0.6,0.0
7840,1.1428571428571428,0.14285714285714285
7920,1.0,0.0
8000,0.6,0.0
8080,1.3846153846153846,0.07692307692307693
8160,1.4,0.2
8240,1.7,0.3
8320,1.0,0.1111111111111111
8400,0.75,0.0
8480,0.8571428571428571,0.0
8560,1.3333333333333333,0.16666666666666666
8640,1.6,0.1
8720,1.0,0.125
8800,0.8,0.0
8880,1.0,0.1111111111111111
8960,0.5,0.0
9040,0.8888888888888888,0.0
9120,0.6666666666666666,0.0
9200,2.0,0.42857142857142855
9280,1.5,0.2
9360,0.5714285714285714,0.0
9440,0.75,0.0
9520,1.3333333333333333,0.0
9600,3.125,0.375
9680,1.7777777777777777,0.6666666666666666
9760,1.375,0.125
