time,total_ships,harbour_ships
80,0.7,0.0
160,0.625,0.0
240,1.125,0.125
320,0.6,0.0
400,1.4444444444444444,0.2222222222222222
480,1.8,0.2
560,1.0,0.0
640,1.75,0.25
720,1.2857142857142858,0.14285714285714285
800,0.7142857142857143,0.0
880,0.6,0.0
960,0.8,0.0
1040,0.5,0.0
1120,0.75,0.0
1200,0.6,0.0
1280,1.4,0.2
1360,1.5,0.25
1440,0.9090909090909091,0.09090909090909091
1520,0.6666666666666666,0.0
1600,0.8,0.0
1680,1.4,0.2
1760,1.6,0.2
1840,1.0,0.0
1920,1.0,0.0
2000,1.0,0.0
2080,0.6666666666666666,0.0
2160,0.6,0.0
2240,1.25,0.125
2320,0.8571428571428571,0.0
2400,1.125,0.125
2480,1.3333333333333333,0.1111111111111111
2560,0.6,0.0
2640,0.6666666666666666,0.0
2720,1.0,0.125
2800,1.1428571428571428,0.0
2880,1.2,0.2
2960,0.6666666666666666,0.0
3040,0.6666666666666666,0.0
3120,0.6666666666666666,0.0
3200,0.7142857142857143,0.0
3280,1.0,0.0
3360,1.3333333333333333,0.16666666666666666
3440,0.6666666666666666,0.0
3520,1.1666666666666667,0.16666666666666666
3600,2.5,0.0
3680,1.3636363636363635,0.18181818181818182
3760,1.0,0.0
3840,0.5714285714285714,0.0
3920,1.0,0.0
4000,1.125,0.0
4080,0.8888888888888888,0.0
4160,0.6,0.0
4240,1.4,0.0
4320,1.0,0.0
4400,1.0,0.0
4480,0.6666666666666666,0.0
4560,0.6666666666666666,0.0
4640,1.0,0.0
4720,1.125,0.125
4800,1.0,0.0
4880,1.1428571428571428,0.0
4960,0.75,0.0
5040,0.6,0.0
5120,1.25,0.125
5200,0.8571428571428571,0.0
5280,0.75,0.0
5360,0.6666666666666666,0.0
5440,0.5,0.0
5520,1.2857142857142858,0.14285714285714285
5600,1.6666666666666667,0.2222222222222222
5680,1.4545454545454546,0.18181818181818182
5760,1.125,0.125
5840,0.8888888888888888,0.0
5920,1.0,0.0
6000,1.0,0.0
6080,0.5714285714285714,0.0
6160,1.4285714285714286,0.0
6240,1.4285714285714286,0.14285714285714285
6320,0.5714285714285714,0.0
6400,0.8,0.0
6480,0.5714285714285714,0.0
6560,2.3333333333333335,0.5555555555555556
6640,1.8571428571428572,0.07142857142857142
6720,2.0,0.5
6800,0.5,0.0
6880,1.3333333333333333,0.0
6960,1.3333333333333333,0.2222222222222222
7040,0.75,0.0
7120,0.6666666666666666,0.0
7200,1.75,0.625
7280,0.6666666666666666,0.0
7360,0.6,0.0
7440,0.6666666666666666,0.0
7520,0.6666666666666666,0.0
7600,0.8,0.0
7680,0.8888888888888888,0.0
