# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896547
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     209.382,    17,Finish(2), after,   2,   0,   0,   0,   1
     227.335,    18,Finish(2),before,   1,   0,   0,   0,   1
     227.335,    18,Finish(2), after,   1,   0,   0,   0,   0
     236.597,    15,  Arrival,before,   0,   0,   0,   0,   0
     236.597,    15,  Arrival, after,   2,   0,   0,   1,   0
     255.600,    20,Finish(1),before,   1,   0,   0,   1,   0
     255.600,    20,Finish(1), after,   2,   0,   0,   0,   1
     270.604,    21,Finish(2),before,   1,   0,   0,   0,   1
     270.604,    21,Finish(2), after,   1,   0,   0,   0,   0
     273.437,    19,  Arrival,before,   0,   0,   0,   0,   0
     273.437,    19,  Arrival, after,   2,   0,   0,   1,   0
     287.572,    23,Finish(1),before,   1,   0,   0,   1,   0
     287.572,    23,Finish(1), after,   2,   0,   0,   0,   1
     305.215,    24,Finish(2),before,   1,   0,   0,   0,   1
     305.215,    24,Finish(2), after,   1,   0,   0,   0,   0
     308.259,    22,  Arrival,before,   0,   0,   0,   0,   0
     308.259,    22,  Arrival, after,   2,   0,   0,   1,   0
     309.559,    26,Finish(1),before,   1,   0,   0,   1,   0
     309.559,    26,Finish(1), after,   2,   0,   0,   0,   1
     322.819,    27,Finish(2),before,   1,   0,   0,   0,   1
     322.819,    27,Finish(2), after,   1,   0,   0,   0,   0
     357.624,    25,  Arrival,before,   0,   0,   0,   0,   0
     357.624,    25,  Arrival, after,   2,   0,   0,   1,   0
     371.060,    29,Finish(1),before,   1,   0,   0,   1,   0
     371.060,    29,Finish(1), after,   2,   0,   0,   0,   1
     382.577,    30,Finish(2),before,   1,   0,   0,   0,   1
     382.577,    30,Finish(2), after,   1,   0,   0,   0,   0
     398.659,    28,  Arrival,before,   0,   0,   0,   0,   0
     398.659,    28,  Arrival, after,   2,   0,   0,   1,   0
     400.027,    32,Finish(1),before,   1,   0,   0,   1,   0
     400.027,    32,Finish(1), after,   2,   0,   0,   0,   1
     414.790,    33,Finish(2),before,   1,   0,   0,   0,   1
     414.790,    33,Finish(2), after,   1,   0,   0,   0,   0
     446.038,    31,  Arrival,before,   0,   0,   0,   0,   0
     446.038,    31,  Arrival, after,   2,   0,   0,   1,   0
     455.682,    35,Finish(1),before,   1,   0,   0,   1,   0
     455.682,    35,Finish(1), after,   2,   0,   0,   0,   1
     470.043,    36,Finish(2),before,   1,   0,   0,   0,   1
     470.043,    36,Finish(2), after,   1,   0,   0,   0,   0
     485.908,    34,  Arrival,before,   0,   0,   0,   0,   0
     485.908,    34,  Arrival, after,   2,   0,   0,   1,   0
     504.369,    37,  Arrival,before,   1,   0,   0,   1,   0
     504.369,    37,  Arrival, after,   2,   1,   0,   1,   0
     510.092,    38,Finish(1),before,   1,   1,   0,   1,   0
     510.092,    38,Finish(1), after,   3,   0,   0,   1,   1
     515.480,    40,Finish(1),before,   2,   0,   0,   1,   1
     515.480,    40,Finish(1), after,   2,   0,   1,   0,   1
     524.713,    41,Finish(2),before,   1,   0,   1,   0,   1
     524.713,    41,Finish(2), after,   2,   0,   0,   0,   1
     542.262,    42,Finish(2),before,   1,   0,   0,   0,   1
     542.262,    42,Finish(2), after,   1,   0,   0,   0,   0
     547.172,    39,  Arrival,before,   0,   0,   0,   0,   0
     547.172,    39,  Arrival, after,   2,   0,   0,   1,   0
     550.487,    44,Finish(1),before,   1,   0,   0,   1,   0
     550.487,    44,Finish(1), after,   2,   0,   0,   0,   1
     566.970,    45,Finish(2),before,   1,   0,   0,   0,   1
     566.970,    45,Finish(2), after,   1,   0,   0,   0,   0
     601.554,    43,  Arrival,before,   0,   0,   0,   0,   0
     601.554,    43,  Arrival, after,   2,   0,   0,   1,   0
     608.565,    47,Finish(1),before,   1,   0,   0,   1,   0
     608.565,    47,Finish(1), after,   2,   0,   0,   0,   1
     624.242,    48,Finish(2),before,   1,   0,   0,   0,   1
     624.242,    48,Finish(2), after,   1,   0,   0,   0,   0
     653.130,    46,  Arrival,before,   0,   0,   0,   0,   0
     653.130,    46,  Arrival, after,   2,   0,   0,   1,   0
     671.164,    50,Finish(1),before,   1,   0,   0,   1,   0
     671.164,    50,Finish(1), after,   2,   0,   0,   0,   1
     686.392,    51,Finish(2),before,   1,   0,   0,   0,   1
     686.392,    51,Finish(2), after,   1,   0,   0,   0,   0
     690.145,    49,  Arrival,before,   0,   0,   0,   0,   0
     690.145,    49,  Arrival, after,   2,   0,   0,   1,   0
     696.199,    53,Finish(1),before,   1,   0,   0,   1,   0
     696.199,    53,Finish(1), after,   2,   0,   0,   0,   1
     714.583,    54,Finish(2),before,   1,   0,   0,   0,   1
     714.583,    54,Finish(2), after,   1,   0,   0,   0,   0
     725.344,    52,  Arrival,before,   0,   0,   0,   0,   0
     725.344,    52,  Arrival, after,   2,   0,   0,   1,   0
     732.250,    56,Finish(1),before,   1,   0,   0,   1,   0
     732.250,    56,Finish(1), after,   2,   0,   0,   0,   1
     748.721,    57,Finish(2),before,   1,   0,   0,   0,   1
     748.721,    57,Finish(2), after,   1,   0,   0,   0,   0
     764.348,    55,  Arrival,before,   0,   0,   0,   0,   0
     764.348,    55,  Arrival, after,   2,   0,   0,   1,   0
     780.030,    58,  Arrival,before,   1,   0,   0,   1,   0
     780.030,    58,  Arrival, after,   2,   1,   0,   1,   0
     780.624,    59,Finish(1),before,   1,   1,   0,   1,   0
     780.624,    59,Finish(1), after,   3,   0,   0,   1,   1
     788.008,    61,Finish(1),before,   2,   0,   0,   1,   1
     788.008,    61,Finish(1), after,   2,   0,   1,   0,   1
     795.729,    62,Finish(2),before,   1,   0,   1,   0,   1
     795.729,    62,Finish(2), after,   2,   0,   0,   0,   1
     812.421,    63,Finish(2),before,   1,   0,   0,   0,   1
     812.421,    63,Finish(2), after,   1,   0,   0,   0,   0
     824.211,    60,  Arrival,before,   0,   0,   0,   0,   0
     824.211,    60,  Arrival, after,   2,   0,   0,   1,   0
     829.114,    65,Finish(1),before,   1,   0,   0,   1,   0
     829.114,    65,Finish(1), after,   2,   0,   0,   0,   1
     841.402,    64,  Arrival,before,   1,   0,   0,   0,   1
     841.402,    64,  Arrival, after,   3,   0,   0,   1,   1
     846.793,    66,Finish(2),before,   2,   0,   0,   1,   1
     846.793,    66,Finish(2), after,   2,   0,   0,   1,   0
     854.680,    68,Finish(1),before,   1,   0,   0,   1,   0
     854.680,    68,Finish(1), after,   2,   0,   0,   0,   1
     870.039,    69,Finish(2),before,   1,   0,   0,   0,   1
     870.039,    69,Finish(2), after,   1,   0,   0,   0,   0
     884.235,    67,  Arrival,before,   0,   0,   0,   0,   0
     884.235,    67,  Arrival, after,   2,   0,   0,   1,   0
     890.905,    71,Finish(1),before,   1,   0,   0,   1,   0
     890.905,    71,Finish(1), after,   2,   0,   0,   0,   1
     909.578,    72,Finish(2),before,   1,   0,   0,   0,   1
     909.578,    72,Finish(2), after,   1,   0,   0,   0,   0
     921.173,    70,  Arrival,before,   0,   0,   0,   0,   0
     921.173,    70,  Arrival, after,   2,   0,   0,   1,   0
     924.387,    74,Finish(1),before,   1,   0,   0,   1,   0
     924.387,    74,Finish(1), after,   2,   0,   0,   0,   1
     939.305,    75,Finish(2),before,   1,   0,   0,   0,   1
     939.305,    75,Finish(2), after,   1,   0,   0,   0,   0
     953.413,    73,  Arrival,before,   0,   0,   0,   0,   0
     953.413,    73,  Arrival, after,   2,   0,   0,   1,   0
     959.867,    77,Finish(1),before,   1,   0,   0,   1,   0
     959.867,    77,Finish(1), after,   2,   0,   0,   0,   1
     982.175,    78,Finish(2),before,   1,   0,   0,   0,   1
     982.175,    78,Finish(2), after,   1,   0,   0,   0,   0
    1009.770,    76,  Arrival,before,   0,   0,   0,   0,   0
    1009.770,    76,  Arrival, after,   2,   0,   0,   1,   0
    1014.393,    80,Finish(1),before,   1,   0,   0,   1,   0
    1014.393,    80,Finish(1), after,   2,   0,   0,   0,   1
    1032.226,    81,Finish(2),before,   1,   0,   0,   0,   1
    1032.226,    81,Finish(2), after,   1,   0,   0,   0,   0
    1058.379,    79,  Arrival,before,   0,   0,   0,   0,   0
    1058.379,    79,  Arrival, after,   2,   0,   0,   1,   0
    1061.822,    83,Finish(1),before,   1,   0,   0,   1,   0
    1061.822,    83,Finish(1), after,   2,   0,   0,   0,   1
    1079.363,    84,Finish(2),before,   1,   0,   0,   0,   1
    1079.363,    84,Finish(2), after,   1,   0,   0,   0,   0
    1094.887,    82,  Arrival,before,   0,   0,   0,   0,   0
    1094.887,    82,  Arrival, after,   2,   0,   0,   1,   0
    1096.776,    86,Finish(1),before,   1,   0,   0,   1,   0
    1096.776,    86,Finish(1), after,   2,   0,   0,   0,   1
    1114.431,    87,Finish(2),before,   1,   0,   0,   0,   1
    1114.431,    87,Finish(2), after,   1,   0,   0,   0,   0
    1139.474,    85,  Arrival,before,   0,   0,   0,   0,   0
    1139.474,    85,  Arrival, after,   2,   0,   0,   1,   0
    1150.300,    89,Finish(1),before,   1,   0,   0,   1,   0
    1150.300,    89,Finish(1), after,   2,   0,   0,   0,   1
    1166.168,    90,Finish(2),before,   1,   0,   0,   0,   1
    1166.168,    90,Finish(2), after,   1,   0,   0,   0,   0
    1174.084,    88,  Arrival,before,   0,   0,   0,   0,   0
    1174.084,    88,  Arrival, after,   2,   0,   0,   1,   0
    1175.680,    92,Finish(1),before,   1,   0,   0,   1,   0
    1175.680,    92,Finish(1), after,   2,   0,   0,   0,   1
    1193.902,    93,Finish(2),before,   1,   0,   0,   0,   1
    1193.902,    93,Finish(2), after,   1,   0,   0,   0,   0
    1231.428,    91,  Arrival,before,   0,   0,   0,   0,   0
    1231.428,    91,  Arrival, after,   2,   0,   0,   1,   0
    1239.551,    95,Finish(1),before,   1,   0,   0,   1,   0
    1239.551,    95,Finish(1), after,   2,   0,   0,   0,   1
    1258.243,    96,Finish(2),before,   1,   0,   0,   0,   1
    1258.243,    96,Finish(2), after,   1,   0,   0,   0,   0
    1270.043,    94,  Arrival,before,   0,   0,   0,   0,   0
    1270.043,    94,  Arrival, after,   2,   0,   0,   1,   0
    1276.443,    98,Finish(1),before,   1,   0,   0,   1,   0
    1276.443,    98,Finish(1), after,   2,   0,   0,   0,   1
    1293.092,    99,Finish(2),before,   1,   0,   0,   0,   1
    1293.092,    99,Finish(2), after,   1,   0,   0,   0,   0
    1298.011,    97,  Arrival,before,   0,   0,   0,   0,   0
    1298.011,    97,  Arrival, after,   2,   0,   0,   1,   0
    1318.248,   101,Finish(1),before,   1,   0,   0,   1,   0
    1318.248,   101,Finish(1), after,   2,   0,   0,   0,   1
    1333.764,   102,Finish(2),before,   1,   0,   0,   0,   1
    1333.764,   102,Finish(2), after,   1,   0,   0,   0,   0
    1343.257,   100,  Arrival,before,   0,   0,   0,   0,   0
    1343.257,   100,  Arrival, after,   2,   0,   0,   1,   0
    1350.766,   104,Finish(1),before,   1,   0,   0,   1,   0
    1350.766,   104,Finish(1), after,   2,   0,   0,   0,   1
    1360.551,   103,  Arrival,before,   1,   0,   0,   0,   1
    1360.551,   103,  Arrival, after,   3,   0,   0,   1,   1
    1364.091,   105,Finish(2),before,   2,   0,   0,   1,   1
    1364.091,   105,Finish(2), after,   2,   0,   0,   1,   0
    1371.760,   107,Finish(1),before,   1,   0,   0,   1,   0
    1371.760,   107,Finish(1), after,   2,   0,   0,   0,   1
    1372.390,   106,  Arrival,before,   1,   0,   0,   0,   1
    1372.390,   106,  Arrival, after,   3,   0,   0,   1,   1
    1372.969,   110,Finish(1),before,   2,   0,   0,   1,   1
    1372.969,   110,Finish(1), after,   2,   0,   1,   0,   1
    1377.919,   108,Finish(2),before,   1,   0,   1,   0,   1
    1377.919,   108,Finish(2), after,   2,   0,   0,   0,   1
    1389.812,   111,Finish(2),before,   1,   0,   0,   0,   1
    1389.812,   111,Finish(2), after,   1,   0,   0,   0,   0
    1425.406,   109,  Arrival,before,   0,   0,   0,   0,   0
    1425.406,   109,  Arrival, after,   2,   0,   0,   1,   0
    1426.540,   113,Finish(1),before,   1,   0,   0,   1,   0
    1426.540,   113,Finish(1), after,   2,   0,   0,   0,   1
    1441.603,   114,Finish(2),before,   1,   0,   0,   0,   1
    1441.603,   114,Finish(2), after,   1,   0,   0,   0,   0
    1446.145,   112,  Arrival,before,   0,   0,   0,   0,   0
    1446.145,   112,  Arrival, after,   2,   0,   0,   1,   0
    1458.409,   115,  Arrival,before,   1,   0,   0,   1,   0
    1458.409,   115,  Arrival, after,   2,   1,   0,   1,   0
    1467.617,   116,Finish(1),before,   1,   1,   0,   1,   0
    1467.617,   116,Finish(1), after,   3,   0,   0,   1,   1
    1472.150,   118,Finish(1),before,   2,   0,   0,   1,   1
    1472.150,   118,Finish(1), after,   2,   0,   1,   0,   1
    1481.016,   117,  Arrival,before,   1,   0,   1,   0,   1
    1481.016,   117,  Arrival, after,   3,   0,   1,   1,   1
    1485.519,   121,Finish(1),before,   2,   0,   1,   1,   1
    1485.519,   121,Finish(1), after,   2,   0,   2,   0,   1
    1487.481,   119,Finish(2),before,   1,   0,   2,   0,   1
    1487.481,   119,Finish(2), after,   2,   0,   1,   0,   1
    1502.419,   122,Finish(2),before,   1,   0,   1,   0,   1
    1502.419,   122,Finish(2), after,   2,   0,   0,   0,   1
    1514.918,   120,  Arrival,before,   1,   0,   0,   0,   1
    1514.918,   120,  Arrival, after,   3,   0,   0,   1,   1
    1518.779,   123,Finish(2),before,   2,   0,   0,   1,   1
    1518.779,   123,Finish(2), after,   2,   0,   0,   1,   0
    1522.269,   125,Finish(1),before,   1,   0,   0,   1,   0
    1522.269,   125,Finish(1), after,   2,   0,   0,   0,   1
    1538.105,   126,Finish(2),before,   1,   0,   0,   0,   1
    1538.105,   126,Finish(2), after,   1,   0,   0,   0,   0
    1539.313,   124,  Arrival,before,   0,   0,   0,   0,   0
    1539.313,   124,  Arrival, after,   2,   0,   0,   1,   0
    1552.920,   128,Finish(1),before,   1,   0,   0,   1,   0
    1552.920,   128,Finish(1), after,   2,   0,   0,   0,   1
    1563.963,   127,  Arrival,before,   1,   0,   0,   0,   1
    1563.963,   127,  Arrival, after,   3,   0,   0,   1,   1
    1565.836,   129,Finish(2),before,   2,   0,   0,   1,   1
    1565.836,   129,Finish(2), after,   2,   0,   0,   1,   0
    1575.083,   131,Finish(1),before,   1,   0,   0,   1,   0
    1575.083,   131,Finish(1), after,   2,   0,   0,   0,   1
    1591.224,   132,Finish(2),before,   1,   0,   0,   0,   1
    1591.224,   132,Finish(2), after,   1,   0,   0,   0,   0
    1605.941,   130,  Arrival,before,   0,   0,   0,   0,   0
    1605.941,   130,  Arrival, after,   2,   0,   0,   1,   0
    1608.332,   134,Finish(1),before,   1,   0,   0,   1,   0
    1608.332,   134,Finish(1), after,   2,   0,   0,   0,   1
    1623.418,   135,Finish(2),before,   1,   0,   0,   0,   1
    1623.418,   135,Finish(2), after,   1,   0,   0,   0,   0
    1642.734,   133,  Arrival,before,   0,   0,   0,   0,   0
    1642.734,   133,  Arrival, after,   2,   0,   0,   1,   0
    1654.838,   137,Finish(1),before,   1,   0,   0,   1,   0
    1654.838,   137,Finish(1), after,   2,   0,   0,   0,   1
    1670.305,   138,Finish(2),before,   1,   0,   0,   0,   1
    1670.305,   138,Finish(2), after,   1,   0,   0,   0,   0
    1675.928,   136,  Arrival,before,   0,   0,   0,   0,   0
    1675.928,   136,  Arrival, after,   2,   0,   0,   1,   0
    1692.872,   140,Finish(1),before,   1,   0,   0,   1,   0
    1692.872,   140,Finish(1), after,   2,   0,   0,   0,   1
    1703.826,   139,  Arrival,before,   1,   0,   0,   0,   1
    1703.826,   139,  Arrival, after,   3,   0,   0,   1,   1
    1709.414,   141,Finish(2),before,   2,   0,   0,   1,   1
    1709.414,   141,Finish(2), after,   2,   0,   0,   1,   0
    1726.875,   143,Finish(1),before,   1,   0,   0,   1,   0
    1726.875,   143,Finish(1), after,   2,   0,   0,   0,   1
    1743.951,   144,Finish(2),before,   1,   0,   0,   0,   1
    1743.951,   144,Finish(2), after,   1,   0,   0,   0,   0
    1745.659,   142,  Arrival,before,   0,   0,   0,   0,   0
    1745.659,   142,  Arrival, after,   2,   0,   0,   1,   0
    1748.838,   146,Finish(1),before,   1,   0,   0,   1,   0
    1748.838,   146,Finish(1), after,   2,   0,   0,   0,   1
    1762.471,   147,Finish(2),before,   1,   0,   0,   0,   1
    1762.471,   147,Finish(2), after,   1,   0,   0,   0,   0
    1767.363,   145,  Arrival,before,   0,   0,   0,   0,   0
    1767.363,   145,  Arrival, after,   2,   0,   0,   1,   0
    1794.872,   149,Finish(1),before,   1,   0,   0,   1,   0
    1794.872,   149,Finish(1), after,   2,   0,   0,   0,   1
    1796.387,   148,  Arrival,before,   1,   0,   0,   0,   1
    1796.387,   148,  Arrival, after,   3,   0,   0,   1,   1
    1806.876,   150,Finish(2),before,   2,   0,   0,   1,   1
    1806.876,   150,Finish(2), after,   2,   0,   0,   1,   0
    1829.977,   152,Finish(1),before,   1,   0,   0,   1,   0
    1829.977,   152,Finish(1), after,   2,   0,   0,   0,   1
    1840.032,   153,Finish(2),before,   1,   0,   0,   0,   1
    1840.032,   153,Finish(2), after,   1,   0,   0,   0,   0
    1846.199,   151,  Arrival,before,   0,   0,   0,   0,   0
    1846.199,   151,  Arrival, after,   2,   0,   0,   1,   0
    1855.491,   155,Finish(1),before,   1,   0,   0,   1,   0
    1855.491,   155,Finish(1), after,   2,   0,   0,   0,   1
    1863.051,   154,  Arrival,before,   1,   0,   0,   0,   1
    1863.051,   154,  Arrival, after,   3,   0,   0,   1,   1
    1865.113,   158,Finish(1),before,   2,   0,   0,   1,   1
    1865.113,   158,Finish(1), after,   2,   0,   1,   0,   1
    1870.166,   156,Finish(2),before,   1,   0,   1,   0,   1
    1870.166,   156,Finish(2), after,   2,   0,   0,   0,   1
    1881.623,   159,Finish(2),before,   1,   0,   0,   0,   1
    1881.623,   159,Finish(2), after,   1,   0,   0,   0,   0
    1903.990,   157,  Arrival,before,   0,   0,   0,   0,   0
    1903.990,   157,  Arrival, after,   2,   0,   0,   1,   0
    1928.561,   161,Finish(1),before,   1,   0,   0,   1,   0
    1928.561,   161,Finish(1), after,   2,   0,   0,   0,   1
    1944.273,   162,Finish(2),before,   1,   0,   0,   0,   1
    1944.273,   162,Finish(2), after,   1,   0,   0,   0,   0
    1957.575,   160,  Arrival,before,   0,   0,   0,   0,   0
    1957.575,   160,  Arrival, after,   2,   0,   0,   1,   0
    1971.617,   164,Finish(1),before,   1,   0,   0,   1,   0
    1971.617,   164,Finish(1), after,   2,   0,   0,   0,   1
    1984.926,   165,Finish(2),before,   1,   0,   0,   0,   1
    1984.926,   165,Finish(2), after,   1,   0,   0,   0,   0
    2009.753,   163,  Arrival,before,   0,   0,   0,   0,   0
    2009.753,   163,  Arrival, after,   2,   0,   0,   1,   0
    2033.447,   167,Finish(1),before,   1,   0,   0,   1,   0
    2033.447,   167,Finish(1), after,   2,   0,   0,   0,   1
    2053.732,   168,Finish(2),before,   1,   0,   0,   0,   1
    2053.732,   168,Finish(2), after,   1,   0,   0,   0,   0
    2053.976,   166,  Arrival,before,   0,   0,   0,   0,   0
    2053.976,   166,  Arrival, after,   2,   0,   0,   1,   0
    2066.609,   170,Finish(1),before,   1,   0,   0,   1,   0
    2066.609,   170,Finish(1), after,   2,   0,   0,   0,   1
    2082.515,   171,Finish(2),before,   1,   0,   0,   0,   1
    2082.515,   171,Finish(2), after,   1,   0,   0,   0,   0
    2098.992,   169,  Arrival,before,   0,   0,   0,   0,   0
    2098.992,   169,  Arrival, after,   2,   0,   0,   1,   0
    2114.020,   173,Finish(1),before,   1,   0,   0,   1,   0
    2114.020,   173,Finish(1), after,   2,   0,   0,   0,   1
    2127.177,   174,Finish(2),before,   1,   0,   0,   0,   1
    2127.177,   174,Finish(2), after,   1,   0,   0,   0,   0
    2149.696,   172,  Arrival,before,   0,   0,   0,   0,   0
    2149.696,   172,  Arrival, after,   2,   0,   0,   1,   0
    2150.458,   176,Finish(1),before,   1,   0,   0,   1,   0
    2150.458,   176,Finish(1), after,   2,   0,   0,   0,   1
    2168.679,   177,Finish(2),before,   1,   0,   0,   0,   1
    2168.679,   177,Finish(2), after,   1,   0,   0,   0,   0
    2200.916,   175,  Arrival,before,   0,   0,   0,   0,   0
    2200.916,   175,  Arrival, after,   2,   0,   0,   1,   0
    2230.174,   179,Finish(1),before,   1,   0,   0,   1,   0
    2230.174,   179,Finish(1), after,   2,   0,   0,   0,   1
    2247.488,   180,Finish(2),before,   1,   0,   0,   0,   1
    2247.488,   180,Finish(2), after,   1,   0,   0,   0,   0
    2259.765,   178,  Arrival,before,   0,   0,   0,   0,   0
    2259.765,   178,  Arrival, after,   2,   0,   0,   1,   0
    2267.261,   182,Finish(1),before,   1,   0,   0,   1,   0
    2267.261,   182,Finish(1), after,   2,   0,   0,   0,   1
    2274.336,   181,  Arrival,before,   1,   0,   0,   0,   1
    2274.336,   181,  Arrival, after,   3,   0,   0,   1,   1
    2283.943,   183,Finish(2),before,   2,   0,   0,   1,   1
    2283.943,   183,Finish(2), after,   2,   0,   0,   1,   0
    2296.210,   185,Finish(1),before,   1,   0,   0,   1,   0
    2296.210,   185,Finish(1), after,   2,   0,   0,   0,   1
    2306.413,   186,Finish(2),before,   1,   0,   0,   0,   1
    2306.413,   186,Finish(2), after,   1,   0,   0,   0,   0
    2309.554,   184,  Arrival,before,   0,   0,   0,   0,   0
    2309.554,   184,  Arrival, after,   2,   0,   0,   1,   0
    2313.124,   188,Finish(1),before,   1,   0,   0,   1,   0
    2313.124,   188,Finish(1), after,   2,   0,   0,   0,   1
    2329.516,   189,Finish(2),before,   1,   0,   0,   0,   1
    2329.516,   189,Finish(2), after,   1,   0,   0,   0,   0
    2354.565,   187,  Arrival,before,   0,   0,   0,   0,   0
    2354.565,   187,  Arrival, after,   2,   0,   0,   1,   0
    2358.383,   191,Finish(1),before,   1,   0,   0,   1,   0
    2358.383,   191,Finish(1), after,   2,   0,   0,   0,   1
    2373.729,   192,Finish(2),before,   1,   0,   0,   0,   1
    2373.729,   192,Finish(2), after,   1,   0,   0,   0,   0
    2390.646,   190,  Arrival,before,   0,   0,   0,   0,   0
    2390.646,   190,  Arrival, after,   2,   0,   0,   1,   0
    2392.835,   194,Finish(1),before,   1,   0,   0,   1,   0
    2392.835,   194,Finish(1), after,   2,   0,   0,   0,   1
    2412.298,   195,Finish(2),before,   1,   0,   0,   0,   1
    2412.298,   195,Finish(2), after,   1,   0,   0,   0,   0
    2435.444,   193,  Arrival,before,   0,   0,   0,   0,   0
    2435.444,   193,  Arrival, after,   2,   0,   0,   1,   0
    2455.572,   197,Finish(1),before,   1,   0,   0,   1,   0
    2455.572,   197,Finish(1), after,   2,   0,   0,   0,   1
    2471.625,   198,Finish(2),before,   1,   0,   0,   0,   1
    2471.625,   198,Finish(2), after,   1,   0,   0,   0,   0
    2492.670,   196,  Arrival,before,   0,   0,   0,   0,   0
    2492.670,   196,  Arrival, after,   2,   0,   0,   1,   0
    2500.220,   200,Finish(1),before,   1,   0,   0,   1,   0
    2500.220,   200,Finish(1), after,   2,   0,   0,   0,   1
    2511.003,   201,Finish(2),before,   1,   0,   0,   0,   1
    2511.003,   201,Finish(2), after,   1,   0,   0,   0,   0
    2543.885,   199,  Arrival,before,   0,   0,   0,   0,   0
    2543.885,   199,  Arrival, after,   2,   0,   0,   1,   0
    2546.576,   203,Finish(1),before,   1,   0,   0,   1,   0
    2546.576,   203,Finish(1), after,   2,   0,   0,   0,   1
    2561.964,   204,Finish(2),before,   1,   0,   0,   0,   1
    2561.964,   204,Finish(2), after,   1,   0,   0,   0,   0
    2589.017,   202,  Arrival,before,   0,   0,   0,   0,   0
    2589.017,   202,  Arrival, after,   2,   0,   0,   1,   0
    2603.594,   206,Finish(1),before,   1,   0,   0,   1,   0
    2603.594,   206,Finish(1), after,   2,   0,   0,   0,   1
    2620.911,   207,Finish(2),before,   1,   0,   0,   0,   1
    2620.911,   207,Finish(2), after,   1,   0,   0,   0,   0
    2630.245,   205,  Arrival,before,   0,   0,   0,   0,   0
    2630.245,   205,  Arrival, after,   2,   0,   0,   1,   0
    2630.807,   209,Finish(1),before,   1,   0,   0,   1,   0
    2630.807,   209,Finish(1), after,   2,   0,   0,   0,   1
    2647.305,   210,Finish(2),before,   1,   0,   0,   0,   1
    2647.305,   210,Finish(2), after,   1,   0,   0,   0,   0
    2653.481,   208,  Arrival,before,   0,   0,   0,   0,   0
    2653.481,   208,  Arrival, after,   2,   0,   0,   1,   0
    2657.880,   212,Finish(1),before,   1,   0,   0,   1,   0
    2657.880,   212,Finish(1), after,   2,   0,   0,   0,   1
    2675.451,   213,Finish(2),before,   1,   0,   0,   0,   1
    2675.451,   213,Finish(2), after,   1,   0,   0,   0,   0
    2684.057,   211,  Arrival,before,   0,   0,   0,   0,   0
    2684.057,   211,  Arrival, after,   2,   0,   0,   1,   0
    2688.107,   215,Finish(1),before,   1,   0,   0,   1,   0
