# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:43
# parameter: seed = 1896579
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     190.584,    17,Finish(1), after,   2,   0,   0,   0,   1
     205.349,    18,Finish(2),before,   1,   0,   0,   0,   1
     205.349,    18,Finish(2), after,   1,   0,   0,   0,   0
     207.280,    16,  Arrival,before,   0,   0,   0,   0,   0
     207.280,    16,  Arrival, after,   2,   0,   0,   1,   0
     216.837,    20,Finish(1),before,   1,   0,   0,   1,   0
     216.837,    20,Finish(1), after,   2,   0,   0,   0,   1
     234.135,    21,Finish(2),before,   1,   0,   0,   0,   1
     234.135,    21,Finish(2), after,   1,   0,   0,   0,   0
     258.127,    19,  Arrival,before,   0,   0,   0,   0,   0
     258.127,    19,  Arrival, after,   2,   0,   0,   1,   0
     270.492,    23,Finish(1),before,   1,   0,   0,   1,   0
     270.492,    23,Finish(1), after,   2,   0,   0,   0,   1
     276.511,    24,Finish(2),before,   1,   0,   0,   0,   1
     276.511,    24,Finish(2), after,   1,   0,   0,   0,   0
     314.581,    22,  Arrival,before,   0,   0,   0,   0,   0
     314.581,    22,  Arrival, after,   2,   0,   0,   1,   0
     320.634,    26,Finish(1),before,   1,   0,   0,   1,   0
     320.634,    26,Finish(1), after,   2,   0,   0,   0,   1
     333.905,    27,Finish(2),before,   1,   0,   0,   0,   1
     333.905,    27,Finish(2), after,   1,   0,   0,   0,   0
     356.258,    25,  Arrival,before,   0,   0,   0,   0,   0
     356.258,    25,  Arrival, after,   2,   0,   0,   1,   0
     367.569,    28,  Arrival,before,   1,   0,   0,   1,   0
     367.569,    28,  Arrival, after,   2,   1,   0,   1,   0
     377.036,    29,Finish(1),before,   1,   1,   0,   1,   0
     377.036,    29,Finish(1), after,   3,   0,   0,   1,   1
     383.720,    31,Finish(1),before,   2,   0,   0,   1,   1
     383.720,    31,Finish(1), after,   2,   0,   1,   0,   1
     390.442,    32,Finish(2),before,   1,   0,   1,   0,   1
     390.442,    32,Finish(2), after,   2,   0,   0,   0,   1
     408.259,    33,Finish(2),before,   1,   0,   0,   0,   1
     408.259,    33,Finish(2), after,   1,   0,   0,   0,   0
     413.364,    30,  Arrival,before,   0,   0,   0,   0,   0
     413.364,    30,  Arrival, after,   2,   0,   0,   1,   0
     418.438,    35,Finish(1),before,   1,   0,   0,   1,   0
     418.438,    35,Finish(1), after,   2,   0,   0,   0,   1
     429.166,    34,  Arrival,before,   1,   0,   0,   0,   1
     429.166,    34,  Arrival, after,   3,   0,   0,   1,   1
     431.819,    38,Finish(1),before,   2,   0,   0,   1,   1
     431.819,    38,Finish(1), after,   2,   0,   1,   0,   1
     438.742,    36,Finish(2),before,   1,   0,   1,   0,   1
     438.742,    36,Finish(2), after,   2,   0,   0,   0,   1
     457.419,    39,Finish(2),before,   1,   0,   0,   0,   1
     457.419,    39,Finish(2), after,   1,   0,   0,   0,   0
     470.137,    37,  Arrival,before,   0,   0,   0,   0,   0
     470.137,    37,  Arrival, after,   2,   0,   0,   1,   0
     477.098,    41,Finish(1),before,   1,   0,   0,   1,   0
     477.098,    41,Finish(1), after,   2,   0,   0,   0,   1
     491.175,    42,Finish(2),before,   1,   0,   0,   0,   1
     491.175,    42,Finish(2), after,   1,   0,   0,   0,   0
     524.964,    40,  Arrival,before,   0,   0,   0,   0,   0
     524.964,    40,  Arrival, after,   2,   0,   0,   1,   0
     533.173,    44,Finish(1),before,   1,   0,   0,   1,   0
     533.173,    44,Finish(1), after,   2,   0,   0,   0,   1
     547.113,    43,  Arrival,before,   1,   0,   0,   0,   1
     547.113,    43,  Arrival, after,   3,   0,   0,   1,   1
     548.986,    45,Finish(2),before,   2,   0,   0,   1,   1
     548.986,    45,Finish(2), after,   2,   0,   0,   1,   0
     581.453,    46,  Arrival,before,   1,   0,   0,   1,   0
     581.453,    46,  Arrival, after,   2,   1,   0,   1,   0
     624.204,    47,Finish(1),before,   1,   1,   0,   1,   0
     624.204,    47,Finish(1), after,   3,   0,   0,   1,   1
     630.462,    48,  Arrival,before,   2,   0,   0,   1,   1
     630.462,    48,  Arrival, after,   3,   1,   0,   1,   1
     640.889,    49,Finish(1),before,   2,   1,   0,   1,   1
     640.889,    49,Finish(1), after,   3,   0,   1,   1,   1
     641.249,    52,Finish(1),before,   2,   0,   1,   1,   1
     641.249,    52,Finish(1), after,   2,   0,   2,   0,   1
     643.057,    50,Finish(2),before,   1,   0,   2,   0,   1
     643.057,    50,Finish(2), after,   2,   0,   1,   0,   1
     654.330,    51,  Arrival,before,   1,   0,   1,   0,   1
     654.330,    51,  Arrival, after,   3,   0,   1,   1,   1
     658.576,    53,Finish(2),before,   2,   0,   1,   1,   1
     658.576,    53,Finish(2), after,   3,   0,   0,   1,   1
     665.649,    55,Finish(1),before,   2,   0,   0,   1,   1
     665.649,    55,Finish(1), after,   2,   0,   1,   0,   1
     670.914,    56,Finish(2),before,   1,   0,   1,   0,   1
     670.914,    56,Finish(2), after,   2,   0,   0,   0,   1
     679.205,    54,  Arrival,before,   1,   0,   0,   0,   1
     679.205,    54,  Arrival, after,   3,   0,   0,   1,   1
     684.734,    57,Finish(2),before,   2,   0,   0,   1,   1
     684.734,    57,Finish(2), after,   2,   0,   0,   1,   0
     695.067,    59,Finish(1),before,   1,   0,   0,   1,   0
     695.067,    59,Finish(1), after,   2,   0,   0,   0,   1
     706.827,    60,Finish(2),before,   1,   0,   0,   0,   1
     706.827,    60,Finish(2), after,   1,   0,   0,   0,   0
     732.604,    58,  Arrival,before,   0,   0,   0,   0,   0
     732.604,    58,  Arrival, after,   2,   0,   0,   1,   0
     746.318,    62,Finish(1),before,   1,   0,   0,   1,   0
     746.318,    62,Finish(1), after,   2,   0,   0,   0,   1
     760.782,    63,Finish(2),before,   1,   0,   0,   0,   1
     760.782,    63,Finish(2), after,   1,   0,   0,   0,   0
     764.725,    61,  Arrival,before,   0,   0,   0,   0,   0
     764.725,    61,  Arrival, after,   2,   0,   0,   1,   0
     766.719,    65,Finish(1),before,   1,   0,   0,   1,   0
     766.719,    65,Finish(1), after,   2,   0,   0,   0,   1
     779.845,    66,Finish(2),before,   1,   0,   0,   0,   1
     779.845,    66,Finish(2), after,   1,   0,   0,   0,   0
     822.973,    64,  Arrival,before,   0,   0,   0,   0,   0
     822.973,    64,  Arrival, after,   2,   0,   0,   1,   0
     830.176,    68,Finish(1),before,   1,   0,   0,   1,   0
     830.176,    68,Finish(1), after,   2,   0,   0,   0,   1
     847.064,    69,Finish(2),before,   1,   0,   0,   0,   1
     847.064,    69,Finish(2), after,   1,   0,   0,   0,   0
     874.067,    67,  Arrival,before,   0,   0,   0,   0,   0
     874.067,    67,  Arrival, after,   2,   0,   0,   1,   0
     888.784,    71,Finish(1),before,   1,   0,   0,   1,   0
     888.784,    71,Finish(1), after,   2,   0,   0,   0,   1
     904.745,    72,Finish(2),before,   1,   0,   0,   0,   1
     904.745,    72,Finish(2), after,   1,   0,   0,   0,   0
     916.419,    70,  Arrival,before,   0,   0,   0,   0,   0
     916.419,    70,  Arrival, after,   2,   0,   0,   1,   0
     928.000,    74,Finish(1),before,   1,   0,   0,   1,   0
     928.000,    74,Finish(1), after,   2,   0,   0,   0,   1
     932.544,    73,  Arrival,before,   1,   0,   0,   0,   1
     932.544,    73,  Arrival, after,   3,   0,   0,   1,   1
     934.452,    77,Finish(1),before,   2,   0,   0,   1,   1
     934.452,    77,Finish(1), after,   2,   0,   1,   0,   1
     937.584,    75,Finish(2),before,   1,   0,   1,   0,   1
     937.584,    75,Finish(2), after,   2,   0,   0,   0,   1
     954.950,    78,Finish(2),before,   1,   0,   0,   0,   1
     954.950,    78,Finish(2), after,   1,   0,   0,   0,   0
     975.264,    76,  Arrival,before,   0,   0,   0,   0,   0
     975.264,    76,  Arrival, after,   2,   0,   0,   1,   0
     983.581,    80,Finish(1),before,   1,   0,   0,   1,   0
     983.581,    80,Finish(1), after,   2,   0,   0,   0,   1
    1001.047,    81,Finish(2),before,   1,   0,   0,   0,   1
    1001.047,    81,Finish(2), after,   1,   0,   0,   0,   0
    1019.602,    79,  Arrival,before,   0,   0,   0,   0,   0
    1019.602,    79,  Arrival, after,   2,   0,   0,   1,   0
    1021.051,    83,Finish(1),before,   1,   0,   0,   1,   0
    1021.051,    83,Finish(1), after,   2,   0,   0,   0,   1
    1029.835,    84,Finish(2),before,   1,   0,   0,   0,   1
    1029.835,    84,Finish(2), after,   1,   0,   0,   0,   0
    1045.059,    82,  Arrival,before,   0,   0,   0,   0,   0
    1045.059,    82,  Arrival, after,   2,   0,   0,   1,   0
    1064.148,    86,Finish(1),before,   1,   0,   0,   1,   0
    1064.148,    86,Finish(1), after,   2,   0,   0,   0,   1
    1082.780,    87,Finish(2),before,   1,   0,   0,   0,   1
    1082.780,    87,Finish(2), after,   1,   0,   0,   0,   0
    1103.766,    85,  Arrival,before,   0,   0,   0,   0,   0
    1103.766,    85,  Arrival, after,   2,   0,   0,   1,   0
    1121.121,    89,Finish(1),before,   1,   0,   0,   1,   0
    1121.121,    89,Finish(1), after,   2,   0,   0,   0,   1
    1137.643,    90,Finish(2),before,   1,   0,   0,   0,   1
    1137.643,    90,Finish(2), after,   1,   0,   0,   0,   0
    1149.023,    88,  Arrival,before,   0,   0,   0,   0,   0
    1149.023,    88,  Arrival, after,   2,   0,   0,   1,   0
    1150.139,    92,Finish(1),before,   1,   0,   0,   1,   0
    1150.139,    92,Finish(1), after,   2,   0,   0,   0,   1
    1174.181,    93,Finish(2),before,   1,   0,   0,   0,   1
    1174.181,    93,Finish(2), after,   1,   0,   0,   0,   0
    1184.029,    91,  Arrival,before,   0,   0,   0,   0,   0
    1184.029,    91,  Arrival, after,   2,   0,   0,   1,   0
    1187.981,    95,Finish(1),before,   1,   0,   0,   1,   0
    1187.981,    95,Finish(1), after,   2,   0,   0,   0,   1
    1204.242,    94,  Arrival,before,   1,   0,   0,   0,   1
    1204.242,    94,  Arrival, after,   3,   0,   0,   1,   1
    1204.740,    96,Finish(2),before,   2,   0,   0,   1,   1
    1204.740,    96,Finish(2), after,   2,   0,   0,   1,   0
    1206.378,    98,Finish(1),before,   1,   0,   0,   1,   0
    1206.378,    98,Finish(1), after,   2,   0,   0,   0,   1
    1224.720,    99,Finish(2),before,   1,   0,   0,   0,   1
    1224.720,    99,Finish(2), after,   1,   0,   0,   0,   0
    1240.006,    97,  Arrival,before,   0,   0,   0,   0,   0
    1240.006,    97,  Arrival, after,   2,   0,   0,   1,   0
    1242.582,   101,Finish(1),before,   1,   0,   0,   1,   0
    1242.582,   101,Finish(1), after,   2,   0,   0,   0,   1
    1255.113,   102,Finish(2),before,   1,   0,   0,   0,   1
    1255.113,   102,Finish(2), after,   1,   0,   0,   0,   0
    1258.785,   100,  Arrival,before,   0,   0,   0,   0,   0
    1258.785,   100,  Arrival, after,   2,   0,   0,   1,   0
    1265.146,   104,Finish(1),before,   1,   0,   0,   1,   0
    1265.146,   104,Finish(1), after,   2,   0,   0,   0,   1
    1281.943,   103,  Arrival,before,   1,   0,   0,   0,   1
    1281.943,   103,  Arrival, after,   3,   0,   0,   1,   1
    1283.555,   105,Finish(2),before,   2,   0,   0,   1,   1
    1283.555,   105,Finish(2), after,   2,   0,   0,   1,   0
    1291.258,   107,Finish(1),before,   1,   0,   0,   1,   0
    1291.258,   107,Finish(1), after,   2,   0,   0,   0,   1
    1307.067,   108,Finish(2),before,   1,   0,   0,   0,   1
    1307.067,   108,Finish(2), after,   1,   0,   0,   0,   0
    1332.166,   106,  Arrival,before,   0,   0,   0,   0,   0
    1332.166,   106,  Arrival, after,   2,   0,   0,   1,   0
    1338.294,   110,Finish(1),before,   1,   0,   0,   1,   0
    1338.294,   110,Finish(1), after,   2,   0,   0,   0,   1
    1349.685,   111,Finish(2),before,   1,   0,   0,   0,   1
    1349.685,   111,Finish(2), after,   1,   0,   0,   0,   0
    1362.105,   109,  Arrival,before,   0,   0,   0,   0,   0
    1362.105,   109,  Arrival, after,   2,   0,   0,   1,   0
    1405.638,   112,  Arrival,before,   1,   0,   0,   1,   0
    1405.638,   112,  Arrival, after,   2,   1,   0,   1,   0
    1415.760,   113,Finish(1),before,   1,   1,   0,   1,   0
    1415.760,   113,Finish(1), after,   3,   0,   0,   1,   1
    1422.355,   115,Finish(1),before,   2,   0,   0,   1,   1
    1422.355,   115,Finish(1), after,   2,   0,   1,   0,   1
    1431.615,   116,Finish(2),before,   1,   0,   1,   0,   1
    1431.615,   116,Finish(2), after,   2,   0,   0,   0,   1
    1439.709,   114,  Arrival,before,   1,   0,   0,   0,   1
    1439.709,   114,  Arrival, after,   3,   0,   0,   1,   1
    1444.292,   119,Finish(1),before,   2,   0,   0,   1,   1
    1444.292,   119,Finish(1), after,   2,   0,   1,   0,   1
    1445.186,   117,Finish(2),before,   1,   0,   1,   0,   1
    1445.186,   117,Finish(2), after,   2,   0,   0,   0,   1
    1458.528,   120,Finish(2),before,   1,   0,   0,   0,   1
    1458.528,   120,Finish(2), after,   1,   0,   0,   0,   0
    1469.485,   118,  Arrival,before,   0,   0,   0,   0,   0
    1469.485,   118,  Arrival, after,   2,   0,   0,   1,   0
    1480.811,   122,Finish(1),before,   1,   0,   0,   1,   0
    1480.811,   122,Finish(1), after,   2,   0,   0,   0,   1
    1496.963,   123,Finish(2),before,   1,   0,   0,   0,   1
    1496.963,   123,Finish(2), after,   1,   0,   0,   0,   0
    1521.726,   121,  Arrival,before,   0,   0,   0,   0,   0
    1521.726,   121,  Arrival, after,   2,   0,   0,   1,   0
    1537.774,   125,Finish(1),before,   1,   0,   0,   1,   0
    1537.774,   125,Finish(1), after,   2,   0,   0,   0,   1
    1551.360,   126,Finish(2),before,   1,   0,   0,   0,   1
    1551.360,   126,Finish(2), after,   1,   0,   0,   0,   0
    1553.660,   124,  Arrival,before,   0,   0,   0,   0,   0
    1553.660,   124,  Arrival, after,   2,   0,   0,   1,   0
    1583.568,   128,Finish(1),before,   1,   0,   0,   1,   0
    1583.568,   128,Finish(1), after,   2,   0,   0,   0,   1
    1599.109,   127,  Arrival,before,   1,   0,   0,   0,   1
    1599.109,   127,  Arrival, after,   3,   0,   0,   1,   1
    1602.227,   131,Finish(1),before,   2,   0,   0,   1,   1
    1602.227,   131,Finish(1), after,   2,   0,   1,   0,   1
    1602.681,   129,Finish(2),before,   1,   0,   1,   0,   1
    1602.681,   129,Finish(2), after,   2,   0,   0,   0,   1
    1612.528,   132,Finish(2),before,   1,   0,   0,   0,   1
    1612.528,   132,Finish(2), after,   1,   0,   0,   0,   0
    1657.425,   130,  Arrival,before,   0,   0,   0,   0,   0
    1657.425,   130,  Arrival, after,   2,   0,   0,   1,   0
    1673.997,   134,Finish(1),before,   1,   0,   0,   1,   0
    1673.997,   134,Finish(1), after,   2,   0,   0,   0,   1
    1676.756,   133,  Arrival,before,   1,   0,   0,   0,   1
    1676.756,   133,  Arrival, after,   3,   0,   0,   1,   1
    1676.887,   137,Finish(1),before,   2,   0,   0,   1,   1
    1676.887,   137,Finish(1), after,   2,   0,   1,   0,   1
    1688.356,   135,Finish(2),before,   1,   0,   1,   0,   1
    1688.356,   135,Finish(2), after,   2,   0,   0,   0,   1
    1704.501,   138,Finish(2),before,   1,   0,   0,   0,   1
    1704.501,   138,Finish(2), after,   1,   0,   0,   0,   0
    1735.674,   136,  Arrival,before,   0,   0,   0,   0,   0
    1735.674,   136,  Arrival, after,   2,   0,   0,   1,   0
    1737.834,   140,Finish(1),before,   1,   0,   0,   1,   0
    1737.834,   140,Finish(1), after,   2,   0,   0,   0,   1
    1749.905,   139,  Arrival,before,   1,   0,   0,   0,   1
    1749.905,   139,  Arrival, after,   3,   0,   0,   1,   1
    1758.432,   141,Finish(2),before,   2,   0,   0,   1,   1
    1758.432,   141,Finish(2), after,   2,   0,   0,   1,   0
    1776.786,   143,Finish(1),before,   1,   0,   0,   1,   0
    1776.786,   143,Finish(1), after,   2,   0,   0,   0,   1
    1789.800,   144,Finish(2),before,   1,   0,   0,   0,   1
    1789.800,   144,Finish(2), after,   1,   0,   0,   0,   0
    1796.993,   142,  Arrival,before,   0,   0,   0,   0,   0
    1796.993,   142,  Arrival, after,   2,   0,   0,   1,   0
    1802.077,   146,Finish(1),before,   1,   0,   0,   1,   0
    1802.077,   146,Finish(1), after,   2,   0,   0,   0,   1
    1817.328,   147,Finish(2),before,   1,   0,   0,   0,   1
    1817.328,   147,Finish(2), after,   1,   0,   0,   0,   0
    1821.950,   145,  Arrival,before,   0,   0,   0,   0,   0
    1821.950,   145,  Arrival, after,   2,   0,   0,   1,   0
    1824.750,   149,Finish(1),before,   1,   0,   0,   1,   0
    1824.750,   149,Finish(1), after,   2,   0,   0,   0,   1
    1837.352,   148,  Arrival,before,   1,   0,   0,   0,   1
    1837.352,   148,  Arrival, after,   3,   0,   0,   1,   1
    1844.349,   150,Finish(2),before,   2,   0,   0,   1,   1
    1844.349,   150,Finish(2), after,   2,   0,   0,   1,   0
    1849.455,   152,Finish(1),before,   1,   0,   0,   1,   0
    1849.455,   152,Finish(1), after,   2,   0,   0,   0,   1
    1859.882,   151,  Arrival,before,   1,   0,   0,   0,   1
    1859.882,   151,  Arrival, after,   3,   0,   0,   1,   1
    1865.043,   153,Finish(2),before,   2,   0,   0,   1,   1
    1865.043,   153,Finish(2), after,   2,   0,   0,   1,   0
    1868.207,   155,Finish(1),before,   1,   0,   0,   1,   0
    1868.207,   155,Finish(1), after,   2,   0,   0,   0,   1
    1882.686,   156,Finish(2),before,   1,   0,   0,   0,   1
    1882.686,   156,Finish(2), after,   1,   0,   0,   0,   0
    1917.426,   154,  Arrival,before,   0,   0,   0,   0,   0
    1917.426,   154,  Arrival, after,   2,   0,   0,   1,   0
    1920.963,   158,Finish(1),before,   1,   0,   0,   1,   0
    1920.963,   158,Finish(1), after,   2,   0,   0,   0,   1
    1934.957,   159,Finish(2),before,   1,   0,   0,   0,   1
    1934.957,   159,Finish(2), after,   1,   0,   0,   0,   0
    1945.160,   157,  Arrival,before,   0,   0,   0,   0,   0
    1945.160,   157,  Arrival, after,   2,   0,   0,   1,   0
    1980.818,   160,  Arrival,before,   1,   0,   0,   1,   0
    1980.818,   160,  Arrival, after,   2,   1,   0,   1,   0
    1997.398,   162,  Arrival,before,   1,   1,   0,   1,   0
    1997.398,   162,  Arrival, after,   2,   2,   0,   1,   0
    2000.895,   161,Finish(1),before,   1,   2,   0,   1,   0
    2000.895,   161,Finish(1), after,   3,   1,   0,   1,   1
    2019.826,   165,Finish(2),before,   2,   1,   0,   1,   1
    2019.826,   165,Finish(2), after,   2,   1,   0,   1,   0
    2023.320,   164,Finish(1),before,   1,   1,   0,   1,   0
    2023.320,   164,Finish(1), after,   3,   0,   0,   1,   1
    2025.868,   166,Finish(1),before,   2,   0,   0,   1,   1
    2025.868,   166,Finish(1), after,   2,   0,   1,   0,   1
    2033.265,   163,  Arrival,before,   1,   0,   1,   0,   1
    2033.265,   163,  Arrival, after,   3,   0,   1,   1,   1
    2034.005,   169,Finish(1),before,   2,   0,   1,   1,   1
    2034.005,   169,Finish(1), after,   2,   0,   2,   0,   1
    2036.570,   167,Finish(2),before,   1,   0,   2,   0,   1
    2036.570,   167,Finish(2), after,   2,   0,   1,   0,   1
    2056.129,   170,Finish(2),before,   1,   0,   1,   0,   1
    2056.129,   170,Finish(2), after,   2,   0,   0,   0,   1
    2063.655,   168,  Arrival,before,   1,   0,   0,   0,   1
    2063.655,   168,  Arrival, after,   3,   0,   0,   1,   1
    2073.846,   173,Finish(1),before,   2,   0,   0,   1,   1
    2073.846,   173,Finish(1), after,   2,   0,   1,   0,   1
    2077.698,   171,Finish(2),before,   1,   0,   1,   0,   1
    2077.698,   171,Finish(2), after,   2,   0,   0,   0,   1
    2095.694,   174,Finish(2),before,   1,   0,   0,   0,   1
    2095.694,   174,Finish(2), after,   1,   0,   0,   0,   0
    2115.258,   172,  Arrival,before,   0,   0,   0,   0,   0
    2115.258,   172,  Arrival, after,   2,   0,   0,   1,   0
    2126.299,   175,  Arrival,before,   1,   0,   0,   1,   0
    2126.299,   175,  Arrival, after,   2,   1,   0,   1,   0
    2150.433,   177,  Arrival,before,   1,   1,   0,   1,   0
    2150.433,   177,  Arrival, after,   2,   2,   0,   1,   0
    2157.408,   176,Finish(1),before,   1,   2,   0,   1,   0
    2157.408,   176,Finish(1), after,   3,   1,   0,   1,   1
    2163.271,   179,Finish(1),before,   2,   1,   0,   1,   1
    2163.271,   179,Finish(1), after,   3,   0,   1,   1,   1
    2166.191,   181,Finish(1),before,   2,   0,   1,   1,   1
    2166.191,   181,Finish(1), after,   2,   0,   2,   0,   1
    2167.529,   180,Finish(2),before,   1,   0,   2,   0,   1
    2167.529,   180,Finish(2), after,   2,   0,   1,   0,   1
    2178.564,   182,Finish(2),before,   1,   0,   1,   0,   1
    2178.564,   182,Finish(2), after,   2,   0,   0,   0,   1
    2188.721,   178,  Arrival,before,   1,   0,   0,   0,   1
    2188.721,   178,  Arrival, after,   3,   0,   0,   1,   1
    2196.314,   183,Finish(2),before,   2,   0,   0,   1,   1
    2196.314,   183,Finish(2), after,   2,   0,   0,   1,   0
    2197.039,   185,Finish(1),before,   1,   0,   0,   1,   0
    2197.039,   185,Finish(1), after,   2,   0,   0,   0,   1
    2211.723,   186,Finish(2),before,   1,   0,   0,   0,   1
    2211.723,   186,Finish(2), after,   1,   0,   0,   0,   0
    2242.100,   184,  Arrival,before,   0,   0,   0,   0,   0
    2242.100,   184,  Arrival, after,   2,   0,   0,   1,   0
    2250.866,   188,Finish(1),before,   1,   0,   0,   1,   0
    2250.866,   188,Finish(1), after,   2,   0,   0,   0,   1
    2261.802,   187,  Arrival,before,   1,   0,   0,   0,   1
    2261.802,   187,  Arrival, after,   3,   0,   0,   1,   1
    2265.153,   191,Finish(1),before,   2,   0,   0,   1,   1
    2265.153,   191,Finish(1), after,   2,   0,   1,   0,   1
    2266.533,   189,Finish(2),before,   1,   0,   1,   0,   1
    2266.533,   189,Finish(2), after,   2,   0,   0,   0,   1
    2281.605,   190,  Arrival,before,   1,   0,   0,   0,   1
    2281.605,   190,  Arrival, after,   3,   0,   0,   1,   1
    2284.641,   192,Finish(2),before,   2,   0,   0,   1,   1
    2284.641,   192,Finish(2), after,   2,   0,   0,   1,   0
    2309.613,   194,Finish(1),before,   1,   0,   0,   1,   0
    2309.613,   194,Finish(1), after,   2,   0,   0,   0,   1
    2325.466,   195,Finish(2),before,   1,   0,   0,   0,   1
    2325.466,   195,Finish(2), after,   1,   0,   0,   0,   0
    2327.700,   193,  Arrival,before,   0,   0,   0,   0,   0
    2327.700,   193,  Arrival, after,   2,   0,   0,   1,   0
    2329.425,   197,Finish(1),before,   1,   0,   0,   1,   0
    2329.425,   197,Finish(1), after,   2,   0,   0,   0,   1
    2347.825,   198,Finish(2),before,   1,   0,   0,   0,   1
    2347.825,   198,Finish(2), after,   1,   0,   0,   0,   0
    2371.645,   196,  Arrival,before,   0,   0,   0,   0,   0
    2371.645,   196,  Arrival, after,   2,   0,   0,   1,   0
    2383.004,   200,Finish(1),before,   1,   0,   0,   1,   0
    2383.004,   200,Finish(1), after,   2,   0,   0,   0,   1
    2400.361,   201,Finish(2),before,   1,   0,   0,   0,   1
    2400.361,   201,Finish(2), after,   1,   0,   0,   0,   0
    2424.033,   199,  Arrival,before,   0,   0,   0,   0,   0
    2424.033,   199,  Arrival, after,   2,   0,   0,   1,   0
    2440.084,   203,Finish(1),before,   1,   0,   0,   1,   0
    2440.084,   203,Finish(1), after,   2,   0,   0,   0,   1
    2457.287,   204,Finish(2),before,   1,   0,   0,   0,   1
    2457.287,   204,Finish(2), after,   1,   0,   0,   0,   0
    2465.393,   202,  Arrival,before,   0,   0,   0,   0,   0
    2465.393,   202,  Arrival, after,   2,   0,   0,   1,   0
    2465.795,   206,Finish(1),before,   1,   0,   0,   1,   0
    2465.795,   206,Finish(1), after,   2,   0,   0,   0,   1
    2482.519,   207,Finish(2),before,   1,   0,   0,   0,   1
    2482.519,   207,Finish(2), after,   1,   0,   0,   0,   0
    2504.826,   205,  Arrival,before,   0,   0,   0,   0,   0
    2504.826,   205,  Arrival, after,   2,   0,   0,   1,   0
    2521.034,   209,Finish(1),before,   1,   0,   0,   1,   0
    2521.034,   209,Finish(1), after,   2,   0,   0,   0,   1
    2541.507,   210,Finish(2),before,   1,   0,   0,   0,   1
    2541.507,   210,Finish(2), after,   1,   0,   0,   0,   0
    2549.611,   208,  Arrival,before,   0,   0,   0,   0,   0
    2549.611,   208,  Arrival, after,   2,   0,   0,   1,   0
    2568.025,   211,  Arrival,before,   1,   0,   0,   1,   0
    2568.025,   211,  Arrival, after,   2,   1,   0,   1,   0
    2569.311,   212,Finish(1),before,   1,   1,   0,   1,   0
    2569.311,   212,Finish(1), after,   3,   0,   0,   1,   1
    2583.333,   213,  Arrival,before,   2,   0,   0,   1,   1
    2583.333,   213,  Arrival, after,   3,   1,   0,   1,   1
    2585.523,   214,Finish(1),before,   2,   1,   0,   1,   1
